Strong Text    Ftarget:0.005 f=0.63 d:0.84
Layer 1    pos=27530 neg=27414
1 Fi=0.872182 Di=0.877697 Ti=-1 Pi=0.502631
2 Fi=0.862698 Di=0.907265 Ti=-1 Pi=0.513645
3 Fi=0.916612 Di=0.914384 Ti=-1 Pi=0.500447
4 Fi=0.914569 Di=0.920487 Ti=-1 Pi=0.502668
5 Fi=0.816627 Di=0.921068 Ti=-1 Pi=0.531103
6 Fi=0.820165 Di=0.92045 Ti=-1 Pi=0.529859
7 Fi=0.833808 Di=0.930113 Ti=-1 Pi=0.528351
8 Fi=0.845262 Di=0.931275 Ti=-1 Pi=0.525261
9 Fi=0.849055 Di=0.93992 Ti=-1 Pi=0.526449
10 Fi=0.792916 Di=0.939484 Ti=-1 Pi=0.54335
11 Fi=0.806012 Di=0.940574 Ti=-1 Pi=0.539571
12 Fi=0.734005 Di=0.935198 Ti=-1 Pi=0.561306
13 Fi=0.740133 Di=0.942499 Ti=-1 Pi=0.561174
14 Fi=0.751258 Di=0.951907 Ti=-1 Pi=0.559945
15 Fi=0.757715 Di=0.95761 Ti=-1 Pi=0.559308
16 Fi=0.757752 Di=0.959063 Ti=-1 Pi=0.55967
17 Fi=0.701904 Di=0.949292 Ti=-1 Pi=0.575943
18 Fi=0.683921 Di=0.954413 Ti=-1 Pi=0.583578
19 Fi=0.68206 Di=0.953251 Ti=-1 Pi=0.583943
20 Fi=0.686255 Di=0.957828 Ti=-1 Pi=0.583617
21 Fi=0.683446 Di=0.955212 Ti=-1 Pi=0.58395
22 Fi=0.653972 Di=0.951035 Ti=-1 Pi=0.593562
23 Fi=0.677282 Di=0.961424 Ti=-1 Pi=0.587721
24 Fi=0.657547 Di=0.954304 Ti=-1 Pi=0.593074
25 Fi=0.656708 Di=0.955539 Ti=-1 Pi=0.593694
26 Fi=0.639783 Di=0.960697 Ti=-1 Pi=0.601269
27 Fi=0.617714 Di=0.953396 Ti=-1 Pi=0.607837
Layer 2    pos=27530 neg=17080
28 Fi=0.617641 Di=0.952125 Ti=-1 Pi=0.607547
29 Fi=0.618662 Di=0.954559 Ti=-1 Pi=0.607762
30 Fi=0.616802 Di=0.954304 Ti=-1 Pi=0.608416
31 Fi=0.618078 Di=0.957937 Ti=-1 Pi=0.608828
32 Fi=0.616072 Di=0.956847 Ti=-1 Pi=0.609331
33 Fi=0.617531 Di=0.953578 Ti=-1 Pi=0.607953
34 Fi=0.617714 Di=0.956702 Ti=-1 Pi=0.608661
35 Fi=0.616984 Di=0.956339 Ti=-1 Pi=0.608853
36 Fi=0.618188 Di=0.958409 Ti=-1 Pi=0.608903
37 Fi=0.616948 Di=0.956738 Ti=-1 Pi=0.608966
38 Fi=0.616802 Di=0.956084 Ti=-1 Pi=0.60886
39 Fi=0.607135 Di=0.957937 Ti=-1 Pi=0.613074
40 Fi=0.609433 Di=0.957719 Ti=-1 Pi=0.612124
41 Fi=0.60998 Di=0.955721 Ti=-1 Pi=0.611414
42 Fi=0.607938 Di=0.952742 Ti=-1 Pi=0.61147
43 Fi=0.573831 Di=0.951471 Ti=-1 Pi=0.624782
