Strong Text    Ftarget:0.005 f=0.53 d:0.85
Layer 1    pos=27530 neg=27414
1 Fi=0.902532 Di=0.88093 Ti=-1 Pi=0.494999
2 Fi=0.911542 Di=0.907955 Ti=-1 Pi=0.50007
3 Fi=0.930875 Di=0.946531 Ti=-1 Pi=0.505225
4 Fi=0.919056 Di=0.937886 Ti=-1 Pi=0.506126
5 Fi=0.827606 Di=0.917181 Ti=-1 Pi=0.526722
6 Fi=0.838221 Di=0.931348 Ti=-1 Pi=0.527366
7 Fi=0.85584 Di=0.944896 Ti=-1 Pi=0.525781
8 Fi=0.848289 Di=0.946676 Ti=-1 Pi=0.528459
9 Fi=0.858394 Di=0.938031 Ti=-1 Pi=0.523219
10 Fi=0.801671 Di=0.949946 Ti=-1 Pi=0.543373
11 Fi=0.800613 Di=0.936469 Ti=-1 Pi=0.540154
12 Fi=0.73488 Di=0.93854 Ti=-1 Pi=0.561891
13 Fi=0.748194 Di=0.942535 Ti=-1 Pi=0.558514
14 Fi=0.756694 Di=0.95296 Ti=-1 Pi=0.558441
15 Fi=0.764609 Di=0.956811 Ti=-1 Pi=0.556869
16 Fi=0.756949 Di=0.955104 Ti=-1 Pi=0.558912
17 Fi=0.705333 Di=0.956193 Ti=-1 Pi=0.576522
18 Fi=0.675896 Di=0.945332 Ti=-1 Pi=0.584123
19 Fi=0.681477 Di=0.947948 Ti=-1 Pi=0.582796
20 Fi=0.687422 Di=0.956048 Ti=-1 Pi=0.582752
21 Fi=0.683155 Di=0.957029 Ti=-1 Pi=0.584515
22 Fi=0.653936 Di=0.950817 Ti=-1 Pi=0.59352
23 Fi=0.677063 Di=0.960988 Ti=-1 Pi=0.587689
24 Fi=0.658496 Di=0.963022 Ti=-1 Pi=0.59492
25 Fi=0.656198 Di=0.957792 Ti=-1 Pi=0.59445
26 Fi=0.63971 Di=0.958554 Ti=-1 Pi=0.60076
27 Fi=0.616984 Di=0.956556 Ti=-1 Pi=0.608907
28 Fi=0.615379 Di=0.957247 Ti=-1 Pi=0.609699
29 Fi=0.612424 Di=0.956593 Ti=-1 Pi=0.610681
30 Fi=0.607135 Di=0.957828 Ti=-1 Pi=0.613047
31 Fi=0.597177 Di=0.957719 Ti=-1 Pi=0.616936
32 Fi=0.590282 Di=0.95445 Ti=-1 Pi=0.61887
33 Fi=0.61009 Di=0.957973 Ti=-1 Pi=0.611931
