Strong Text    Ftarget:0.005 f=0.52 d:0.83
Layer 1    pos=27530 neg=27414
1 Fi=0.902677 Di=0.900472 Ti=-1 Pi=0.500444
2 Fi=0.916393 Di=0.897021 Ti=-1 Pi=0.495714
3 Fi=0.918071 Di=0.920959 Ti=-1 Pi=0.501841
4 Fi=0.90607 Di=0.925027 Ti=-1 Pi=0.506232
5 Fi=0.817903 Di=0.909226 Ti=-1 Pi=0.52749
6 Fi=0.829722 Di=0.912241 Ti=-1 Pi=0.524739
7 Fi=0.855512 Di=0.933164 Ti=-1 Pi=0.52276
8 Fi=0.849785 Di=0.943516 Ti=-1 Pi=0.527186
9 Fi=0.855585 Di=0.942681 Ti=-1 Pi=0.52527
10 Fi=0.789888 Di=0.940501 Ti=-1 Pi=0.544567
11 Fi=0.804954 Di=0.945587 Ti=-1 Pi=0.541217
12 Fi=0.727657 Di=0.929495 Ti=-1 Pi=0.561939
13 Fi=0.745495 Di=0.939157 Ti=-1 Pi=0.55852
14 Fi=0.746662 Di=0.948456 Ti=-1 Pi=0.560562
15 Fi=0.76636 Di=0.9587 Ti=-1 Pi=0.556791
16 Fi=0.757204 Di=0.956593 Ti=-1 Pi=0.559213
17 Fi=0.701977 Di=0.946277 Ti=-1 Pi=0.575141
18 Fi=0.683118 Di=0.94911 Ti=-1 Pi=0.582508
19 Fi=0.67761 Di=0.942317 Ti=-1 Pi=0.582731
20 Fi=0.683118 Di=0.947003 Ti=-1 Pi=0.581968
21 Fi=0.681039 Di=0.948638 Ti=-1 Pi=0.583129
22 Fi=0.652878 Di=0.948747 Ti=-1 Pi=0.593384
23 Fi=0.677136 Di=0.960479 Ti=-1 Pi=0.587535
24 Fi=0.656818 Di=0.956339 Ti=-1 Pi=0.593856
25 Fi=0.655103 Di=0.960806 Ti=-1 Pi=0.595609
26 Fi=0.638652 Di=0.95939 Ti=-1 Pi=0.601366
27 Fi=0.616036 Di=0.953651 Ti=-1 Pi=0.608549
28 Fi=0.615853 Di=0.957683 Ti=-1 Pi=0.609624
29 Fi=0.611002 Di=0.957138 Ti=-1 Pi=0.611369
30 Fi=0.6075 Di=0.956302 Ti=-1 Pi=0.612526
31 Fi=0.599584 Di=0.959027 Ti=-1 Pi=0.616308
32 Fi=0.590027 Di=0.958445 Ti=-1 Pi=0.619957
