Strong Text    Ftarget:0.005 f=0.6 d:0.81
Layer 1    pos=27530 neg=27414
1 Fi=0.922302 Di=0.862732 Ti=-1 Pi=0.484368
2 Fi=0.928796 Di=0.925863 Ti=-1 Pi=0.500265
3 Fi=0.92916 Di=0.90534 Ti=-1 Pi=0.494563
4 Fi=0.924892 Di=0.896876 Ti=-1 Pi=0.493366
5 Fi=0.830707 Di=0.917472 Ti=-1 Pi=0.525869
6 Fi=0.834975 Di=0.930258 Ti=-1 Pi=0.528041
7 Fi=0.84869 Di=0.939666 Ti=-1 Pi=0.526488
8 Fi=0.851791 Di=0.942681 Ti=-1 Pi=0.526378
9 Fi=0.863318 Di=0.952997 Ti=-1 Pi=0.52574
10 Fi=0.792916 Di=0.935416 Ti=-1 Pi=0.542273
11 Fi=0.805027 Di=0.945914 Ti=-1 Pi=0.54128
12 Fi=0.729737 Di=0.934399 Ti=-1 Pi=0.562531
13 Fi=0.746954 Di=0.942281 Ti=-1 Pi=0.558856
14 Fi=0.75155 Di=0.944061 Ti=-1 Pi=0.557809
15 Fi=0.762238 Di=0.947403 Ti=-1 Pi=0.555196
16 Fi=0.752608 Di=0.953977 Ti=-1 Pi=0.560038
17 Fi=0.706136 Di=0.949328 Ti=-1 Pi=0.574484
18 Fi=0.684395 Di=0.950745 Ti=-1 Pi=0.582473
19 Fi=0.68268 Di=0.952888 Ti=-1 Pi=0.58363
20 Fi=0.687167 Di=0.954886 Ti=-1 Pi=0.582547
21 Fi=0.682097 Di=0.954704 Ti=-1 Pi=0.5843
22 Fi=0.655395 Di=0.95089 Ti=-1 Pi=0.593
23 Fi=0.677209 Di=0.957465 Ti=-1 Pi=0.586747
24 Fi=0.658277 Di=0.949764 Ti=-1 Pi=0.591655
25 Fi=0.656271 Di=0.960407 Ti=-1 Pi=0.59508
26 Fi=0.63774 Di=0.959644 Ti=-1 Pi=0.601772
27 Fi=0.615452 Di=0.949619 Ti=-1 Pi=0.607765
28 Fi=0.615306 Di=0.953396 Ti=-1 Pi=0.608767
29 Fi=0.609725 Di=0.944497 Ti=-1 Pi=0.608704
30 Fi=0.606478 Di=0.953178 Ti=-1 Pi=0.612149
31 Fi=0.597432 Di=0.952125 Ti=-1 Pi=0.61545
Layer 2    pos=27530 neg=16548
32 Fi=0.597833 Di=0.952416 Ti=-1 Pi=0.615363
33 Fi=0.597614 Di=0.954777 Ti=-1 Pi=0.616035
34 Fi=0.595718 Di=0.956048 Ti=-1 Pi=0.617102
35 Fi=0.596119 Di=0.951725 Ti=-1 Pi=0.615871
36 Fi=0.599365 Di=0.956556 Ti=-1 Pi=0.615784
37 Fi=0.598234 Di=0.950599 Ti=-1 Pi=0.614752
38 Fi=0.59725 Di=0.950054 Ti=-1 Pi=0.615007
39 Fi=0.599511 Di=0.956593 Ti=-1 Pi=0.615735
40 Fi=0.580324 Di=0.953287 Ti=-1 Pi=0.622589
41 Fi=0.586014 Di=0.955212 Ti=-1 Pi=0.620769
42 Fi=0.584811 Di=0.954886 Ti=-1 Pi=0.621172
43 Fi=0.586999 Di=0.951907 Ti=-1 Pi=0.619556
44 Fi=0.588531 Di=0.957537 Ti=-1 Pi=0.620332
45 Fi=0.591486 Di=0.957719 Ti=-1 Pi=0.619196
46 Fi=0.587948 Di=0.952706 Ti=-1 Pi=0.619374
47 Fi=0.589626 Di=0.955975 Ti=-1 Pi=0.619509
48 Fi=0.585759 Di=0.952779 Ti=-1 Pi=0.620271
49 Fi=0.586926 Di=0.956593 Ti=-1 Pi=0.620742
50 Fi=0.561866 Di=0.947185 Ti=-1 Pi=0.628655
51 Fi=0.547603 Di=0.944279 Ti=-1 Pi=0.633925
52 Fi=0.56431 Di=0.954195 Ti=-1 Pi=0.629363
53 Fi=0.54961 Di=0.949328 Ti=-1 Pi=0.634314
54 Fi=0.547458 Di=0.950963 Ti=-1 Pi=0.635622
55 Fi=0.527358 Di=0.947003 Ti=-1 Pi=0.643284
56 Fi=0.52765 Di=0.946422 Ti=-1 Pi=0.643016
57 Fi=0.523747 Di=0.94704 Ti=-1 Pi=0.644868
58 Fi=0.516451 Di=0.945841 Ti=-1 Pi=0.647785
59 Fi=0.514992 Di=0.945914 Ti=-1 Pi=0.648447
60 Fi=0.512329 Di=0.942826 Ti=-1 Pi=0.648884
61 Fi=0.505472 Di=0.948166 Ti=-1 Pi=0.653228
62 Fi=0.502663 Di=0.947802 Ti=-1 Pi=0.654403
63 Fi=0.498614 Di=0.94486 Ti=-1 Pi=0.655528
64 Fi=0.498541 Di=0.946894 Ti=-1 Pi=0.656046
65 Fi=0.475596 Di=0.943407 Ti=-1 Pi=0.665778
66 Fi=0.488291 Di=0.944788 Ti=-1 Pi=0.660219
67 Fi=0.466842 Di=0.939884 Ti=-1 Pi=0.669071
68 Fi=0.464726 Di=0.942608 Ti=-1 Pi=0.670716
69 Fi=0.46013 Di=0.94061 Ti=-1 Pi=0.67244
70 Fi=0.458452 Di=0.942717 Ti=-1 Pi=0.673736
71 Fi=0.451813 Di=0.942354 Ti=-1 Pi=0.67685
72 Fi=0.459656 Di=0.941991 Ti=-1 Pi=0.67299
73 Fi=0.45101 Di=0.943117 Ti=-1 Pi=0.677416
74 Fi=0.448019 Di=0.943625 Ti=-1 Pi=0.678986
75 Fi=0.455023 Di=0.944243 Ti=-1 Pi=0.675739
76 Fi=0.450536 Di=0.9417 Ti=-1 Pi=0.677317
77 Fi=0.444043 Di=0.943044 Ti=-1 Pi=0.680792
78 Fi=0.443204 Di=0.941773 Ti=-1 Pi=0.68091
79 Fi=0.442839 Di=0.942063 Ti=-1 Pi=0.681156
80 Fi=0.441782 Di=0.943589 Ti=-1 Pi=0.682026
81 Fi=0.439338 Di=0.941337 Ti=-1 Pi=0.68271
82 Fi=0.438134 Di=0.941409 Ti=-1 Pi=0.683321
83 Fi=0.433902 Di=0.941954 Ti=-1 Pi=0.685542
84 Fi=0.430546 Di=0.939702 Ti=-1 Pi=0.686699
85 Fi=0.42865 Di=0.940756 Ti=-1 Pi=0.687888
86 Fi=0.424965 Di=0.939448 Ti=-1 Pi=0.689441
87 Fi=0.423652 Di=0.941119 Ti=-1 Pi=0.690483
