Strong Text    Ftarget:0.005 f=0.56 d:0.85
Layer 1    pos=27530 neg=27414
1 Fi=0.933246 Di=0.913839 Ti=-1 Pi=0.495802
2 Fi=0.906508 Di=0.9251 Ti=-1 Pi=0.506131
3 Fi=0.903699 Di=0.932256 Ti=-1 Pi=0.508832
4 Fi=0.91632 Di=0.939956 Ti=-1 Pi=0.507422
5 Fi=0.827096 Di=0.927098 Ti=-1 Pi=0.529556
6 Fi=0.857591 Di=0.940973 Ti=-1 Pi=0.524234
7 Fi=0.858357 Di=0.93814 Ti=-1 Pi=0.523259
8 Fi=0.860509 Di=0.952815 Ti=-1 Pi=0.526505
9 Fi=0.866966 Di=0.93458 Ti=-1 Pi=0.51982
10 Fi=0.800759 Di=0.944896 Ti=-1 Pi=0.542333
11 Fi=0.8051 Di=0.939738 Ti=-1 Pi=0.539631
12 Fi=0.734223 Di=0.932183 Ti=-1 Pi=0.560438
13 Fi=0.748377 Di=0.937959 Ti=-1 Pi=0.557253
14 Fi=0.758335 Di=0.950054 Ti=-1 Pi=0.557153
15 Fi=0.764026 Di=0.951398 Ti=-1 Pi=0.555657
16 Fi=0.754104 Di=0.95129 Ti=-1 Pi=0.558854
17 Fi=0.707047 Di=0.953905 Ti=-1 Pi=0.575344
18 Fi=0.682133 Di=0.947475 Ti=-1 Pi=0.58244
19 Fi=0.683592 Di=0.95445 Ti=-1 Pi=0.583704
20 Fi=0.689465 Di=0.956012 Ti=-1 Pi=0.582021
21 Fi=0.682352 Di=0.953033 Ti=-1 Pi=0.583784
22 Fi=0.654921 Di=0.952561 Ti=-1 Pi=0.593599
23 Fi=0.677391 Di=0.957356 Ti=-1 Pi=0.586654
24 Fi=0.656818 Di=0.959462 Ti=-1 Pi=0.594642
25 Fi=0.656234 Di=0.955685 Ti=-1 Pi=0.593905
26 Fi=0.640111 Di=0.961606 Ti=-1 Pi=0.601372
27 Fi=0.617021 Di=0.955321 Ti=-1 Pi=0.608585
28 Fi=0.615561 Di=0.957174 Ti=-1 Pi=0.60961
29 Fi=0.611184 Di=0.957174 Ti=-1 Pi=0.611307
30 Fi=0.606004 Di=0.955612 Ti=-1 Pi=0.61294
31 Fi=0.599511 Di=0.957101 Ti=-1 Pi=0.615861
32 Fi=0.588714 Di=0.955212 Ti=-1 Pi=0.619686
33 Fi=0.612315 Di=0.963131 Ti=-1 Pi=0.612342
34 Fi=0.596119 Di=0.958482 Ti=-1 Pi=0.617543
35 Fi=0.589224 Di=0.960298 Ti=-1 Pi=0.620733
