Strong Text    Ftarget:0.005 f=0.64 d:0.8
Layer 1    pos=27530 neg=27414
1 Fi=0.875575 Di=0.920886 Ti=-1 Pi=0.513666
2 Fi=0.908769 Di=0.918634 Ti=-1 Pi=0.503755
3 Fi=0.906033 Di=0.916092 Ti=-1 Pi=0.503816
4 Fi=0.910046 Di=0.886306 Ti=-1 Pi=0.494448
5 Fi=0.831765 Di=0.899818 Ti=-1 Pi=0.520705
6 Fi=0.822354 Di=0.921322 Ti=-1 Pi=0.529431
7 Fi=0.83658 Di=0.925209 Ti=-1 Pi=0.526206
8 Fi=0.846794 Di=0.933273 Ti=-1 Pi=0.525344
9 Fi=0.864193 Di=0.939121 Ti=-1 Pi=0.521829
10 Fi=0.796929 Di=0.926989 Ti=-1 Pi=0.538772
11 Fi=0.814292 Di=0.944715 Ti=-1 Pi=0.538123
12 Fi=0.728971 Di=0.935634 Ti=-1 Pi=0.563115
13 Fi=0.747866 Di=0.955503 Ti=-1 Pi=0.561989
14 Fi=0.755308 Di=0.948129 Ti=-1 Pi=0.55764
15 Fi=0.759904 Di=0.950091 Ti=-1 Pi=0.556653
16 Fi=0.755052 Di=0.958264 Ti=-1 Pi=0.560344
17 Fi=0.701685 Di=0.952307 Ti=-1 Pi=0.576794
18 Fi=0.680236 Di=0.946349 Ti=-1 Pi=0.582828
19 Fi=0.681294 Di=0.952525 Ti=-1 Pi=0.584031
20 Fi=0.686219 Di=0.949401 Ti=-1 Pi=0.581481
21 Fi=0.684541 Di=0.954995 Ti=-1 Pi=0.583505
22 Fi=0.651857 Di=0.946059 Ti=-1 Pi=0.593078
23 Fi=0.673524 Di=0.953106 Ti=-1 Pi=0.586963
24 Fi=0.658167 Di=0.95474 Ti=-1 Pi=0.592957
25 Fi=0.656125 Di=0.960044 Ti=-1 Pi=0.595042
26 Fi=0.638323 Di=0.959644 Ti=-1 Pi=0.601553
Layer 2    pos=27530 neg=17689
27 Fi=0.636536 Di=0.954958 Ti=-1 Pi=0.601052
28 Fi=0.63504 Di=0.94842 Ti=-1 Pi=0.599968
29 Fi=0.63774 Di=0.95376 Ti=-1 Pi=0.600297
30 Fi=0.636646 Di=0.953396 Ti=-1 Pi=0.600618
31 Fi=0.63774 Di=0.955903 Ti=-1 Pi=0.600836
32 Fi=0.639746 Di=0.956121 Ti=-1 Pi=0.600137
33 Fi=0.637083 Di=0.951507 Ti=-1 Pi=0.599977
34 Fi=0.638798 Di=0.95899 Ti=-1 Pi=0.601211
35 Fi=0.623696 Di=0.956121 Ti=-1 Pi=0.606218
36 Fi=0.624498 Di=0.956339 Ti=-1 Pi=0.605966
37 Fi=0.626724 Di=0.957537 Ti=-1 Pi=0.605415
38 Fi=0.624754 Di=0.955685 Ti=-1 Pi=0.605705
39 Fi=0.628547 Di=0.958409 Ti=-1 Pi=0.604939
40 Fi=0.623404 Di=0.953396 Ti=-1 Pi=0.605649
41 Fi=0.592763 Di=0.952198 Ti=-1 Pi=0.617323
42 Fi=0.597541 Di=0.953469 Ti=-1 Pi=0.61574
43 Fi=0.594951 Di=0.954486 Ti=-1 Pi=0.617019
