Strong Text    Ftarget:0.005 f=0.52 d:0.84
Layer 1    pos=27530 neg=27414
1 Fi=0.893522 Di=0.88834 Ti=-1 Pi=0.499602
2 Fi=0.902532 Di=0.879295 Ti=-1 Pi=0.494535
3 Fi=0.895455 Di=0.905231 Ti=-1 Pi=0.50377
4 Fi=0.910885 Di=0.898874 Ti=-1 Pi=0.497737
5 Fi=0.828226 Di=0.913222 Ti=-1 Pi=0.525457
6 Fi=0.850113 Di=0.940937 Ti=-1 Pi=0.526408
7 Fi=0.859999 Di=0.947584 Ti=-1 Pi=0.52528
8 Fi=0.853177 Di=0.942753 Ti=-1 Pi=0.525992
9 Fi=0.870212 Di=0.950563 Ti=-1 Pi=0.523118
10 Fi=0.801196 Di=0.941482 Ti=-1 Pi=0.541299
11 Fi=0.807471 Di=0.946713 Ti=-1 Pi=0.540737
12 Fi=0.739294 Di=0.944751 Ti=-1 Pi=0.562041
13 Fi=0.747647 Di=0.947948 Ti=-1 Pi=0.560106
14 Fi=0.756183 Di=0.953033 Ti=-1 Pi=0.558626
15 Fi=0.761363 Di=0.954123 Ti=-1 Pi=0.557224
16 Fi=0.74969 Di=0.936033 Ti=-1 Pi=0.556314
17 Fi=0.704056 Di=0.951181 Ti=-1 Pi=0.575681
18 Fi=0.683702 Di=0.952452 Ti=-1 Pi=0.583155
19 Fi=0.683082 Di=0.949074 Ti=-1 Pi=0.582512
20 Fi=0.689684 Di=0.957937 Ti=-1 Pi=0.582433
21 Fi=0.68009 Di=0.955866 Ti=-1 Pi=0.585311
22 Fi=0.655869 Di=0.956193 Ti=-1 Pi=0.594168
23 Fi=0.674327 Di=0.958845 Ti=-1 Pi=0.588129
24 Fi=0.65824 Di=0.957392 Ti=-1 Pi=0.593599
25 Fi=0.654665 Di=0.960153 Ti=-1 Pi=0.595606
26 Fi=0.635697 Di=0.951181 Ti=-1 Pi=0.600417
27 Fi=0.618261 Di=0.954232 Ti=-1 Pi=0.607835
28 Fi=0.616546 Di=0.955176 Ti=-1 Pi=0.608732
29 Fi=0.612899 Di=0.956157 Ti=-1 Pi=0.610388
30 Fi=0.60677 Di=0.953142 Ti=-1 Pi=0.612026
31 Fi=0.600387 Di=0.958373 Ti=-1 Pi=0.61583
32 Fi=0.590173 Di=0.956266 Ti=-1 Pi=0.619362
33 Fi=0.612753 Di=0.959426 Ti=-1 Pi=0.611256
34 Fi=0.595645 Di=0.958155 Ti=-1 Pi=0.617651
35 Fi=0.587692 Di=0.958591 Ti=-1 Pi=0.620927
36 Fi=0.58678 Di=0.958663 Ti=-1 Pi=0.62131
37 Fi=0.584446 Di=0.962405 Ti=-1 Pi=0.623162
38 Fi=0.582476 Di=0.957973 Ti=-1 Pi=0.622871
39 Fi=0.57715 Di=0.955321 Ti=-1 Pi=0.624377
40 Fi=0.575181 Di=0.956992 Ti=-1 Pi=0.625588
41 Fi=0.569891 Di=0.956992 Ti=-1 Pi=0.627749
42 Fi=0.564128 Di=0.9583 Ti=-1 Pi=0.630439
43 Fi=0.560042 Di=0.955467 Ti=-1 Pi=0.631442
