Strong Text    Ftarget:0.005 f=0.63 d:0.81
Layer 1    pos=27530 neg=27414
1 Fi=0.859962 Di=0.858373 Ti=-1 Pi=0.500593
2 Fi=0.889983 Di=0.871522 Ti=-1 Pi=0.495815
3 Fi=0.902495 Di=0.914965 Ti=-1 Pi=0.504486
4 Fi=0.894579 Di=0.930258 Ti=-1 Pi=0.510831
5 Fi=0.832494 Di=0.915292 Ti=-1 Pi=0.52474
6 Fi=0.839206 Di=0.926226 Ti=-1 Pi=0.525698
7 Fi=0.838586 Di=0.918888 Ti=-1 Pi=0.523899
8 Fi=0.850624 Di=0.945223 Ti=-1 Pi=0.527391
9 Fi=0.863427 Di=0.941119 Ti=-1 Pi=0.52258
10 Fi=0.801707 Di=0.940465 Ti=-1 Pi=0.540872
11 Fi=0.810316 Di=0.947802 Ti=-1 Pi=0.540149
12 Fi=0.735391 Di=0.93607 Ti=-1 Pi=0.561071
13 Fi=0.739804 Di=0.947149 Ti=-1 Pi=0.562495
14 Fi=0.753848 Di=0.94733 Ti=-1 Pi=0.557909
15 Fi=0.762384 Di=0.950672 Ti=-1 Pi=0.555999
16 Fi=0.760232 Di=0.96117 Ti=-1 Pi=0.559406
17 Fi=0.703436 Di=0.942572 Ti=-1 Pi=0.573674
18 Fi=0.682352 Di=0.952452 Ti=-1 Pi=0.583636
19 Fi=0.680492 Di=0.95267 Ti=-1 Pi=0.584355
20 Fi=0.68724 Di=0.954522 Ti=-1 Pi=0.582428
21 Fi=0.679726 Di=0.946131 Ti=-1 Pi=0.582955
22 Fi=0.655249 Di=0.95296 Ti=-1 Pi=0.593579
23 Fi=0.677646 Di=0.956084 Ti=-1 Pi=0.58624
24 Fi=0.657401 Di=0.954123 Ti=-1 Pi=0.593082
25 Fi=0.651674 Di=0.954849 Ti=-1 Pi=0.595375
26 Fi=0.638506 Di=0.953396 Ti=-1 Pi=0.599918
27 Fi=0.616838 Di=0.957283 Ti=-1 Pi=0.609144
Layer 2    pos=27530 neg=17080
28 Fi=0.617166 Di=0.951943 Ti=-1 Pi=0.607684
29 Fi=0.617166 Di=0.954014 Ti=-1 Pi=0.608202
30 Fi=0.617823 Di=0.954304 Ti=-1 Pi=0.608021
31 Fi=0.616802 Di=0.954958 Ti=-1 Pi=0.608579
32 Fi=0.617276 Di=0.951471 Ti=-1 Pi=0.607524
33 Fi=0.61775 Di=0.956012 Ti=-1 Pi=0.608476
34 Fi=0.617896 Di=0.956484 Ti=-1 Pi=0.608537
35 Fi=0.617166 Di=0.951871 Ti=-1 Pi=0.607666
36 Fi=0.618662 Di=0.957392 Ti=-1 Pi=0.608468
37 Fi=0.619063 Di=0.957029 Ti=-1 Pi=0.608223
38 Fi=0.619975 Di=0.958373 Ti=-1 Pi=0.608207
39 Fi=0.60615 Di=0.952488 Ti=-1 Pi=0.612106
40 Fi=0.609397 Di=0.954958 Ti=-1 Pi=0.611452
41 Fi=0.609944 Di=0.957319 Ti=-1 Pi=0.611826
42 Fi=0.607244 Di=0.952633 Ti=-1 Pi=0.611714
43 Fi=0.574378 Di=0.949909 Ti=-1 Pi=0.624174
44 Fi=0.575655 Di=0.952234 Ti=-1 Pi=0.624226
45 Fi=0.573466 Di=0.94664 Ti=-1 Pi=0.623737
46 Fi=0.549464 Di=0.945114 Ti=-1 Pi=0.633343
47 Fi=0.524331 Di=0.941664 Ti=-1 Pi=0.643307
48 Fi=0.52641 Di=0.942753 Ti=-1 Pi=0.642664
49 Fi=0.528744 Di=0.943117 Ti=-1 Pi=0.641736
50 Fi=0.552783 Di=0.948311 Ti=-1 Pi=0.632728
51 Fi=0.540928 Di=0.947584 Ti=-1 Pi=0.637575
52 Fi=0.526775 Di=0.947076 Ti=-1 Pi=0.643555
53 Fi=0.531699 Di=0.947911 Ti=-1 Pi=0.641621
54 Fi=0.530678 Di=0.947439 Ti=-1 Pi=0.641948
55 Fi=0.50653 Di=0.944606 Ti=-1 Pi=0.651901
56 Fi=0.49161 Di=0.941591 Ti=-1 Pi=0.657935
57 Fi=0.512548 Di=0.946822 Ti=-1 Pi=0.649749
