Strong Text    Ftarget:0.005 f=0.53 d:0.82
Layer 1    pos=27530 neg=27414
1 Fi=0.895893 Di=0.893425 Ti=-1 Pi=0.500366
2 Fi=0.919931 Di=0.888631 Ti=-1 Pi=0.492402
3 Fi=0.929416 Di=0.92935 Ti=-1 Pi=0.501038
4 Fi=0.927957 Di=0.895895 Ti=-1 Pi=0.492266
5 Fi=0.842489 Di=0.928841 Ti=-1 Pi=0.525428
6 Fi=0.846429 Di=0.930803 Ti=-1 Pi=0.524791
7 Fi=0.851937 Di=0.924628 Ti=-1 Pi=0.521512
8 Fi=0.852958 Di=0.933527 Ti=-1 Pi=0.523603
9 Fi=0.858466 Di=0.938503 Ti=-1 Pi=0.523323
10 Fi=0.800212 Di=0.942971 Ti=-1 Pi=0.541996
11 Fi=0.808018 Di=0.946023 Ti=-1 Pi=0.540388
12 Fi=0.736813 Di=0.934762 Ti=-1 Pi=0.560251
13 Fi=0.74772 Di=0.942499 Ti=-1 Pi=0.558661
14 Fi=0.7471 Di=0.943589 Ti=-1 Pi=0.55915
15 Fi=0.758846 Di=0.944134 Ti=-1 Pi=0.555444
16 Fi=0.750857 Di=0.945696 Ti=-1 Pi=0.558463
17 Fi=0.706281 Di=0.952525 Ti=-1 Pi=0.575255
18 Fi=0.679251 Di=0.945914 Ti=-1 Pi=0.583068
19 Fi=0.682826 Di=0.955939 Ti=-1 Pi=0.584355
20 Fi=0.684358 Di=0.946894 Ti=-1 Pi=0.581499
21 Fi=0.684942 Di=0.957973 Ti=-1 Pi=0.58412
22 Fi=0.656198 Di=0.951544 Ti=-1 Pi=0.592871
23 Fi=0.673452 Di=0.950854 Ti=-1 Pi=0.586415
24 Fi=0.657876 Di=0.959789 Ti=-1 Pi=0.594336
25 Fi=0.655541 Di=0.959135 Ti=-1 Pi=0.595029
26 Fi=0.639746 Di=0.958772 Ti=-1 Pi=0.600801
27 Fi=0.615853 Di=0.953033 Ti=-1 Pi=0.608465
28 Fi=0.614905 Di=0.956375 Ti=-1 Pi=0.609665
29 Fi=0.611221 Di=0.954014 Ti=-1 Pi=0.610507
30 Fi=0.606369 Di=0.95652 Ti=-1 Pi=0.613023
31 Fi=0.598052 Di=0.953687 Ti=-1 Pi=0.615592
32 Fi=0.591194 Di=0.958663 Ti=-1 Pi=0.619545
33 Fi=0.612716 Di=0.963349 Ti=-1 Pi=0.61224
34 Fi=0.595863 Di=0.957646 Ti=-1 Pi=0.617438
35 Fi=0.587729 Di=0.96186 Ti=-1 Pi=0.621713
36 Fi=0.587474 Di=0.960697 Ti=-1 Pi=0.621531
37 Fi=0.583826 Di=0.959135 Ti=-1 Pi=0.622613
38 Fi=0.582513 Di=0.956883 Ti=-1 Pi=0.622589
39 Fi=0.576822 Di=0.954377 Ti=-1 Pi=0.624278
40 Fi=0.57653 Di=0.955576 Ti=-1 Pi=0.624691
41 Fi=0.572335 Di=0.958809 Ti=-1 Pi=0.627192
42 Fi=0.565368 Di=0.958191 Ti=-1 Pi=0.629901
43 Fi=0.560808 Di=0.958518 Ti=-1 Pi=0.631866
44 Fi=0.572153 Di=0.960189 Ti=-1 Pi=0.627603
45 Fi=0.565806 Di=0.961642 Ti=-1 Pi=0.630559
46 Fi=0.561283 Di=0.960371 Ti=-1 Pi=0.632119
47 Fi=0.559896 Di=0.962804 Ti=-1 Pi=0.633282
48 Fi=0.559969 Di=0.957719 Ti=-1 Pi=0.632021
49 Fi=0.558948 Di=0.96215 Ti=-1 Pi=0.633517
50 Fi=0.554242 Di=0.961787 Ti=-1 Pi=0.635391
