Strong Text    Ftarget:0.005 f=0.55 d:0.81
Layer 1    pos=27530 neg=27414
1 Fi=0.918071 Di=0.920087 Ti=-1 Pi=0.501604
2 Fi=0.890129 Di=0.932801 Ti=-1 Pi=0.512759
3 Fi=0.919019 Di=0.938286 Ti=-1 Pi=0.506242
4 Fi=0.927811 Di=0.925608 Ti=-1 Pi=0.500462
5 Fi=0.833333 Di=0.918344 Ti=-1 Pi=0.525318
6 Fi=0.838805 Di=0.932183 Ti=-1 Pi=0.527416
7 Fi=0.853396 Di=0.920523 Ti=-1 Pi=0.519975
8 Fi=0.845116 Di=0.938503 Ti=-1 Pi=0.527232
9 Fi=0.864996 Di=0.95405 Ti=-1 Pi=0.525531
10 Fi=0.800759 Di=0.945441 Ti=-1 Pi=0.542476
11 Fi=0.802692 Di=0.945405 Ti=-1 Pi=0.541868
12 Fi=0.730101 Di=0.939339 Ti=-1 Pi=0.563706
13 Fi=0.746918 Di=0.949292 Ti=-1 Pi=0.560695
14 Fi=0.752097 Di=0.94377 Ti=-1 Pi=0.557554
15 Fi=0.761107 Di=0.951871 Ti=-1 Pi=0.556724
16 Fi=0.754833 Di=0.957574 Ti=-1 Pi=0.560238
17 Fi=0.703582 Di=0.9417 Ti=-1 Pi=0.573397
18 Fi=0.680893 Di=0.944497 Ti=-1 Pi=0.582117
19 Fi=0.681951 Di=0.953069 Ti=-1 Pi=0.583936
20 Fi=0.685161 Di=0.955721 Ti=-1 Pi=0.58347
21 Fi=0.681513 Di=0.953977 Ti=-1 Pi=0.584323
22 Fi=0.653972 Di=0.948783 Ti=-1 Pi=0.592989
23 Fi=0.676114 Di=0.951871 Ti=-1 Pi=0.585717
24 Fi=0.656307 Di=0.956883 Ti=-1 Pi=0.594181
25 Fi=0.65638 Di=0.957719 Ti=-1 Pi=0.594364
26 Fi=0.638798 Di=0.957319 Ti=-1 Pi=0.600793
27 Fi=0.618261 Di=0.955503 Ti=-1 Pi=0.608152
28 Fi=0.616765 Di=0.954595 Ti=-1 Pi=0.608502
29 Fi=0.610309 Di=0.951544 Ti=-1 Pi=0.610245
30 Fi=0.606661 Di=0.957755 Ti=-1 Pi=0.613215
31 Fi=0.59911 Di=0.956375 Ti=-1 Pi=0.61584
32 Fi=0.590063 Di=0.957138 Ti=-1 Pi=0.619621
33 Fi=0.609907 Di=0.958009 Ti=-1 Pi=0.612011
34 Fi=0.595243 Di=0.957755 Ti=-1 Pi=0.617711
35 Fi=0.587619 Di=0.955794 Ti=-1 Pi=0.620268
36 Fi=0.585248 Di=0.956084 Ti=-1 Pi=0.621291
37 Fi=0.584264 Di=0.957973 Ti=-1 Pi=0.622151
38 Fi=0.582768 Di=0.958046 Ti=-1 Pi=0.622772
39 Fi=0.575837 Di=0.957319 Ti=-1 Pi=0.6254
40 Fi=0.575728 Di=0.956193 Ti=-1 Pi=0.625169
41 Fi=0.571204 Di=0.955866 Ti=-1 Pi=0.626936
42 Fi=0.564711 Di=0.958191 Ti=-1 Pi=0.630172
43 Fi=0.559021 Di=0.958591 Ti=-1 Pi=0.632626
44 Fi=0.570475 Di=0.960334 Ti=-1 Pi=0.628324
45 Fi=0.564857 Di=0.962041 Ti=-1 Pi=0.631046
46 Fi=0.561428 Di=0.960588 Ti=-1 Pi=0.632111
47 Fi=0.558984 Di=0.961315 Ti=-1 Pi=0.633301
48 Fi=0.55924 Di=0.960262 Ti=-1 Pi=0.63294
49 Fi=0.558875 Di=0.962114 Ti=-1 Pi=0.633539
50 Fi=0.553732 Di=0.9583 Ti=-1 Pi=0.634763
51 Fi=0.554935 Di=0.959281 Ti=-1 Pi=0.634496
52 Fi=0.553622 Di=0.961932 Ti=-1 Pi=0.635685
53 Fi=0.546254 Di=0.960334 Ti=-1 Pi=0.638399
Layer 2    pos=27530 neg=15034
54 Fi=0.546254 Di=0.96186 Ti=-1 Pi=0.638765
55 Fi=0.546436 Di=0.959898 Ti=-1 Pi=0.638217
56 Fi=0.545269 Di=0.959535 Ti=-1 Pi=0.638623
57 Fi=0.546363 Di=0.958809 Ti=-1 Pi=0.637985
58 Fi=0.546363 Di=0.960843 Ti=-1 Pi=0.638475
59 Fi=0.546144 Di=0.961424 Ti=-1 Pi=0.638707
60 Fi=0.546108 Di=0.961642 Ti=-1 Pi=0.638774
61 Fi=0.545743 Di=0.961424 Ti=-1 Pi=0.638876
62 Fi=0.545998 Di=0.961279 Ti=-1 Pi=0.638733
63 Fi=0.531407 Di=0.958591 Ti=-1 Pi=0.644319
64 Fi=0.535055 Di=0.95761 Ti=-1 Pi=0.642514
65 Fi=0.535894 Di=0.958845 Ti=-1 Pi=0.64245
66 Fi=0.538849 Di=0.961751 Ti=-1 Pi=0.641882
67 Fi=0.538995 Di=0.961533 Ti=-1 Pi=0.641768
68 Fi=0.540417 Di=0.961061 Ti=-1 Pi=0.641049
69 Fi=0.517217 Di=0.955648 Ti=-1 Pi=0.649797
70 Fi=0.515065 Di=0.953542 Ti=-1 Pi=0.650244
71 Fi=0.509557 Di=0.955358 Ti=-1 Pi=0.653116
72 Fi=0.509557 Di=0.955757 Ti=-1 Pi=0.653211
73 Fi=0.51025 Di=0.956593 Ti=-1 Pi=0.653101
74 Fi=0.511892 Di=0.956847 Ti=-1 Pi=0.652433
75 Fi=0.512257 Di=0.958264 Ti=-1 Pi=0.652607
76 Fi=0.503611 Di=0.953796 Ti=-1 Pi=0.655401
77 Fi=0.500328 Di=0.952089 Ti=-1 Pi=0.656473
78 Fi=0.502699 Di=0.954522 Ti=-1 Pi=0.655982
79 Fi=0.501131 Di=0.953796 Ti=-1 Pi=0.656516
80 Fi=0.494747 Di=0.951943 Ti=-1 Pi=0.658964
81 Fi=0.490917 Di=0.951253 Ti=-1 Pi=0.660546
82 Fi=0.483038 Di=0.950454 Ti=-1 Pi=0.663977
83 Fi=0.4826 Di=0.952525 Ti=-1 Pi=0.664664
84 Fi=0.473006 Di=0.95049 Ti=-1 Pi=0.668651
85 Fi=0.469979 Di=0.950054 Ti=-1 Pi=0.669971
86 Fi=0.461042 Di=0.94911 Ti=-1 Pi=0.673984
87 Fi=0.460422 Di=0.947875 Ti=-1 Pi=0.673993
88 Fi=0.457139 Di=0.948565 Ti=-1 Pi=0.675723
89 Fi=0.455607 Di=0.946676 Ti=-1 Pi=0.676022
90 Fi=0.459838 Di=0.949909 Ti=-1 Pi=0.674743
91 Fi=0.453163 Di=0.948602 Ti=-1 Pi=0.677643
92 Fi=0.453381 Di=0.948347 Ti=-1 Pi=0.677479
93 Fi=0.451485 Di=0.948493 Ti=-1 Pi=0.678428
94 Fi=0.447837 Di=0.948493 Ti=-1 Pi=0.680195
95 Fi=0.436894 Di=0.946059 Ti=-1 Pi=0.684998
96 Fi=0.437258 Di=0.945478 Ti=-1 Pi=0.684685
97 Fi=0.43569 Di=0.946422 Ti=-1 Pi=0.685676
98 Fi=0.432443 Di=0.944025 Ti=-1 Pi=0.68674
99 Fi=0.431568 Di=0.946204 Ti=-1 Pi=0.687672
100 Fi=0.429598 Di=0.947693 Ti=-1 Pi=0.68899
101 Fi=0.42792 Di=0.946894 Ti=-1 Pi=0.689648
102 Fi=0.425768 Di=0.945369 Ti=-1 Pi=0.690381
103 Fi=0.421719 Di=0.944497 Ti=-1 Pi=0.692224
104 Fi=0.419165 Di=0.94526 Ti=-1 Pi=0.693688
105 Fi=0.416174 Di=0.944679 Ti=-1 Pi=0.695077
106 Fi=0.415153 Di=0.945296 Ti=-1 Pi=0.695736
107 Fi=0.41125 Di=0.944461 Ti=-1 Pi=0.697545
108 Fi=0.410374 Di=0.945441 Ti=-1 Pi=0.698213
109 Fi=0.40917 Di=0.943298 Ti=-1 Pi=0.698354
110 Fi=0.410447 Di=0.945114 Ti=-1 Pi=0.698103
111 Fi=0.408842 Di=0.945151 Ti=-1 Pi=0.698936
112 Fi=0.407529 Di=0.944896 Ti=-1 Pi=0.699556
113 Fi=0.407675 Di=0.944896 Ti=-1 Pi=0.699481
114 Fi=0.406909 Di=0.94664 Ti=-1 Pi=0.700263
115 Fi=0.404574 Di=0.943843 Ti=-1 Pi=0.70085
