Strong Text    Ftarget:0.005 f=0.49 d:0.84
Layer 1    pos=27530 neg=27414
1 Fi=0.888086 Di=0.86818 Ti=-3 Pi=0.495388
2 Fi=0.891187 Di=0.875263 Ti=-1 Pi=0.496548
3 Fi=0.911469 Di=0.919252 Ti=-1 Pi=0.503181
4 Fi=0.922959 Di=0.920814 Ti=-1 Pi=0.500474
5 Fi=0.83534 Di=0.922557 Ti=-1 Pi=0.52586
6 Fi=0.846064 Di=0.929677 Ti=-1 Pi=0.524596
7 Fi=0.847012 Di=0.932256 Ti=-1 Pi=0.525008
8 Fi=0.847012 Di=0.92194 Ti=-1 Pi=0.522232
9 Fi=0.870066 Di=0.945332 Ti=-1 Pi=0.521784
10 Fi=0.807288 Di=0.952488 Ti=-1 Pi=0.542303
11 Fi=0.80955 Di=0.940973 Ti=-1 Pi=0.538588
12 Fi=0.734114 Di=0.940283 Ti=-1 Pi=0.562605
13 Fi=0.746735 Di=0.934399 Ti=-1 Pi=0.556857
14 Fi=0.751113 Di=0.943407 Ti=-1 Pi=0.557782
15 Fi=0.762165 Di=0.953396 Ti=-1 Pi=0.556776
16 Fi=0.759065 Di=0.956883 Ti=-1 Pi=0.558683
17 Fi=0.704676 Di=0.952016 Ti=-1 Pi=0.57568
18 Fi=0.68476 Di=0.951326 Ti=-1 Pi=0.582492
19 Fi=0.684723 Di=0.955903 Ti=-1 Pi=0.583672
20 Fi=0.687094 Di=0.954813 Ti=-1 Pi=0.582554
21 Fi=0.684358 Di=0.957973 Ti=-1 Pi=0.584327
22 Fi=0.65565 Di=0.953433 Ti=-1 Pi=0.593551
23 Fi=0.675932 Di=0.95721 Ti=-1 Pi=0.58714
24 Fi=0.656161 Di=0.953505 Ti=-1 Pi=0.593381
25 Fi=0.657182 Di=0.956702 Ti=-1 Pi=0.593813
26 Fi=0.639345 Di=0.95968 Ti=-1 Pi=0.601179
27 Fi=0.617495 Di=0.954413 Ti=-1 Pi=0.608175
28 Fi=0.615817 Di=0.958009 Ti=-1 Pi=0.609719
29 Fi=0.609652 Di=0.952089 Ti=-1 Pi=0.610637
30 Fi=0.607026 Di=0.95652 Ti=-1 Pi=0.612766
31 Fi=0.59725 Di=0.950854 Ti=-1 Pi=0.615206
32 Fi=0.590757 Di=0.957138 Ti=-1 Pi=0.619344
33 Fi=0.611002 Di=0.959535 Ti=-1 Pi=0.611963
34 Fi=0.595389 Di=0.958118 Ti=-1 Pi=0.617743
35 Fi=0.588385 Di=0.958881 Ti=-1 Pi=0.62072
36 Fi=0.587109 Di=0.958627 Ti=-1 Pi=0.621169
37 Fi=0.583935 Di=0.957174 Ti=-1 Pi=0.622087
38 Fi=0.582841 Di=0.957973 Ti=-1 Pi=0.622724
39 Fi=0.577041 Di=0.957937 Ti=-1 Pi=0.625062
40 Fi=0.576311 Di=0.958845 Ti=-1 Pi=0.625581
41 Fi=0.572372 Di=0.960371 Ti=-1 Pi=0.627558
42 Fi=0.564529 Di=0.959426 Ti=-1 Pi=0.630547
43 Fi=0.559495 Di=0.959898 Ti=-1 Pi=0.632746
44 Fi=0.572116 Di=0.961242 Ti=-1 Pi=0.627874
45 Fi=0.565186 Di=0.961206 Ti=-1 Pi=0.630708
46 Fi=0.56172 Di=0.961678 Ti=-1 Pi=0.632254
47 Fi=0.558729 Di=0.957864 Ti=-1 Pi=0.632571
48 Fi=0.559896 Di=0.960625 Ti=-1 Pi=0.632755
49 Fi=0.557817 Di=0.959898 Ti=-1 Pi=0.633444
50 Fi=0.55282 Di=0.960044 Ti=-1 Pi=0.635566
51 Fi=0.55479 Di=0.958918 Ti=-1 Pi=0.634469
52 Fi=0.554206 Di=0.961206 Ti=-1 Pi=0.635266
53 Fi=0.545634 Di=0.962078 Ti=-1 Pi=0.639079
54 Fi=0.547567 Di=0.961569 Ti=-1 Pi=0.638141
55 Fi=0.54567 Di=0.960806 Ti=-1 Pi=0.638759
56 Fi=0.539141 Di=0.961569 Ti=-1 Pi=0.641714
57 Fi=0.535237 Di=0.96008 Ti=-1 Pi=0.643027
58 Fi=0.531845 Di=0.960371 Ti=-1 Pi=0.644555
59 Fi=0.530094 Di=0.961533 Ti=-1 Pi=0.645587
60 Fi=0.535858 Di=0.963313 Ti=-1 Pi=0.643533
61 Fi=0.532939 Di=0.962804 Ti=-1 Pi=0.644664
62 Fi=0.532721 Di=0.962259 Ti=-1 Pi=0.644628
63 Fi=0.527796 Di=0.961533 Ti=-1 Pi=0.64658
64 Fi=0.524878 Di=0.963313 Ti=-1 Pi=0.648268
65 Fi=0.530532 Di=0.961497 Ti=-1 Pi=0.645389
66 Fi=0.536733 Di=0.966437 Ti=-1 Pi=0.643901
67 Fi=0.532319 Di=0.961751 Ti=-1 Pi=0.64468
68 Fi=0.528744 Di=0.964984 Ti=-1 Pi=0.646989
69 Fi=0.524075 Di=0.96393 Ti=-1 Pi=0.648763
70 Fi=0.519734 Di=0.964511 Ti=-1 Pi=0.650793
71 Fi=0.51408 Di=0.96117 Ti=-1 Pi=0.652488
72 Fi=0.517436 Di=0.963821 Ti=-1 Pi=0.651637
73 Fi=0.513643 Di=0.96295 Ti=-1 Pi=0.6531
74 Fi=0.5116 Di=0.962623 Ti=-1 Pi=0.653926
75 Fi=0.509813 Di=0.963276 Ti=-1 Pi=0.654871
76 Fi=0.512111 Di=0.963712 Ti=-1 Pi=0.653956
77 Fi=0.513643 Di=0.962695 Ti=-1 Pi=0.653041
78 Fi=0.510907 Di=0.96542 Ti=-1 Pi=0.654889
79 Fi=0.511636 Di=0.965492 Ti=-1 Pi=0.654583
80 Fi=0.509594 Di=0.966291 Ti=-1 Pi=0.655674
81 Fi=0.506201 Di=0.965165 Ti=-1 Pi=0.656918
82 Fi=0.505107 Di=0.965529 Ti=-1 Pi=0.65749
83 Fi=0.505581 Di=0.965274 Ti=-1 Pi=0.657219
84 Fi=0.501386 Di=0.965964 Ti=-1 Pi=0.659254
85 Fi=0.506347 Di=0.965637 Ti=-1 Pi=0.656963
86 Fi=0.504487 Di=0.966146 Ti=-1 Pi=0.65791
87 Fi=0.504706 Di=0.964039 Ti=-1 Pi=0.657321
88 Fi=0.50394 Di=0.965347 Ti=-1 Pi=0.657968
89 Fi=0.502772 Di=0.964511 Ti=-1 Pi=0.658295
90 Fi=0.503465 Di=0.965855 Ti=-1 Pi=0.658299
91 Fi=0.500948 Di=0.965238 Ti=-1 Pi=0.659281
92 Fi=0.498504 Di=0.965601 Ti=-1 Pi=0.660464
93 Fi=0.497884 Di=0.965746 Ti=-1 Pi=0.660776
94 Fi=0.495732 Di=0.964875 Ti=-1 Pi=0.661545
95 Fi=0.495039 Di=0.965347 Ti=-1 Pi=0.661967
96 Fi=0.498541 Di=0.966328 Ti=-1 Pi=0.660616
97 Fi=0.494674 Di=0.966255 Ti=-1 Pi=0.662343
98 Fi=0.491683 Di=0.964729 Ti=-1 Pi=0.663345
99 Fi=0.490808 Di=0.965819 Ti=-1 Pi=0.663995
100 Fi=0.490735 Di=0.965165 Ti=-1 Pi=0.663877
101 Fi=0.48851 Di=0.962078 Ti=-1 Pi=0.664176
Layer 2    pos=27530 neg=13419
102 Fi=0.487926 Di=0.962768 Ti=-1 Pi=0.664602
103 Fi=0.487853 Di=0.96255 Ti=-1 Pi=0.664585
104 Fi=0.488181 Di=0.962877 Ti=-1 Pi=0.664511
105 Fi=0.488327 Di=0.963458 Ti=-1 Pi=0.664579
106 Fi=0.4884 Di=0.963567 Ti=-1 Pi=0.664571
107 Fi=0.487926 Di=0.963821 Ti=-1 Pi=0.664846
108 Fi=0.487926 Di=0.96364 Ti=-1 Pi=0.664804
109 Fi=0.488218 Di=0.962804 Ti=-1 Pi=0.664477
110 Fi=0.48851 Di=0.963131 Ti=-1 Pi=0.66442
111 Fi=0.488619 Di=0.963603 Ti=-1 Pi=0.664479
112 Fi=0.482783 Di=0.960588 Ti=-1 Pi=0.666457
113 Fi=0.484679 Di=0.963276 Ti=-1 Pi=0.666206
114 Fi=0.484935 Di=0.962514 Ti=-1 Pi=0.665913
115 Fi=0.484935 Di=0.962477 Ti=-1 Pi=0.665904
116 Fi=0.485227 Di=0.962259 Ti=-1 Pi=0.66572
117 Fi=0.483038 Di=0.959862 Ti=-1 Pi=0.666171
118 Fi=0.485774 Di=0.963567 Ti=-1 Pi=0.665772
119 Fi=0.482928 Di=0.960189 Ti=-1 Pi=0.666297
120 Fi=0.461881 Di=0.956157 Ti=-1 Pi=0.675208
121 Fi=0.460422 Di=0.955903 Ti=-1 Pi=0.675844
122 Fi=0.462501 Di=0.954995 Ti=-1 Pi=0.674647
123 Fi=0.448639 Di=0.951689 Ti=-1 Pi=0.680537
124 Fi=0.454111 Di=0.953324 Ti=-1 Pi=0.678271
125 Fi=0.443897 Di=0.949655 Ti=-1 Pi=0.682379
126 Fi=0.453345 Di=0.953178 Ti=-1 Pi=0.678606
127 Fi=0.454731 Di=0.95474 Ti=-1 Pi=0.678297
128 Fi=0.455789 Di=0.954813 Ti=-1 Pi=0.677806
129 Fi=0.45174 Di=0.953723 Ti=-1 Pi=0.679503
130 Fi=0.450755 Di=0.953542 Ti=-1 Pi=0.679937
131 Fi=0.436456 Di=0.951181 Ti=-1 Pi=0.686378
132 Fi=0.44025 Di=0.951217 Ti=-1 Pi=0.68452
133 Fi=0.439009 Di=0.952089 Ti=-1 Pi=0.685327
134 Fi=0.435216 Di=0.950672 Ti=-1 Pi=0.686875
135 Fi=0.437003 Di=0.950999 Ti=-1 Pi=0.686067
136 Fi=0.425987 Di=0.951471 Ti=-1 Pi=0.691646
137 Fi=0.424126 Di=0.951653 Ti=-1 Pi=0.692619
138 Fi=0.422157 Di=0.951144 Ti=-1 Pi=0.693495
139 Fi=0.42595 Di=0.952888 Ti=-1 Pi=0.691981
140 Fi=0.415919 Di=0.950272 Ti=-1 Pi=0.696457
141 Fi=0.414861 Di=0.948783 Ti=-1 Pi=0.696663
142 Fi=0.413913 Di=0.950708 Ti=-1 Pi=0.697575
143 Fi=0.411505 Di=0.948602 Ti=-1 Pi=0.698337
144 Fi=0.41373 Di=0.9498 Ti=-1 Pi=0.697466
145 Fi=0.411213 Di=0.94911 Ti=-1 Pi=0.698599
