Strong Text    Ftarget:0.005 f=0.5 d:0.84
Layer 1    pos=27530 neg=27414
1 Fi=0.898227 Di=0.910461 Ti=-1 Pi=0.504438
2 Fi=0.908186 Di=0.90919 Ti=-1 Pi=0.501332
3 Fi=0.910994 Di=0.930694 Ti=-1 Pi=0.506404
4 Fi=0.933136 Di=0.914602 Ti=-1 Pi=0.49604
5 Fi=0.837492 Di=0.941882 Ti=-1 Pi=0.530385
6 Fi=0.854782 Di=0.930258 Ti=-1 Pi=0.522195
7 Fi=0.854563 Di=0.944315 Ti=-1 Pi=0.526
8 Fi=0.86091 Di=0.953178 Ti=-1 Pi=0.526484
9 Fi=0.860327 Di=0.942862 Ti=-1 Pi=0.523939
10 Fi=0.795652 Di=0.936942 Ti=-1 Pi=0.541822
11 Fi=0.808711 Di=0.944424 Ti=-1 Pi=0.539755
12 Fi=0.732618 Di=0.944206 Ti=-1 Pi=0.56413
13 Fi=0.750857 Di=0.948529 Ti=-1 Pi=0.559201
14 Fi=0.753739 Di=0.951035 Ti=-1 Pi=0.558907
15 Fi=0.762712 Di=0.949764 Ti=-1 Pi=0.555657
16 Fi=0.758007 Di=0.953251 Ti=-1 Pi=0.558089
17 Fi=0.704056 Di=0.948529 Ti=-1 Pi=0.574999
18 Fi=0.683775 Di=0.956012 Ti=-1 Pi=0.584036
19 Fi=0.682644 Di=0.950527 Ti=-1 Pi=0.58304
20 Fi=0.690158 Di=0.955721 Ti=-1 Pi=0.581703
21 Fi=0.679543 Di=0.9502 Ti=-1 Pi=0.584063
22 Fi=0.653608 Di=0.95158 Ti=-1 Pi=0.593834
23 Fi=0.676735 Di=0.961351 Ti=-1 Pi=0.587898
24 Fi=0.659043 Di=0.957356 Ti=-1 Pi=0.593296
25 Fi=0.657839 Di=0.961024 Ti=-1 Pi=0.59466
26 Fi=0.639235 Di=0.957065 Ti=-1 Pi=0.600565
27 Fi=0.616619 Di=0.948602 Ti=-1 Pi=0.607057
28 Fi=0.614467 Di=0.957537 Ti=-1 Pi=0.610124
29 Fi=0.610637 Di=0.953796 Ti=-1 Pi=0.61068
30 Fi=0.606405 Di=0.954704 Ti=-1 Pi=0.612557
31 Fi=0.597541 Di=0.955358 Ti=-1 Pi=0.616208
32 Fi=0.589589 Di=0.955612 Ti=-1 Pi=0.619434
