Strong Text    Ftarget:0.005 f=0.64 d:0.85
Layer 1    pos=27530 neg=27414
1 Fi=0.892135 Di=0.910643 Ti=-1 Pi=0.506189
2 Fi=0.926753 Di=0.910934 Ti=-1 Pi=0.496751
3 Fi=0.933793 Di=0.920559 Ti=-1 Pi=0.497487
4 Fi=0.937951 Di=0.933927 Ti=-1 Pi=0.499981
5 Fi=0.835631 Di=0.926952 Ti=-1 Pi=0.526958
6 Fi=0.833187 Di=0.916564 Ti=-1 Pi=0.524878
7 Fi=0.845845 Di=0.92085 Ti=-1 Pi=0.522281
8 Fi=0.847341 Di=0.931856 Ti=-1 Pi=0.524804
9 Fi=0.859634 Di=0.948347 Ti=-1 Pi=0.525587
10 Fi=0.797147 Di=0.928623 Ti=-1 Pi=0.539141
11 Fi=0.80302 Di=0.940828 Ti=-1 Pi=0.540561
12 Fi=0.733275 Di=0.93607 Ti=-1 Pi=0.561781
13 Fi=0.747173 Di=0.943371 Ti=-1 Pi=0.559069
14 Fi=0.755198 Di=0.94951 Ti=-1 Pi=0.558034
15 Fi=0.764828 Di=0.951471 Ti=-1 Pi=0.555417
16 Fi=0.758992 Di=0.954268 Ti=-1 Pi=0.558031
17 Fi=0.707996 Di=0.952016 Ti=-1 Pi=0.574532
18 Fi=0.67885 Di=0.944388 Ti=-1 Pi=0.58282
19 Fi=0.680565 Di=0.947802 Ti=-1 Pi=0.583084
20 Fi=0.688772 Di=0.947112 Ti=-1 Pi=0.579989
21 Fi=0.601846 Di=0.946713 Ti=-1 Pi=0.612354
Layer 2    pos=27530 neg=18981
22 Fi=0.679872 Di=0.952779 Ti=-1 Pi=0.584604
23 Fi=0.681404 Di=0.955903 Ti=-1 Pi=0.584852
24 Fi=0.682607 Di=0.954014 Ti=-1 Pi=0.583943
25 Fi=0.682534 Di=0.948783 Ti=-1 Pi=0.582633
26 Fi=0.684687 Di=0.956738 Ti=-1 Pi=0.583897
27 Fi=0.681477 Di=0.94951 Ti=-1 Pi=0.583196
28 Fi=0.681002 Di=0.959644 Ti=-1 Pi=0.585943
29 Fi=0.682972 Di=0.956339 Ti=-1 Pi=0.584404
30 Fi=0.683994 Di=0.958046 Ti=-1 Pi=0.584475
31 Fi=0.686365 Di=0.958736 Ti=-1 Pi=0.583809
32 Fi=0.683045 Di=0.959499 Ti=-1 Pi=0.585179
33 Fi=0.671044 Di=0.955612 Ti=-1 Pi=0.588493
34 Fi=0.670679 Di=0.959099 Ti=-1 Pi=0.589507
35 Fi=0.666667 Di=0.958046 Ti=-1 Pi=0.590692
36 Fi=0.669293 Di=0.958482 Ti=-1 Pi=0.589851
37 Fi=0.633399 Di=0.953796 Ti=-1 Pi=0.601944
38 Fi=0.632998 Di=0.954595 Ti=-1 Pi=0.602296
39 Fi=0.549938 Di=0.942535 Ti=-1 Pi=0.632508
40 Fi=0.61775 Di=0.951181 Ti=-1 Pi=0.607268
41 Fi=0.540563 Di=0.941191 Ti=-1 Pi=0.636165
42 Fi=0.535785 Di=0.937777 Ti=-1 Pi=0.637378
43 Fi=0.547129 Di=0.946313 Ti=-1 Pi=0.634625
44 Fi=0.540308 Di=0.945369 Ti=-1 Pi=0.637299
45 Fi=0.591413 Di=0.950418 Ti=-1 Pi=0.617419
46 Fi=0.569198 Di=0.941954 Ti=-1 Pi=0.624326
47 Fi=0.566535 Di=0.945223 Ti=-1 Pi=0.626236
48 Fi=0.551543 Di=0.945877 Ti=-1 Pi=0.632653
49 Fi=0.552382 Di=0.947439 Ti=-1 Pi=0.632683
50 Fi=0.506019 Di=0.941228 Ti=-1 Pi=0.651317
51 Fi=0.54122 Di=0.946023 Ti=-1 Pi=0.637069
52 Fi=0.503101 Di=0.938794 Ti=-1 Pi=0.652042
53 Fi=0.502371 Di=0.942971 Ti=-1 Pi=0.653378
54 Fi=0.502408 Di=0.940647 Ti=-1 Pi=0.652802
55 Fi=0.508353 Di=0.943444 Ti=-1 Pi=0.650806
56 Fi=0.500219 Di=0.938431 Ti=-1 Pi=0.653257
57 Fi=0.495367 Di=0.942499 Ti=-1 Pi=0.656437
58 Fi=0.506165 Di=0.946386 Ti=-1 Pi=0.652492
59 Fi=0.503028 Di=0.943516 Ti=-1 Pi=0.653213
60 Fi=0.502736 Di=0.94526 Ti=-1 Pi=0.653762
61 Fi=0.499453 Di=0.944606 Ti=-1 Pi=0.655087
62 Fi=0.495404 Di=0.946059 Ti=-1 Pi=0.65727
63 Fi=0.487087 Di=0.943988 Ti=-1 Pi=0.660583
64 Fi=0.486576 Di=0.942499 Ti=-1 Pi=0.660464
65 Fi=0.481542 Di=0.943734 Ti=-1 Pi=0.663085
66 Fi=0.475669 Di=0.944424 Ti=-1 Pi=0.665984
67 Fi=0.473955 Di=0.9417 Ti=-1 Pi=0.666144
68 Fi=0.467097 Di=0.941736 Ti=-1 Pi=0.669386
69 Fi=0.468483 Di=0.944315 Ti=-1 Pi=0.669336
70 Fi=0.465784 Di=0.943407 Ti=-1 Pi=0.670401
71 Fi=0.462647 Di=0.943226 Ti=-1 Pi=0.67185
72 Fi=0.458525 Di=0.942281 Ti=-1 Pi=0.6736
73 Fi=0.458051 Di=0.942899 Ti=-1 Pi=0.673971
74 Fi=0.456409 Di=0.942027 Ti=-1 Pi=0.674557
75 Fi=0.454658 Di=0.941409 Ti=-1 Pi=0.675256
76 Fi=0.453454 Di=0.943008 Ti=-1 Pi=0.676209
77 Fi=0.453272 Di=0.942535 Ti=-1 Pi=0.676187
78 Fi=0.450755 Di=0.9421 Ti=-1 Pi=0.677304
79 Fi=0.44718 Di=0.940647 Ti=-1 Pi=0.678705
80 Fi=0.4447 Di=0.940683 Ti=-1 Pi=0.679925
81 Fi=0.442146 Di=0.942172 Ti=-1 Pi=0.681521
82 Fi=0.440833 Di=0.9417 Ti=-1 Pi=0.682057
83 Fi=0.439556 Di=0.942499 Ti=-1 Pi=0.68287
84 Fi=0.438353 Di=0.9417 Ti=-1 Pi=0.68328
85 Fi=0.437915 Di=0.942826 Ti=-1 Pi=0.683754
86 Fi=0.43051 Di=0.9417 Ti=-1 Pi=0.687174
87 Fi=0.427118 Di=0.942245 Ti=-1 Pi=0.688996
88 Fi=0.432626 Di=0.943153 Ti=-1 Pi=0.686451
89 Fi=0.429306 Di=0.944061 Ti=-1 Pi=0.688313
90 Fi=0.430802 Di=0.943371 Ti=-1 Pi=0.687409
91 Fi=0.435216 Di=0.944134 Ti=-1 Pi=0.685389
92 Fi=0.432553 Di=0.94486 Ti=-1 Pi=0.686876
93 Fi=0.429343 Di=0.944206 Ti=-1 Pi=0.688328
94 Fi=0.430729 Di=0.946131 Ti=-1 Pi=0.688073
95 Fi=0.428394 Di=0.945078 Ti=-1 Pi=0.689
96 Fi=0.42606 Di=0.944933 Ti=-1 Pi=0.690136
97 Fi=0.424345 Di=0.943371 Ti=-1 Pi=0.690645
98 Fi=0.42347 Di=0.944243 Ti=-1 Pi=0.691283
99 Fi=0.419165 Di=0.943661 Ti=-1 Pi=0.693328
100 Fi=0.416211 Di=0.942862 Ti=-1 Pi=0.69465
101 Fi=0.413949 Di=0.943153 Ti=-1 Pi=0.69587
102 Fi=0.413183 Di=0.942535 Ti=-1 Pi=0.696123
103 Fi=0.41322 Di=0.943952 Ti=-1 Pi=0.696422
104 Fi=0.410958 Di=0.945114 Ti=-1 Pi=0.697841
105 Fi=0.410447 Di=0.943879 Ti=-1 Pi=0.697827
106 Fi=0.409572 Di=0.943879 Ti=-1 Pi=0.698277
107 Fi=0.408733 Di=0.942426 Ti=-1 Pi=0.698385
108 Fi=0.405486 Di=0.943661 Ti=-1 Pi=0.700337
109 Fi=0.405559 Di=0.944279 Ti=-1 Pi=0.700436
110 Fi=0.403152 Di=0.94279 Ti=-1 Pi=0.701354
111 Fi=0.402349 Di=0.943371 Ti=-1 Pi=0.7019
112 Fi=0.402021 Di=0.942426 Ti=-1 Pi=0.701861
113 Fi=0.401291 Di=0.943807 Ti=-1 Pi=0.702547
114 Fi=0.400015 Di=0.943189 Ti=-1 Pi=0.703076
115 Fi=0.399394 Di=0.942281 Ti=-1 Pi=0.703199
116 Fi=0.39954 Di=0.943189 Ti=-1 Pi=0.703323
117 Fi=0.398811 Di=0.94279 Ti=-1 Pi=0.703616
118 Fi=0.397498 Di=0.942753 Ti=-1 Pi=0.704296
119 Fi=0.400161 Di=0.943008 Ti=-1 Pi=0.70296
120 Fi=0.397935 Di=0.943371 Ti=-1 Pi=0.704203
121 Fi=0.397716 Di=0.944679 Ti=-1 Pi=0.704606
122 Fi=0.400306 Di=0.944679 Ti=-1 Pi=0.703253
123 Fi=0.399176 Di=0.945042 Ti=-1 Pi=0.703923
124 Fi=0.398957 Di=0.944606 Ti=-1 Pi=0.703941
125 Fi=0.400963 Di=0.943008 Ti=-1 Pi=0.702541
126 Fi=0.399394 Di=0.944206 Ti=-1 Pi=0.703625
127 Fi=0.402787 Di=0.947403 Ti=-1 Pi=0.702564
128 Fi=0.399431 Di=0.946313 Ti=-1 Pi=0.70407
129 Fi=0.399832 Di=0.946822 Ti=-1 Pi=0.703973
130 Fi=0.398045 Di=0.945732 Ti=-1 Pi=0.704666
131 Fi=0.397279 Di=0.945986 Ti=-1 Pi=0.705123
132 Fi=0.395856 Di=0.946349 Ti=-1 Pi=0.705948
133 Fi=0.39374 Di=0.947149 Ti=-1 Pi=0.707234
134 Fi=0.393339 Di=0.946349 Ti=-1 Pi=0.70727
135 Fi=0.393886 Di=0.945986 Ti=-1 Pi=0.706903
136 Fi=0.391734 Di=0.946931 Ti=-1 Pi=0.708243
137 Fi=0.395054 Di=0.946567 Ti=-1 Pi=0.706417
