Strong Text    Ftarget:0.005 f=0.5 d:0.83
Layer 1    pos=27530 neg=27414
1 Fi=0.838805 Di=0.832946 Ti=-1 Pi=0.499303
2 Fi=0.877435 Di=0.900036 Ti=-1 Pi=0.507413
3 Fi=0.908332 Di=0.889466 Ti=-1 Pi=0.495809
4 Fi=0.905413 Di=0.908282 Ti=-1 Pi=0.501846
5 Fi=0.818815 Di=0.907228 Ti=-1 Pi=0.526664
6 Fi=0.847268 Di=0.933745 Ti=-1 Pi=0.525331
7 Fi=0.837273 Di=0.93567 Ti=-1 Pi=0.528802
8 Fi=0.846064 Di=0.941591 Ti=-1 Pi=0.527771
9 Fi=0.858539 Di=0.942826 Ti=-1 Pi=0.524448
10 Fi=0.798497 Di=0.936469 Ti=-1 Pi=0.540811
11 Fi=0.807799 Di=0.948202 Ti=-1 Pi=0.541027
12 Fi=0.731852 Di=0.931747 Ti=-1 Pi=0.561119
13 Fi=0.750748 Di=0.947948 Ti=-1 Pi=0.559086
14 Fi=0.756074 Di=0.95267 Ti=-1 Pi=0.558568
15 Fi=0.762092 Di=0.961606 Ti=-1 Pi=0.558915
16 Fi=0.75538 Di=0.955903 Ti=-1 Pi=0.559629
17 Fi=0.702816 Di=0.948275 Ti=-1 Pi=0.575364
18 Fi=0.683519 Di=0.955539 Ti=-1 Pi=0.584007
19 Fi=0.68279 Di=0.951653 Ti=-1 Pi=0.583276
20 Fi=0.687714 Di=0.953723 Ti=-1 Pi=0.582057
21 Fi=0.684541 Di=0.952488 Ti=-1 Pi=0.582867
22 Fi=0.649923 Di=0.947221 Ti=-1 Pi=0.59409
23 Fi=0.674363 Di=0.951398 Ti=-1 Pi=0.586226
24 Fi=0.65835 Di=0.958336 Ti=-1 Pi=0.593797
25 Fi=0.653498 Di=0.955685 Ti=-1 Pi=0.594912
26 Fi=0.639564 Di=0.959099 Ti=-1 Pi=0.600951
27 Fi=0.615707 Di=0.953977 Ti=-1 Pi=0.608757
28 Fi=0.615014 Di=0.956121 Ti=-1 Pi=0.60956
29 Fi=0.610929 Di=0.956883 Ti=-1 Pi=0.611334
30 Fi=0.6075 Di=0.956121 Ti=-1 Pi=0.612481
31 Fi=0.598089 Di=0.958118 Ti=-1 Pi=0.616674
32 Fi=0.590173 Di=0.957537 Ti=-1 Pi=0.619676
33 Fi=0.612023 Di=0.958736 Ti=-1 Pi=0.611368
34 Fi=0.5959 Di=0.960988 Ti=-1 Pi=0.618246
35 Fi=0.588349 Di=0.956411 Ti=-1 Pi=0.620128
36 Fi=0.586853 Di=0.957174 Ti=-1 Pi=0.620915
37 Fi=0.584264 Di=0.959935 Ti=-1 Pi=0.622632
38 Fi=0.583461 Di=0.959281 Ti=-1 Pi=0.622795
39 Fi=0.57715 Di=0.958482 Ti=-1 Pi=0.625151
40 Fi=0.576749 Di=0.958046 Ti=-1 Pi=0.625207
41 Fi=0.571642 Di=0.960407 Ti=-1 Pi=0.627864
42 Fi=0.565003 Di=0.958809 Ti=-1 Pi=0.630202
43 Fi=0.560772 Di=0.960516 Ti=-1 Pi=0.632366
44 Fi=0.570694 Di=0.960262 Ti=-1 Pi=0.628217
45 Fi=0.564639 Di=0.961569 Ti=-1 Pi=0.631022
46 Fi=0.561428 Di=0.962913 Ti=-1 Pi=0.632673
47 Fi=0.559349 Di=0.961896 Ti=-1 Pi=0.633289
48 Fi=0.559167 Di=0.9587 Ti=-1 Pi=0.632592
49 Fi=0.557416 Di=0.960334 Ti=-1 Pi=0.633716
50 Fi=0.553403 Di=0.959971 Ti=-1 Pi=0.635304
51 Fi=0.55468 Di=0.960988 Ti=-1 Pi=0.635015
52 Fi=0.552564 Di=0.96077 Ti=-1 Pi=0.635848
53 Fi=0.546035 Di=0.963603 Ti=-1 Pi=0.639275
54 Fi=0.547275 Di=0.960298 Ti=-1 Pi=0.637958
55 Fi=0.545634 Di=0.959317 Ti=-1 Pi=0.638416
56 Fi=0.538739 Di=0.960044 Ti=-1 Pi=0.64152
57 Fi=0.53542 Di=0.96295 Ti=-1 Pi=0.643634
58 Fi=0.531444 Di=0.959898 Ti=-1 Pi=0.644615
59 Fi=0.530422 Di=0.961097 Ti=-1 Pi=0.645341
60 Fi=0.536149 Di=0.962187 Ti=-1 Pi=0.64314
61 Fi=0.532465 Di=0.962259 Ti=-1 Pi=0.644738
62 Fi=0.53221 Di=0.96117 Ti=-1 Pi=0.644588
63 Fi=0.527869 Di=0.96215 Ti=-1 Pi=0.646695
64 Fi=0.525206 Di=0.963749 Ti=-1 Pi=0.648229
65 Fi=0.529985 Di=0.96117 Ti=-1 Pi=0.645548
66 Fi=0.536222 Di=0.966219 Ti=-1 Pi=0.644068
67 Fi=0.532429 Di=0.964875 Ti=-1 Pi=0.645375
68 Fi=0.528671 Di=0.96542 Ti=-1 Pi=0.647123
69 Fi=0.523601 Di=0.964511 Ti=-1 Pi=0.649107
70 Fi=0.519661 Di=0.962078 Ti=-1 Pi=0.65025
71 Fi=0.514117 Di=0.963022 Ti=-1 Pi=0.652908
72 Fi=0.517728 Di=0.962041 Ti=-1 Pi=0.651089
73 Fi=0.514737 Di=0.961969 Ti=-1 Pi=0.652387
74 Fi=0.5116 Di=0.964112 Ti=-1 Pi=0.654276
75 Fi=0.509667 Di=0.963095 Ti=-1 Pi=0.654893
76 Fi=0.512548 Di=0.963858 Ti=-1 Pi=0.653797
77 Fi=0.514007 Di=0.96433 Ti=-1 Pi=0.653264
78 Fi=0.510396 Di=0.964148 Ti=-1 Pi=0.654817
79 Fi=0.511418 Di=0.964693 Ti=-1 Pi=0.654493
80 Fi=0.51025 Di=0.964766 Ti=-1 Pi=0.655026
81 Fi=0.50642 Di=0.965093 Ti=-1 Pi=0.656803
82 Fi=0.505399 Di=0.963821 Ti=-1 Pi=0.656961
83 Fi=0.505472 Di=0.965093 Ti=-1 Pi=0.657226
84 Fi=0.501605 Di=0.965056 Ti=-1 Pi=0.658945
85 Fi=0.50653 Di=0.966909 Ti=-1 Pi=0.657178
86 Fi=0.504122 Di=0.965529 Ti=-1 Pi=0.657929
87 Fi=0.505216 Di=0.965456 Ti=-1 Pi=0.657424
88 Fi=0.504013 Di=0.966582 Ti=-1 Pi=0.658223
89 Fi=0.502882 Di=0.964475 Ti=-1 Pi=0.658238
90 Fi=0.503283 Di=0.966509 Ti=-1 Pi=0.658532
91 Fi=0.500839 Di=0.966073 Ti=-1 Pi=0.659525
92 Fi=0.498979 Di=0.964548 Ti=-1 Pi=0.660005
Layer 2    pos=27530 neg=13712
93 Fi=0.498103 Di=0.963603 Ti=-1 Pi=0.66018
94 Fi=0.499052 Di=0.963603 Ti=-1 Pi=0.659753
95 Fi=0.498869 Di=0.964947 Ti=-1 Pi=0.660148
96 Fi=0.498322 Di=0.964766 Ti=-1 Pi=0.660352
97 Fi=0.498687 Di=0.964657 Ti=-1 Pi=0.660162
98 Fi=0.49876 Di=0.964293 Ti=-1 Pi=0.660045
99 Fi=0.498906 Di=0.96462 Ti=-1 Pi=0.660055
100 Fi=0.498979 Di=0.965056 Ti=-1 Pi=0.660124
101 Fi=0.498906 Di=0.964729 Ti=-1 Pi=0.660081
102 Fi=0.498359 Di=0.96364 Ti=-1 Pi=0.660073
103 Fi=0.498723 Di=0.964039 Ti=-1 Pi=0.660002
104 Fi=0.496316 Di=0.963749 Ti=-1 Pi=0.661019
105 Fi=0.496571 Di=0.964185 Ti=-1 Pi=0.661006
106 Fi=0.495258 Di=0.962841 Ti=-1 Pi=0.661286
107 Fi=0.494528 Di=0.962623 Ti=-1 Pi=0.661566
108 Fi=0.495367 Di=0.962768 Ti=-1 Pi=0.66122
109 Fi=0.495477 Di=0.962877 Ti=-1 Pi=0.661196
110 Fi=0.469103 Di=0.954886 Ti=-1 Pi=0.671503
111 Fi=0.456592 Di=0.953069 Ti=-1 Pi=0.677022
112 Fi=0.477165 Di=0.959135 Ti=-1 Pi=0.668718
113 Fi=0.47815 Di=0.958409 Ti=-1 Pi=0.668093
114 Fi=0.478004 Di=0.958954 Ti=-1 Pi=0.668287
115 Fi=0.459619 Di=0.954159 Ti=-1 Pi=0.675826
116 Fi=0.469395 Di=0.958627 Ti=-1 Pi=0.672228
117 Fi=0.454622 Di=0.953651 Ti=-1 Pi=0.6781
118 Fi=0.457102 Di=0.953977 Ti=-1 Pi=0.676986
119 Fi=0.450573 Di=0.953033 Ti=-1 Pi=0.679909
120 Fi=0.4505 Di=0.953106 Ti=-1 Pi=0.679961
121 Fi=0.447107 Di=0.952742 Ti=-1 Pi=0.681521
122 Fi=0.445356 Di=0.952997 Ti=-1 Pi=0.682429
123 Fi=0.43693 Di=0.951144 Ti=-1 Pi=0.686136
124 Fi=0.430984 Di=0.948456 Ti=-1 Pi=0.688472
125 Fi=0.430072 Di=0.949909 Ti=-1 Pi=0.689254
126 Fi=0.42865 Di=0.94951 Ti=-1 Pi=0.689874
127 Fi=0.426388 Di=0.948602 Ti=-1 Pi=0.6908
128 Fi=0.425184 Di=0.949364 Ti=-1 Pi=0.691575
129 Fi=0.423251 Di=0.9498 Ti=-1 Pi=0.692644
130 Fi=0.423433 Di=0.949401 Ti=-1 Pi=0.692463
131 Fi=0.40928 Di=0.947258 Ti=-1 Pi=0.69918
132 Fi=0.418144 Di=0.949219 Ti=-1 Pi=0.695092
133 Fi=0.414277 Di=0.94773 Ti=-1 Pi=0.696726
134 Fi=0.410484 Di=0.947766 Ti=-1 Pi=0.698675
135 Fi=0.406763 Di=0.946713 Ti=-1 Pi=0.700355
136 Fi=0.41125 Di=0.948202 Ti=-1 Pi=0.698379
137 Fi=0.409243 Di=0.948384 Ti=-1 Pi=0.699448
138 Fi=0.405267 Di=0.94802 Ti=-1 Pi=0.701416
139 Fi=0.405049 Di=0.94802 Ti=-1 Pi=0.701529
140 Fi=0.404246 Di=0.94802 Ti=-1 Pi=0.701945
141 Fi=0.399905 Di=0.946495 Ti=-1 Pi=0.703863
142 Fi=0.40793 Di=0.949655 Ti=-1 Pi=0.700405
143 Fi=0.40669 Di=0.9498 Ti=-1 Pi=0.701075
144 Fi=0.403918 Di=0.947403 Ti=-1 Pi=0.701978
145 Fi=0.401984 Di=0.947403 Ti=-1 Pi=0.702981
146 Fi=0.400562 Di=0.947875 Ti=-1 Pi=0.703825
147 Fi=0.399796 Di=0.946495 Ti=-1 Pi=0.70392
148 Fi=0.400306 Di=0.947221 Ti=-1 Pi=0.703814
149 Fi=0.400598 Di=0.947076 Ti=-1 Pi=0.70363
150 Fi=0.399394 Di=0.947839 Ti=-1 Pi=0.704425
151 Fi=0.397753 Di=0.948129 Ti=-1 Pi=0.705345
152 Fi=0.396257 Di=0.948747 Ti=-1 Pi=0.706263
153 Fi=0.394652 Di=0.94802 Ti=-1 Pi=0.706945
154 Fi=0.394506 Di=0.947657 Ti=-1 Pi=0.706942
155 Fi=0.391953 Di=0.948565 Ti=-1 Pi=0.708484
156 Fi=0.391187 Di=0.948202 Ti=-1 Pi=0.708809
157 Fi=0.388232 Di=0.947294 Ti=-1 Pi=0.710174
158 Fi=0.387685 Di=0.948166 Ti=-1 Pi=0.710653
159 Fi=0.388634 Di=0.949292 Ti=-1 Pi=0.710395
160 Fi=0.387649 Di=0.94871 Ti=-1 Pi=0.710791
161 Fi=0.385241 Di=0.948856 Ti=-1 Pi=0.712101
162 Fi=0.384329 Di=0.949037 Ti=-1 Pi=0.712626
163 Fi=0.382615 Di=0.948965 Ti=-1 Pi=0.713525
164 Fi=0.380864 Di=0.948674 Ti=-1 Pi=0.714399
165 Fi=0.37707 Di=0.947512 Ti=-1 Pi=0.716188
166 Fi=0.377362 Di=0.947802 Ti=-1 Pi=0.716093
167 Fi=0.376049 Di=0.94733 Ti=-1 Pi=0.7167
168 Fi=0.375319 Di=0.947766 Ti=-1 Pi=0.717188
169 Fi=0.372839 Di=0.947294 Ti=-1 Pi=0.71843
170 Fi=0.373605 Di=0.94733 Ti=-1 Pi=0.718022
171 Fi=0.373313 Di=0.947766 Ti=-1 Pi=0.718273
172 Fi=0.37324 Di=0.947112 Ti=-1 Pi=0.718173
173 Fi=0.371817 Di=0.947766 Ti=-1 Pi=0.719085
174 Fi=0.370869 Di=0.947548 Ti=-1 Pi=0.719554
175 Fi=0.370066 Di=0.94733 Ti=-1 Pi=0.719945
176 Fi=0.36941 Di=0.947294 Ti=-1 Pi=0.720295
177 Fi=0.369592 Di=0.946059 Ti=-1 Pi=0.719933
178 Fi=0.368644 Di=0.948456 Ti=-1 Pi=0.72096
179 Fi=0.371088 Di=0.948856 Ti=-1 Pi=0.719713
180 Fi=0.369264 Di=0.948275 Ti=-1 Pi=0.720583
181 Fi=0.369629 Di=0.948638 Ti=-1 Pi=0.720461
182 Fi=0.3693 Di=0.94842 Ti=-1 Pi=0.720594
