Strong Text    Ftarget:0.005 f=0.48 d:0.84
Layer 1    pos=27530 neg=27414
1 Fi=0.93299 Di=0.894842 Ti=-1 Pi=0.49062
2 Fi=0.92015 Di=0.892481 Ti=-1 Pi=0.493423
3 Fi=0.934377 Di=0.930694 Ti=-1 Pi=0.500068
4 Fi=0.929014 Di=0.916455 Ti=-1 Pi=0.497653
5 Fi=0.827752 Di=0.919651 Ti=-1 Pi=0.527348
6 Fi=0.846757 Di=0.917472 Ti=-1 Pi=0.521095
7 Fi=0.847012 Di=0.930948 Ti=-1 Pi=0.524658
8 Fi=0.848289 Di=0.932292 Ti=-1 Pi=0.524642
9 Fi=0.866565 Di=0.951326 Ti=-1 Pi=0.524366
10 Fi=0.799664 Di=0.945078 Ti=-1 Pi=0.54272
11 Fi=0.808528 Di=0.943952 Ti=-1 Pi=0.539687
12 Fi=0.732618 Di=0.932147 Ti=-1 Pi=0.560967
13 Fi=0.743926 Di=0.940647 Ti=-1 Pi=0.55943
14 Fi=0.752426 Di=0.957501 Ti=-1 Pi=0.561006
15 Fi=0.760889 Di=0.954668 Ti=-1 Pi=0.557519
16 Fi=0.756876 Di=0.9498 Ti=-1 Pi=0.557562
17 Fi=0.705807 Di=0.954995 Ti=-1 Pi=0.576052
18 Fi=0.685708 Di=0.950527 Ti=-1 Pi=0.581951
19 Fi=0.681513 Di=0.95198 Ti=-1 Pi=0.583814
20 Fi=0.688371 Di=0.955358 Ti=-1 Pi=0.582241
21 Fi=0.68403 Di=0.958772 Ti=-1 Pi=0.584646
22 Fi=0.653827 Di=0.951507 Ti=-1 Pi=0.593735
23 Fi=0.67564 Di=0.960371 Ti=-1 Pi=0.588043
24 Fi=0.658313 Di=0.955321 Ti=-1 Pi=0.59305
25 Fi=0.650544 Di=0.954232 Ti=-1 Pi=0.595638
26 Fi=0.637083 Di=0.957501 Ti=-1 Pi=0.601483
27 Fi=0.615233 Di=0.946386 Ti=-1 Pi=0.607036
28 Fi=0.612278 Di=0.954486 Ti=-1 Pi=0.610213
29 Fi=0.611585 Di=0.953578 Ti=-1 Pi=0.610256
30 Fi=0.605348 Di=0.955685 Ti=-1 Pi=0.613215
31 Fi=0.595462 Di=0.951907 Ti=-1 Pi=0.616177
32 Fi=0.591158 Di=0.959027 Ti=-1 Pi=0.619649
