Strong Text    Ftarget:0.005 f=0.59 d:0.87
Layer 1    pos=27530 neg=27414
1 Fi=0.872364 Di=0.87065 Ti=-1 Pi=0.500564
2 Fi=0.866929 Di=0.906647 Ti=-1 Pi=0.512252
3 Fi=0.906945 Di=0.88874 Ti=-1 Pi=0.495986
4 Fi=0.907347 Di=0.911115 Ti=-1 Pi=0.502092
5 Fi=0.827315 Di=0.925499 Ti=-1 Pi=0.52906
6 Fi=0.83968 Di=0.918198 Ti=-1 Pi=0.523387
7 Fi=0.84559 Di=0.936397 Ti=-1 Pi=0.526532
8 Fi=0.8488 Di=0.938685 Ti=-1 Pi=0.526196
9 Fi=0.856789 Di=0.938213 Ti=-1 Pi=0.523734
10 Fi=0.799701 Di=0.941337 Ti=-1 Pi=0.541724
11 Fi=0.807288 Di=0.941446 Ti=-1 Pi=0.539408
12 Fi=0.730503 Di=0.937777 Ti=-1 Pi=0.563161
13 Fi=0.746261 Di=0.94664 Ti=-1 Pi=0.560223
14 Fi=0.749763 Di=0.949473 Ti=-1 Pi=0.559806
15 Fi=0.758372 Di=0.944824 Ti=-1 Pi=0.555779
16 Fi=0.758846 Di=0.9583 Ti=-1 Pi=0.559118
17 Fi=0.705771 Di=0.951725 Ti=-1 Pi=0.575227
18 Fi=0.684358 Di=0.954413 Ti=-1 Pi=0.583422
19 Fi=0.683301 Di=0.956629 Ti=-1 Pi=0.584361
20 Fi=0.689319 Di=0.953142 Ti=-1 Pi=0.581341
21 Fi=0.68341 Di=0.954522 Ti=-1 Pi=0.583787
22 Fi=0.653243 Di=0.951108 Ti=-1 Pi=0.593849
23 Fi=0.678485 Di=0.961424 Ti=-1 Pi=0.58729
24 Fi=0.65886 Di=0.959426 Ti=-1 Pi=0.593884
25 Fi=0.656161 Di=0.958809 Ti=-1 Pi=0.594719
26 Fi=0.639235 Di=0.959717 Ti=-1 Pi=0.601229
27 Fi=0.618443 Di=0.954958 Ti=-1 Pi=0.607946
28 Fi=0.615452 Di=0.957646 Ti=-1 Pi=0.60977
29 Fi=0.612169 Di=0.959353 Ti=-1 Pi=0.611465
30 Fi=0.607172 Di=0.958046 Ti=-1 Pi=0.613087
31 Fi=0.599037 Di=0.958845 Ti=-1 Pi=0.616479
32 Fi=0.589954 Di=0.956375 Ti=-1 Pi=0.619477
Layer 2    pos=27530 neg=16304
33 Fi=0.589334 Di=0.952343 Ti=-1 Pi=0.618728
34 Fi=0.589079 Di=0.95543 Ti=-1 Pi=0.619594
35 Fi=0.590063 Di=0.954559 Ti=-1 Pi=0.618985
36 Fi=0.589808 Di=0.956302 Ti=-1 Pi=0.619517
37 Fi=0.5901 Di=0.954595 Ti=-1 Pi=0.618979
38 Fi=0.590501 Di=0.957029 Ti=-1 Pi=0.619419
39 Fi=0.591231 Di=0.956629 Ti=-1 Pi=0.61903
40 Fi=0.590173 Di=0.956084 Ti=-1 Pi=0.619318
41 Fi=0.569672 Di=0.947112 Ti=-1 Pi=0.625411
42 Fi=0.574706 Di=0.954232 Ti=-1 Pi=0.625104
43 Fi=0.576749 Di=0.951072 Ti=-1 Pi=0.623494
44 Fi=0.581309 Di=0.955866 Ti=-1 Pi=0.622825
45 Fi=0.58109 Di=0.951943 Ti=-1 Pi=0.621947
46 Fi=0.580981 Di=0.951435 Ti=-1 Pi=0.621866
47 Fi=0.578646 Di=0.954377 Ti=-1 Pi=0.623538
48 Fi=0.574816 Di=0.954304 Ti=-1 Pi=0.625077
49 Fi=0.575801 Di=0.953977 Ti=-1 Pi=0.624596
50 Fi=0.552637 Di=0.952924 Ti=-1 Pi=0.633916
51 Fi=0.553112 Di=0.95405 Ti=-1 Pi=0.633992
52 Fi=0.551944 Di=0.95158 Ti=-1 Pi=0.63388
53 Fi=0.535383 Di=0.951653 Ti=-1 Pi=0.640938
54 Fi=0.515904 Di=0.946386 Ti=-1 Pi=0.648158
55 Fi=0.521121 Di=0.947367 Ti=-1 Pi=0.646097
56 Fi=0.521376 Di=0.946531 Ti=-1 Pi=0.645783
57 Fi=0.518348 Di=0.946676 Ti=-1 Pi=0.647149
58 Fi=0.510068 Di=0.941591 Ti=-1 Pi=0.649593
59 Fi=0.504742 Di=0.943044 Ti=-1 Pi=0.652328
60 Fi=0.506384 Di=0.948093 Ti=-1 Pi=0.652802
61 Fi=0.498249 Di=0.944061 Ti=-1 Pi=0.655502
62 Fi=0.493434 Di=0.943153 Ti=-1 Pi=0.657475
63 Fi=0.487488 Di=0.94377 Ti=-1 Pi=0.660347
64 Fi=0.484278 Di=0.943262 Ti=-1 Pi=0.661706
65 Fi=0.479463 Di=0.942681 Ti=-1 Pi=0.663802
66 Fi=0.480302 Di=0.942535 Ti=-1 Pi=0.663377
67 Fi=0.476071 Di=0.942971 Ti=-1 Pi=0.665453
68 Fi=0.473955 Di=0.942426 Ti=-1 Pi=0.666316
69 Fi=0.470198 Di=0.942245 Ti=-1 Pi=0.66804
