Strong Text    Ftarget:0.005 f=0.45 d:0.82
Layer 1    pos=27530 neg=27414
1 Fi=0.896367 Di=0.913367 Ti=-1 Pi=0.505752
2 Fi=0.931531 Di=0.91522 Ti=-1 Pi=0.496639
3 Fi=0.936237 Di=0.938213 Ti=-1 Pi=0.501583
4 Fi=0.931495 Di=0.926408 Ti=-1 Pi=0.499687
5 Fi=0.834975 Di=0.913803 Ti=-1 Pi=0.523591
6 Fi=0.840738 Di=0.940719 Ti=-1 Pi=0.529114
7 Fi=0.837163 Di=0.933236 Ti=-1 Pi=0.528186
8 Fi=0.85201 Di=0.935198 Ti=-1 Pi=0.524326
9 Fi=0.861458 Di=0.942681 Ti=-1 Pi=0.523564
10 Fi=0.795761 Di=0.933127 Ti=-1 Pi=0.540776
11 Fi=0.804625 Di=0.939884 Ti=-1 Pi=0.539816
12 Fi=0.728496 Di=0.92895 Ti=-1 Pi=0.561511
13 Fi=0.744364 Di=0.941845 Ti=-1 Pi=0.559599
14 Fi=0.756584 Di=0.953905 Ti=-1 Pi=0.558721
15 Fi=0.759648 Di=0.956411 Ti=-1 Pi=0.558371
16 Fi=0.751769 Di=0.95336 Ti=-1 Pi=0.560154
17 Fi=0.703546 Di=0.944097 Ti=-1 Pi=0.574032
18 Fi=0.68476 Di=0.949328 Ti=-1 Pi=0.581981
19 Fi=0.677282 Di=0.944061 Ti=-1 Pi=0.583298
20 Fi=0.686875 Di=0.951689 Ti=-1 Pi=0.581834
21 Fi=0.683483 Di=0.957973 Ti=-1 Pi=0.584638
22 Fi=0.655432 Di=0.951507 Ti=-1 Pi=0.593144
23 Fi=0.675823 Di=0.958227 Ti=-1 Pi=0.587436
24 Fi=0.655796 Di=0.955539 Ti=-1 Pi=0.594029
25 Fi=0.65711 Di=0.955503 Ti=-1 Pi=0.593538
26 Fi=0.638323 Di=0.956375 Ti=-1 Pi=0.600735
27 Fi=0.616984 Di=0.953215 Ti=-1 Pi=0.608073
28 Fi=0.614248 Di=0.955467 Ti=-1 Pi=0.609693
29 Fi=0.610746 Di=0.953687 Ti=-1 Pi=0.61061
30 Fi=0.605129 Di=0.950599 Ti=-1 Pi=0.612035
31 Fi=0.598563 Di=0.954958 Ti=-1 Pi=0.615705
32 Fi=0.589589 Di=0.95721 Ti=-1 Pi=0.619828
33 Fi=0.60936 Di=0.956048 Ti=-1 Pi=0.611737
34 Fi=0.594806 Di=0.95652 Ti=-1 Pi=0.61758
35 Fi=0.587656 Di=0.960443 Ti=-1 Pi=0.621396
36 Fi=0.587619 Di=0.958772 Ti=-1 Pi=0.621
37 Fi=0.583753 Di=0.957792 Ti=-1 Pi=0.622312
38 Fi=0.583461 Di=0.9587 Ti=-1 Pi=0.622653
39 Fi=0.576931 Di=0.958409 Ti=-1 Pi=0.625222
40 Fi=0.576348 Di=0.954886 Ti=-1 Pi=0.624596
41 Fi=0.570329 Di=0.954995 Ti=-1 Pi=0.627081
42 Fi=0.563945 Di=0.95968 Ti=-1 Pi=0.63085
43 Fi=0.561173 Di=0.959172 Ti=-1 Pi=0.631874
44 Fi=0.571423 Di=0.959935 Ti=-1 Pi=0.627839
45 Fi=0.56493 Di=0.961206 Ti=-1 Pi=0.630814
46 Fi=0.559714 Di=0.960116 Ti=-1 Pi=0.632708
47 Fi=0.558984 Di=0.962041 Ti=-1 Pi=0.633476
48 Fi=0.558656 Di=0.958155 Ti=-1 Pi=0.632672
49 Fi=0.55924 Di=0.959789 Ti=-1 Pi=0.632826
50 Fi=0.554096 Di=0.962477 Ti=-1 Pi=0.635618
51 Fi=0.554534 Di=0.961061 Ti=-1 Pi=0.635094
52 Fi=0.552747 Di=0.96364 Ti=-1 Pi=0.636462
53 Fi=0.54578 Di=0.960443 Ti=-1 Pi=0.638625
54 Fi=0.547822 Di=0.961242 Ti=-1 Pi=0.637955
55 Fi=0.544393 Di=0.962768 Ti=-1 Pi=0.639769
56 Fi=0.538849 Di=0.956302 Ti=-1 Pi=0.640575
57 Fi=0.535858 Di=0.959462 Ti=-1 Pi=0.642614
58 Fi=0.532064 Di=0.963095 Ti=-1 Pi=0.645109
59 Fi=0.52962 Di=0.962623 Ti=-1 Pi=0.646051
60 Fi=0.536295 Di=0.961569 Ti=-1 Pi=0.64293
61 Fi=0.532611 Di=0.961061 Ti=-1 Pi=0.64439
62 Fi=0.532064 Di=0.964366 Ti=-1 Pi=0.645411
63 Fi=0.528489 Di=0.963858 Ti=-1 Pi=0.646832
64 Fi=0.524404 Di=0.961932 Ti=-1 Pi=0.648147
65 Fi=0.530349 Di=0.959971 Ti=-1 Pi=0.645105
66 Fi=0.536295 Di=0.964838 Ti=-1 Pi=0.643709
67 Fi=0.532611 Di=0.963785 Ti=-1 Pi=0.645038
68 Fi=0.528635 Di=0.962877 Ti=-1 Pi=0.646537
69 Fi=0.523929 Di=0.961678 Ti=-1 Pi=0.648293
70 Fi=0.520136 Di=0.965274 Ti=-1 Pi=0.650797
71 Fi=0.513898 Di=0.961787 Ti=-1 Pi=0.652714
72 Fi=0.5174 Di=0.962041 Ti=-1 Pi=0.651233
73 Fi=0.514737 Di=0.962986 Ti=-1 Pi=0.652627
74 Fi=0.510651 Di=0.961714 Ti=-1 Pi=0.654132
75 Fi=0.508755 Di=0.962078 Ti=-1 Pi=0.655059
76 Fi=0.512366 Di=0.96393 Ti=-1 Pi=0.653894
77 Fi=0.513351 Di=0.963313 Ti=-1 Pi=0.653315
78 Fi=0.510287 Di=0.961823 Ti=-1 Pi=0.654319
79 Fi=0.139929 Di=0.821722 Ti=0 Pi=0.855015
Layer 2    pos=27530 neg=3840
80 Fi=0.139892 Di=0.817399 Ti=-1 Pi=0.854393
