Strong Text    Ftarget:0.005 f=0.6 d:0.84
Layer 1    pos=27530 neg=27414
1 Fi=0.874152 Di=0.893062 Ti=-1 Pi=0.506406
2 Fi=0.897206 Di=0.909481 Ti=-1 Pi=0.504453
3 Fi=0.913183 Di=0.895786 Ti=-1 Pi=0.496247
4 Fi=0.918983 Di=0.912568 Ti=-1 Pi=0.499304
5 Fi=0.822864 Di=0.895568 Ti=-1 Pi=0.522208
6 Fi=0.84041 Di=0.90178 Ti=-1 Pi=0.518667
7 Fi=0.842197 Di=0.909553 Ti=-1 Pi=0.520279
8 Fi=0.852192 Di=0.933418 Ti=-1 Pi=0.523798
9 Fi=0.851791 Di=0.930476 Ti=-1 Pi=0.523128
10 Fi=0.806668 Di=0.948856 Ti=-1 Pi=0.541546
11 Fi=0.803932 Di=0.940283 Ti=-1 Pi=0.540136
12 Fi=0.737288 Di=0.937087 Ti=-1 Pi=0.560704
13 Fi=0.745568 Di=0.935307 Ti=-1 Pi=0.557482
14 Fi=0.757022 Di=0.952307 Ti=-1 Pi=0.558165
15 Fi=0.761545 Di=0.952561 Ti=-1 Pi=0.556761
16 Fi=0.752681 Di=0.947221 Ti=-1 Pi=0.558263
17 Fi=0.704275 Di=0.952379 Ti=-1 Pi=0.575913
18 Fi=0.679434 Di=0.947911 Ti=-1 Pi=0.583516
19 Fi=0.681112 Di=0.951798 Ti=-1 Pi=0.583911
20 Fi=0.684067 Di=0.941155 Ti=-1 Pi=0.580122
21 Fi=0.680236 Di=0.950599 Ti=-1 Pi=0.583917
22 Fi=0.655942 Di=0.949146 Ti=-1 Pi=0.592356
23 Fi=0.676041 Di=0.952452 Ti=-1 Pi=0.585892
24 Fi=0.65565 Di=0.946749 Ti=-1 Pi=0.591852
25 Fi=0.657073 Di=0.957283 Ti=-1 Pi=0.594
26 Fi=0.638323 Di=0.959244 Ti=-1 Pi=0.601453
27 Fi=0.617714 Di=0.952779 Ti=-1 Pi=0.607682
28 Fi=0.61578 Di=0.95158 Ti=-1 Pi=0.608129
29 Fi=0.608302 Di=0.954304 Ti=-1 Pi=0.611716
30 Fi=0.603998 Di=0.950745 Ti=-1 Pi=0.612515
31 Fi=0.594915 Di=0.948311 Ti=-1 Pi=0.615499
Layer 2    pos=27530 neg=16548
32 Fi=0.598855 Di=0.955067 Ti=-1 Pi=0.615617
33 Fi=0.598162 Di=0.955067 Ti=-1 Pi=0.615891
34 Fi=0.599621 Di=0.957864 Ti=-1 Pi=0.616006
35 Fi=0.59849 Di=0.955685 Ti=-1 Pi=0.615914
36 Fi=0.600496 Di=0.954559 Ti=-1 Pi=0.614843
37 Fi=0.597432 Di=0.956048 Ti=-1 Pi=0.616422
38 Fi=0.60046 Di=0.957574 Ti=-1 Pi=0.615604
39 Fi=0.597906 Di=0.958264 Ti=-1 Pi=0.616782
40 Fi=0.578172 Di=0.951108 Ti=-1 Pi=0.622924
41 Fi=0.583279 Di=0.950272 Ti=-1 Pi=0.62065
42 Fi=0.582622 Di=0.950418 Ti=-1 Pi=0.620951
43 Fi=0.587911 Di=0.954486 Ti=-1 Pi=0.619828
44 Fi=0.584264 Di=0.956157 Ti=-1 Pi=0.621705
45 Fi=0.59083 Di=0.958264 Ti=-1 Pi=0.619592
46 Fi=0.588787 Di=0.955757 Ti=-1 Pi=0.619791
47 Fi=0.587802 Di=0.956593 Ti=-1 Pi=0.620392
48 Fi=0.585869 Di=0.955503 Ti=-1 Pi=0.620899
49 Fi=0.584409 Di=0.956411 Ti=-1 Pi=0.621709
50 Fi=0.560115 Di=0.951653 Ti=-1 Pi=0.630481
51 Fi=0.549099 Di=0.949473 Ti=-1 Pi=0.634565
52 Fi=0.562705 Di=0.948747 Ti=-1 Pi=0.628692
53 Fi=0.549865 Di=0.950127 Ti=-1 Pi=0.634401
54 Fi=0.545451 Di=0.952561 Ti=-1 Pi=0.63686
55 Fi=0.527176 Di=0.944824 Ti=-1 Pi=0.642834
56 Fi=0.527468 Di=0.946567 Ti=-1 Pi=0.64313
57 Fi=0.523054 Di=0.945696 Ti=-1 Pi=0.644846
