Strong Text    Ftarget:0.005 f=0.6 d:0.87
Layer 1    pos=27530 neg=27414
1 Fi=0.896184 Di=0.914965 Ti=-1 Pi=0.50624
2 Fi=0.905158 Di=0.906611 Ti=-1 Pi=0.501457
3 Fi=0.910666 Di=0.894697 Ti=-1 Pi=0.496633
4 Fi=0.949588 Di=0.927061 Ti=-1 Pi=0.495054
5 Fi=0.84424 Di=0.928696 Ti=-1 Pi=0.524871
6 Fi=0.855475 Di=0.931093 Ti=-1 Pi=0.522217
7 Fi=0.842343 Di=0.938758 Ti=-1 Pi=0.528118
8 Fi=0.859962 Di=0.94802 Ti=-1 Pi=0.525406
9 Fi=0.853177 Di=0.932365 Ti=-1 Pi=0.523228
10 Fi=0.810462 Di=0.948129 Ti=-1 Pi=0.54019
11 Fi=0.8082 Di=0.932583 Ti=-1 Pi=0.536776
12 Fi=0.73561 Di=0.919034 Ti=-1 Pi=0.55647
13 Fi=0.750857 Di=0.949873 Ti=-1 Pi=0.55955
14 Fi=0.757314 Di=0.953215 Ti=-1 Pi=0.558305
15 Fi=0.759721 Di=0.949037 Ti=-1 Pi=0.556438
16 Fi=0.757934 Di=0.957937 Ti=-1 Pi=0.559321
17 Fi=0.702087 Di=0.955394 Ti=-1 Pi=0.577444
18 Fi=0.683191 Di=0.945296 Ti=-1 Pi=0.581503
19 Fi=0.677756 Di=0.941809 Ti=-1 Pi=0.582547
20 Fi=0.684358 Di=0.944352 Ti=-1 Pi=0.580844
21 Fi=0.684249 Di=0.955394 Ti=-1 Pi=0.583711
22 Fi=0.653352 Di=0.945042 Ti=-1 Pi=0.592265
23 Fi=0.673926 Di=0.955903 Ti=-1 Pi=0.587529
24 Fi=0.653754 Di=0.949837 Ti=-1 Pi=0.593338
25 Fi=0.655395 Di=0.957465 Ti=-1 Pi=0.594662
26 Fi=0.640913 Di=0.958809 Ti=-1 Pi=0.600373
27 Fi=0.61527 Di=0.952089 Ti=-1 Pi=0.608454
28 Fi=0.615817 Di=0.956302 Ti=-1 Pi=0.609294
29 Fi=0.611002 Di=0.953796 Ti=-1 Pi=0.610538
30 Fi=0.605311 Di=0.950527 Ti=-1 Pi=0.611945
31 Fi=0.59776 Di=0.95376 Ti=-1 Pi=0.615726
Layer 2    pos=27530 neg=16548
32 Fi=0.596265 Di=0.954377 Ti=-1 Pi=0.616471
33 Fi=0.596447 Di=0.955685 Ti=-1 Pi=0.616723
34 Fi=0.597906 Di=0.953433 Ti=-1 Pi=0.615587
35 Fi=0.595973 Di=0.956048 Ti=-1 Pi=0.617
36 Fi=0.597906 Di=0.952525 Ti=-1 Pi=0.615361
37 Fi=0.597906 Di=0.955939 Ti=-1 Pi=0.616208
38 Fi=0.599767 Di=0.956556 Ti=-1 Pi=0.615626
39 Fi=0.595973 Di=0.951471 Ti=-1 Pi=0.615866
40 Fi=0.576931 Di=0.94911 Ti=-1 Pi=0.622935
41 Fi=0.583935 Di=0.952997 Ti=-1 Pi=0.621059
42 Fi=0.58554 Di=0.953941 Ti=-1 Pi=0.620646
43 Fi=0.586197 Di=0.954704 Ti=-1 Pi=0.62057
44 Fi=0.587328 Di=0.955067 Ti=-1 Pi=0.620206
45 Fi=0.588823 Di=0.954559 Ti=-1 Pi=0.619481
46 Fi=0.590866 Di=0.951798 Ti=-1 Pi=0.617981
47 Fi=0.588531 Di=0.9583 Ti=-1 Pi=0.620519
48 Fi=0.584884 Di=0.956048 Ti=-1 Pi=0.621429
49 Fi=0.585321 Di=0.953396 Ti=-1 Pi=0.620599
50 Fi=0.564493 Di=0.951689 Ti=-1 Pi=0.628674
51 Fi=0.548296 Di=0.948638 Ti=-1 Pi=0.6347
