Strong Text    Ftarget:0.005 f=0.54 d:0.86
Layer 1    pos=27530 neg=27414
1 Fi=0.886883 Di=0.883763 Ti=-1 Pi=0.500175
2 Fi=0.897461 Di=0.909735 Ti=-1 Pi=0.504451
3 Fi=0.90421 Di=0.911624 Ti=-1 Pi=0.503097
4 Fi=0.937878 Di=0.923829 Ti=-1 Pi=0.497282
5 Fi=0.833479 Di=0.920232 Ti=-1 Pi=0.525787
6 Fi=0.833771 Di=0.903596 Ti=-1 Pi=0.521149
7 Fi=0.850551 Di=0.932074 Ti=-1 Pi=0.523919
8 Fi=0.847158 Di=0.947149 Ti=-1 Pi=0.528915
9 Fi=0.864011 Di=0.952706 Ti=-1 Pi=0.525464
10 Fi=0.806996 Di=0.944751 Ti=-1 Pi=0.540368
11 Fi=0.805683 Di=0.943044 Ti=-1 Pi=0.540323
12 Fi=0.73032 Di=0.922085 Ti=-1 Pi=0.559067
13 Fi=0.747428 Di=0.94279 Ti=-1 Pi=0.558833
14 Fi=0.751587 Di=0.943444 Ti=-1 Pi=0.557636
15 Fi=0.763624 Di=0.953651 Ti=-1 Pi=0.55637
16 Fi=0.752316 Di=0.944824 Ti=-1 Pi=0.557757
17 Fi=0.703837 Di=0.950127 Ti=-1 Pi=0.575486
18 Fi=0.679251 Di=0.945841 Ti=-1 Pi=0.58305
19 Fi=0.683848 Di=0.945441 Ti=-1 Pi=0.581307
20 Fi=0.688444 Di=0.959353 Ti=-1 Pi=0.58323
21 Fi=0.681039 Di=0.955067 Ti=-1 Pi=0.58477
22 Fi=0.652915 Di=0.949001 Ti=-1 Pi=0.593436
23 Fi=0.675421 Di=0.953977 Ti=-1 Pi=0.586503
24 Fi=0.658313 Di=0.956738 Ti=-1 Pi=0.593408
25 Fi=0.657657 Di=0.958046 Ti=-1 Pi=0.593978
26 Fi=0.636025 Di=0.953723 Ti=-1 Pi=0.600934
27 Fi=0.618115 Di=0.953723 Ti=-1 Pi=0.607764
