Strong Text    Ftarget:0.005 f=0.46 d:0.83
Layer 1    pos=27530 neg=27414
1 Fi=0.90742 Di=0.901162 Ti=-1 Pi=0.499326
2 Fi=0.901109 Di=0.909517 Ti=-1 Pi=0.503377
3 Fi=0.930328 Di=0.905594 Ti=-1 Pi=0.494319
4 Fi=0.914642 Di=0.919215 Ti=-1 Pi=0.502303
5 Fi=0.836981 Di=0.926044 Ti=-1 Pi=0.526311
6 Fi=0.845699 Di=0.923029 Ti=-1 Pi=0.522914
7 Fi=0.838221 Di=0.928551 Ti=-1 Pi=0.526616
8 Fi=0.847669 Di=0.940247 Ti=-1 Pi=0.526943
9 Fi=0.858466 Di=0.938249 Ti=-1 Pi=0.523256
10 Fi=0.790545 Di=0.928115 Ti=-1 Pi=0.541071
11 Fi=0.807142 Di=0.939956 Ti=-1 Pi=0.539059
12 Fi=0.734296 Di=0.929967 Ti=-1 Pi=0.559827
13 Fi=0.742723 Di=0.940901 Ti=-1 Pi=0.559895
14 Fi=0.74896 Di=0.940247 Ti=-1 Pi=0.557662
15 Fi=0.759539 Di=0.946386 Ti=-1 Pi=0.555807
16 Fi=0.757496 Di=0.954668 Ti=-1 Pi=0.558621
17 Fi=0.70278 Di=0.94555 Ti=-1 Pi=0.574674
18 Fi=0.680054 Di=0.944061 Ti=-1 Pi=0.582305
19 Fi=0.677646 Di=0.949837 Ti=-1 Pi=0.584649
20 Fi=0.688882 Di=0.95376 Ti=-1 Pi=0.581653
21 Fi=0.681075 Di=0.9498 Ti=-1 Pi=0.583413
22 Fi=0.654848 Di=0.951253 Ti=-1 Pi=0.593294
23 Fi=0.675531 Di=0.958918 Ti=-1 Pi=0.587715
24 Fi=0.658094 Di=0.958809 Ti=-1 Pi=0.594009
25 Fi=0.655395 Di=0.960371 Ti=-1 Pi=0.595393
26 Fi=0.636682 Di=0.956375 Ti=-1 Pi=0.601352
27 Fi=0.617495 Di=0.954849 Ti=-1 Pi=0.608284
28 Fi=0.615525 Di=0.953578 Ti=-1 Pi=0.608728
29 Fi=0.611148 Di=0.958482 Ti=-1 Pi=0.611646
30 Fi=0.605348 Di=0.954777 Ti=-1 Pi=0.61299
31 Fi=0.598417 Di=0.954413 Ti=-1 Pi=0.615628
32 Fi=0.590574 Di=0.957356 Ti=-1 Pi=0.619471
33 Fi=0.611075 Di=0.960952 Ti=-1 Pi=0.612285
34 Fi=0.59528 Di=0.960044 Ti=-1 Pi=0.61826
35 Fi=0.588057 Di=0.958954 Ti=-1 Pi=0.62087
36 Fi=0.587765 Di=0.958482 Ti=-1 Pi=0.620871
37 Fi=0.584409 Di=0.957864 Ti=-1 Pi=0.622066
38 Fi=0.582111 Di=0.959281 Ti=-1 Pi=0.623339
39 Fi=0.57726 Di=0.956266 Ti=-1 Pi=0.624564
40 Fi=0.577004 Di=0.959717 Ti=-1 Pi=0.625512
41 Fi=0.572335 Di=0.961533 Ti=-1 Pi=0.627855
42 Fi=0.564748 Di=0.960407 Ti=-1 Pi=0.630695
43 Fi=0.560444 Di=0.959789 Ti=-1 Pi=0.632326
44 Fi=0.57022 Di=0.95761 Ti=-1 Pi=0.627765
45 Fi=0.564675 Di=0.962732 Ti=-1 Pi=0.631288
46 Fi=0.561137 Di=0.960661 Ti=-1 Pi=0.63225
47 Fi=0.559313 Di=0.960225 Ti=-1 Pi=0.632901
48 Fi=0.559823 Di=0.961606 Ti=-1 Pi=0.633022
49 Fi=0.558109 Di=0.960443 Ti=-1 Pi=0.633454
50 Fi=0.554279 Di=0.959244 Ti=-1 Pi=0.634762
51 Fi=0.554899 Di=0.962259 Ti=-1 Pi=0.63523
52 Fi=0.554279 Di=0.962441 Ti=-1 Pi=0.635533
53 Fi=0.545597 Di=0.961569 Ti=-1 Pi=0.638973
54 Fi=0.547822 Di=0.962768 Ti=-1 Pi=0.638321
55 Fi=0.544576 Di=0.962405 Ti=-1 Pi=0.639605
56 Fi=0.539177 Di=0.963385 Ti=-1 Pi=0.642133
57 Fi=0.535639 Di=0.96077 Ti=-1 Pi=0.64302
58 Fi=0.532429 Di=0.961097 Ti=-1 Pi=0.644477
59 Fi=0.529729 Di=0.962841 Ti=-1 Pi=0.646055
60 Fi=0.535529 Di=0.960697 Ti=-1 Pi=0.64305
61 Fi=0.533195 Di=0.962332 Ti=-1 Pi=0.644442
62 Fi=0.531699 Di=0.961097 Ti=-1 Pi=0.644791
63 Fi=0.528343 Di=0.96146 Ti=-1 Pi=0.646326
64 Fi=0.52517 Di=0.964257 Ti=-1 Pi=0.648365
65 Fi=0.530495 Di=0.962877 Ti=-1 Pi=0.645733
66 Fi=0.537061 Di=0.966655 Ti=-1 Pi=0.643813
67 Fi=0.532611 Di=0.965492 Ti=-1 Pi=0.645443
68 Fi=0.529292 Di=0.964984 Ti=-1 Pi=0.646752
69 Fi=0.523966 Di=0.965238 Ti=-1 Pi=0.649119
70 Fi=0.520355 Di=0.964076 Ti=-1 Pi=0.650419
71 Fi=0.514883 Di=0.964766 Ti=-1 Pi=0.652981
72 Fi=0.51802 Di=0.964875 Ti=-1 Pi=0.651629
73 Fi=0.514299 Di=0.962114 Ti=-1 Pi=0.652614
74 Fi=0.511381 Di=0.963894 Ti=-1 Pi=0.654321
75 Fi=0.509557 Di=0.960806 Ti=-1 Pi=0.654404
76 Fi=0.512731 Di=0.964802 Ti=-1 Pi=0.653938
77 Fi=0.513971 Di=0.964475 Ti=-1 Pi=0.653314
78 Fi=0.510433 Di=0.963567 Ti=-1 Pi=0.654664
79 Fi=0.511563 Di=0.965855 Ti=-1 Pi=0.6547
80 Fi=0.510323 Di=0.965165 Ti=-1 Pi=0.655087
81 Fi=0.506457 Di=0.965129 Ti=-1 Pi=0.656795
82 Fi=0.506128 Di=0.965565 Ti=-1 Pi=0.657043
83 Fi=0.504779 Di=0.966073 Ti=-1 Pi=0.657763
84 Fi=0.501678 Di=0.964766 Ti=-1 Pi=0.658845
85 Fi=0.506384 Di=0.966836 Ti=-1 Pi=0.657226
86 Fi=0.504122 Di=0.966328 Ti=-1 Pi=0.658115
87 Fi=0.504997 Di=0.965746 Ti=-1 Pi=0.657589
88 Fi=0.503903 Di=0.96571 Ti=-1 Pi=0.658069
89 Fi=0.503101 Di=0.964911 Ti=-1 Pi=0.658242
90 Fi=0.503247 Di=0.965529 Ti=-1 Pi=0.65832
91 Fi=0.501313 Di=0.966037 Ti=-1 Pi=0.659304
92 Fi=0.498577 Di=0.966291 Ti=-1 Pi=0.660591
93 Fi=0.497811 Di=0.964511 Ti=-1 Pi=0.660522
