Strong Text    Ftarget:0.005 f=0.59 d:0.81
Layer 1    pos=27530 neg=27414
1 Fi=0.904976 Di=0.887686 Ti=-1 Pi=0.496233
2 Fi=0.94988 Di=0.916055 Ti=-1 Pi=0.491992
3 Fi=0.948858 Di=0.946095 Ti=-1 Pi=0.500327
4 Fi=0.923251 Di=0.923138 Ti=-1 Pi=0.501025
5 Fi=0.842672 Di=0.931784 Ti=-1 Pi=0.526162
6 Fi=0.857299 Di=0.938358 Ti=-1 Pi=0.523624
7 Fi=0.844277 Di=0.934907 Ti=-1 Pi=0.526523
8 Fi=0.846976 Di=0.940828 Ti=-1 Pi=0.5273
9 Fi=0.861822 Di=0.951544 Ti=-1 Pi=0.525792
10 Fi=0.800285 Di=0.941954 Ti=-1 Pi=0.541706
11 Fi=0.809951 Di=0.946422 Ti=-1 Pi=0.539899
12 Fi=0.734844 Di=0.931784 Ti=-1 Pi=0.560124
13 Fi=0.749179 Di=0.944461 Ti=-1 Pi=0.558693
14 Fi=0.745203 Di=0.942063 Ti=-1 Pi=0.559378
15 Fi=0.767017 Di=0.941119 Ti=-1 Pi=0.552007
16 Fi=0.686401 Di=0.958264 Ti=-1 Pi=0.583676
17 Fi=0.707084 Di=0.956774 Ti=-1 Pi=0.576065
18 Fi=0.682279 Di=0.955757 Ti=-1 Pi=0.584503
19 Fi=0.681367 Di=0.953723 Ti=-1 Pi=0.584311
20 Fi=0.688663 Di=0.956084 Ti=-1 Pi=0.582323
21 Fi=0.681513 Di=0.952198 Ti=-1 Pi=0.58387
22 Fi=0.652331 Di=0.946858 Ti=-1 Pi=0.593106
23 Fi=0.674145 Di=0.953505 Ti=-1 Pi=0.586841
24 Fi=0.658605 Di=0.960007 Ti=-1 Pi=0.594124
25 Fi=0.656234 Di=0.957792 Ti=-1 Pi=0.594436
26 Fi=0.636317 Di=0.958445 Ti=-1 Pi=0.602008
27 Fi=0.617239 Di=0.952198 Ti=-1 Pi=0.60772
28 Fi=0.613081 Di=0.955394 Ti=-1 Pi=0.610128
29 Fi=0.609944 Di=0.952997 Ti=-1 Pi=0.61075
30 Fi=0.606989 Di=0.958809 Ti=-1 Pi=0.613347
31 Fi=0.599949 Di=0.958082 Ti=-1 Pi=0.615931
32 Fi=0.589042 Di=0.955939 Ti=-1 Pi=0.619734
Layer 2    pos=27530 neg=16304
33 Fi=0.589808 Di=0.956012 Ti=-1 Pi=0.619445
34 Fi=0.588896 Di=0.956339 Ti=-1 Pi=0.619891
35 Fi=0.590246 Di=0.954886 Ti=-1 Pi=0.618993
36 Fi=0.589589 Di=0.954232 Ti=-1 Pi=0.619094
37 Fi=0.58751 Di=0.955903 Ti=-1 Pi=0.620339
38 Fi=0.590647 Di=0.95514 Ti=-1 Pi=0.618895
39 Fi=0.589772 Di=0.956774 Ti=-1 Pi=0.619648
40 Fi=0.589042 Di=0.954813 Ti=-1 Pi=0.619456
41 Fi=0.570293 Di=0.948456 Ti=-1 Pi=0.625488
42 Fi=0.577442 Di=0.952561 Ti=-1 Pi=0.623579
43 Fi=0.577698 Di=0.954886 Ti=-1 Pi=0.624047
44 Fi=0.582111 Di=0.954886 Ti=-1 Pi=0.62226
45 Fi=0.579485 Di=0.953869 Ti=-1 Pi=0.623072
46 Fi=0.582002 Di=0.957864 Ti=-1 Pi=0.623036
47 Fi=0.579777 Di=0.958918 Ti=-1 Pi=0.624193
48 Fi=0.575545 Di=0.955031 Ti=-1 Pi=0.624958
49 Fi=0.575254 Di=0.95514 Ti=-1 Pi=0.625104
50 Fi=0.550813 Di=0.950963 Ti=-1 Pi=0.634205
51 Fi=0.551543 Di=0.953469 Ti=-1 Pi=0.634509
52 Fi=0.550886 Di=0.952161 Ti=-1 Pi=0.634467
53 Fi=0.535383 Di=0.950018 Ti=-1 Pi=0.640543
54 Fi=0.515065 Di=0.944642 Ti=-1 Pi=0.648108
55 Fi=0.520209 Di=0.94555 Ti=-1 Pi=0.646059
56 Fi=0.521376 Di=0.946313 Ti=-1 Pi=0.645731
57 Fi=0.519078 Di=0.947221 Ti=-1 Pi=0.64696
58 Fi=0.511053 Di=0.944533 Ti=-1 Pi=0.649864
59 Fi=0.505472 Di=0.946822 Ti=-1 Pi=0.652907
60 Fi=0.50445 Di=0.945078 Ti=-1 Pi=0.652948
61 Fi=0.498067 Di=0.943189 Ti=-1 Pi=0.655376
62 Fi=0.493835 Di=0.944279 Ti=-1 Pi=0.657561
63 Fi=0.486175 Di=0.944097 Ti=-1 Pi=0.661029
64 Fi=0.48457 Di=0.940973 Ti=-1 Pi=0.661027
65 Fi=0.479937 Di=0.943153 Ti=-1 Pi=0.663693
66 Fi=0.480339 Di=0.943444 Ti=-1 Pi=0.663575
67 Fi=0.476618 Di=0.943298 Ti=-1 Pi=0.665275
68 Fi=0.473918 Di=0.942862 Ti=-1 Pi=0.666436
69 Fi=0.469578 Di=0.943008 Ti=-1 Pi=0.668512
70 Fi=0.454877 Di=0.940865 Ti=-1 Pi=0.675023
71 Fi=0.457795 Di=0.941664 Ti=-1 Pi=0.673806
72 Fi=0.446925 Di=0.940792 Ti=-1 Pi=0.678863
73 Fi=0.44521 Di=0.941337 Ti=-1 Pi=0.679827
74 Fi=0.440395 Di=0.939884 Ti=-1 Pi=0.681854
75 Fi=0.441198 Di=0.942172 Ti=-1 Pi=0.681987
76 Fi=0.438134 Di=0.940465 Ti=-1 Pi=0.683104
77 Fi=0.436237 Di=0.93992 Ti=-1 Pi=0.683917
78 Fi=0.433209 Di=0.941155 Ti=-1 Pi=0.685704
79 Fi=0.430948 Di=0.938939 Ti=-1 Pi=0.686323
80 Fi=0.427227 Di=0.938721 Ti=-1 Pi=0.688137
81 Fi=0.428978 Di=0.93923 Ti=-1 Pi=0.687375
82 Fi=0.42668 Di=0.940429 Ti=-1 Pi=0.688802
83 Fi=0.433319 Di=0.941664 Ti=-1 Pi=0.685766
84 Fi=0.430255 Di=0.941155 Ti=-1 Pi=0.687177
85 Fi=0.427811 Di=0.940102 Ti=-1 Pi=0.68816
86 Fi=0.426753 Di=0.940211 Ti=-1 Pi=0.688716
87 Fi=0.425768 Di=0.93992 Ti=-1 Pi=0.689145
88 Fi=0.421828 Di=0.940865 Ti=-1 Pi=0.691347
89 Fi=0.419676 Di=0.940501 Ti=-1 Pi=0.692355
90 Fi=0.416977 Di=0.939194 Ti=-1 Pi=0.693432
91 Fi=0.413147 Di=0.939666 Ti=-1 Pi=0.695497
92 Fi=0.411323 Di=0.939012 Ti=-1 Pi=0.696286
93 Fi=0.409754 Di=0.939048 Ti=-1 Pi=0.697101
94 Fi=0.406398 Di=0.9413 Ti=-1 Pi=0.699339
95 Fi=0.405413 Di=0.9413 Ti=-1 Pi=0.699849
96 Fi=0.404246 Di=0.939811 Ti=-1 Pi=0.700122
97 Fi=0.400525 Di=0.940756 Ti=-1 Pi=0.70227
98 Fi=0.397716 Di=0.939702 Ti=-1 Pi=0.703505
99 Fi=0.396476 Di=0.940538 Ti=-1 Pi=0.704341
100 Fi=0.398008 Di=0.94032 Ti=-1 Pi=0.703489
101 Fi=0.396768 Di=0.940828 Ti=-1 Pi=0.704253
102 Fi=0.395455 Di=0.940174 Ti=-1 Pi=0.704798
103 Fi=0.395601 Di=0.940283 Ti=-1 Pi=0.704745
104 Fi=0.395236 Di=0.940174 Ti=-1 Pi=0.704913
105 Fi=0.399139 Di=0.941555 Ti=-1 Pi=0.703171
106 Fi=0.395783 Di=0.9417 Ti=-1 Pi=0.704963
107 Fi=0.393485 Di=0.941446 Ti=-1 Pi=0.706116
108 Fi=0.39447 Di=0.941264 Ti=-1 Pi=0.705557
109 Fi=0.39188 Di=0.941446 Ti=-1 Pi=0.706964
110 Fi=0.0999125 Di=0.774682 Ti=0 Pi=0.886188
Layer 3    pos=27530 neg=2739
111 Fi=0.099876 Di=0.772539 Ti=-1 Pi=0.885945
112 Fi=0.099876 Di=0.77352 Ti=-1 Pi=0.886073
113 Fi=0.099876 Di=0.773157 Ti=-1 Pi=0.886026
114 Fi=0.0999125 Di=0.774355 Ti=-1 Pi=0.886145
115 Fi=0.0999125 Di=0.773266 Ti=-1 Pi=0.886003
116 Fi=0.099803 Di=0.77421 Ti=-1 Pi=0.886237
117 Fi=0.099876 Di=0.774319 Ti=-1 Pi=0.886178
118 Fi=0.099803 Di=0.774283 Ti=-1 Pi=0.886246
119 Fi=0.0999125 Di=0.773629 Ti=-1 Pi=0.886051
120 Fi=0.0999125 Di=0.774174 Ti=-1 Pi=0.886122
121 Fi=0.0999125 Di=0.774537 Ti=-1 Pi=0.886169
122 Fi=0.0999125 Di=0.774028 Ti=-1 Pi=0.886103
123 Fi=0.0999125 Di=0.774392 Ti=-1 Pi=0.88615
124 Fi=0.0996571 Di=0.773411 Ti=-1 Pi=0.88628
125 Fi=0.099803 Di=0.773157 Ti=-1 Pi=0.8861
126 Fi=0.0992923 Di=0.774137 Ti=-1 Pi=0.886744
127 Fi=0.0997665 Di=0.774028 Ti=-1 Pi=0.88625
128 Fi=0.099803 Di=0.773738 Ti=-1 Pi=0.886175
129 Fi=0.0995112 Di=0.7749 Ti=-1 Pi=0.886622
130 Fi=0.0994747 Di=0.77461 Ti=-1 Pi=0.886621
131 Fi=0.0994382 Di=0.77312 Ti=-1 Pi=0.886464
132 Fi=0.0992559 Di=0.774319 Ti=-1 Pi=0.886804
133 Fi=0.0992923 Di=0.773011 Ti=-1 Pi=0.886598
134 Fi=0.0988546 Di=0.773556 Ti=-1 Pi=0.887112
135 Fi=0.0987816 Di=0.773302 Ti=-1 Pi=0.887153
136 Fi=0.0987452 Di=0.772902 Ti=-1 Pi=0.887138
137 Fi=0.0981615 Di=0.77352 Ti=-1 Pi=0.88781
138 Fi=0.0983439 Di=0.773157 Ti=-1 Pi=0.887578
139 Fi=0.0983804 Di=0.77352 Ti=-1 Pi=0.887588
140 Fi=0.0980886 Di=0.774028 Ti=-1 Pi=0.887949
141 Fi=0.0983439 Di=0.773592 Ti=-1 Pi=0.887634
142 Fi=0.098271 Di=0.772793 Ti=-1 Pi=0.887605
143 Fi=0.0978697 Di=0.773338 Ti=-1 Pi=0.888082
144 Fi=0.0978332 Di=0.773483 Ti=-1 Pi=0.888138
145 Fi=0.0975779 Di=0.773483 Ti=-1 Pi=0.888398
146 Fi=0.0972496 Di=0.771885 Ti=-1 Pi=0.888527
147 Fi=0.0971037 Di=0.772466 Ti=-1 Pi=0.88875
148 Fi=0.0969578 Di=0.773629 Ti=-1 Pi=0.889047
149 Fi=0.0971037 Di=0.773011 Ti=-1 Pi=0.888819
150 Fi=0.0968118 Di=0.772212 Ti=-1 Pi=0.889014
151 Fi=0.096593 Di=0.772975 Ti=-1 Pi=0.889335
152 Fi=0.0961188 Di=0.772721 Ti=-1 Pi=0.889786
153 Fi=0.0958999 Di=0.77243 Ti=-1 Pi=0.889972
154 Fi=0.095754 Di=0.772466 Ti=-1 Pi=0.890126
155 Fi=0.0958269 Di=0.772539 Ti=-1 Pi=0.890061
156 Fi=0.0950244 Di=0.772466 Ti=-1 Pi=0.890872
157 Fi=0.0947691 Di=0.772866 Ti=-1 Pi=0.891183
158 Fi=0.0946961 Di=0.773193 Ti=-1 Pi=0.891299
159 Fi=0.0947326 Di=0.772031 Ti=-1 Pi=0.891116
160 Fi=0.0946232 Di=0.771486 Ti=-1 Pi=0.891159
161 Fi=0.0944408 Di=0.772031 Ti=-1 Pi=0.891415
162 Fi=0.0943314 Di=0.771813 Ti=-1 Pi=0.8915
163 Fi=0.0941855 Di=0.772067 Ti=-1 Pi=0.891681
164 Fi=0.0939301 Di=0.772321 Ti=-1 Pi=0.891975
165 Fi=0.0938572 Di=0.771667 Ti=-1 Pi=0.891968
166 Fi=0.0937112 Di=0.771813 Ti=-1 Pi=0.892136
167 Fi=0.0936748 Di=0.770977 Ti=-1 Pi=0.892069
168 Fi=0.0935289 Di=0.771122 Ti=-1 Pi=0.892237
169 Fi=0.09331 Di=0.771667 Ti=-1 Pi=0.89253
170 Fi=0.0931276 Di=0.771159 Ti=-1 Pi=0.892654
171 Fi=0.0931276 Di=0.771922 Ti=-1 Pi=0.892749
172 Fi=0.0930546 Di=0.771304 Ti=-1 Pi=0.892748
173 Fi=0.0926899 Di=0.772212 Ti=-1 Pi=0.893235
174 Fi=0.0925804 Di=0.772031 Ti=-1 Pi=0.893325
175 Fi=0.092544 Di=0.771377 Ti=-1 Pi=0.893282
176 Fi=0.0924345 Di=0.771413 Ti=-1 Pi=0.8934
177 Fi=0.0921792 Di=0.771522 Ti=-1 Pi=0.893676
178 Fi=0.0919603 Di=0.771595 Ti=-1 Pi=0.893911
179 Fi=0.0918509 Di=0.771486 Ti=-1 Pi=0.89401
180 Fi=0.0917414 Di=0.77134 Ti=-1 Pi=0.894105
181 Fi=0.0915591 Di=0.771159 Ti=-1 Pi=0.894271
182 Fi=0.0913767 Di=0.771704 Ti=-1 Pi=0.894526
183 Fi=0.0919238 Di=0.771849 Ti=-1 Pi=0.89398
