Strong Text    Ftarget:0.005 f=0.45 d:0.81
Layer 1    pos=27530 neg=27414
1 Fi=0.877946 Di=0.925064 Ti=-1 Pi=0.514121
2 Fi=0.922375 Di=0.910098 Ti=-1 Pi=0.497706
3 Fi=0.926716 Di=0.906611 Ti=-1 Pi=0.495572
4 Fi=0.941927 Di=0.904758 Ti=-1 Pi=0.490992
5 Fi=0.837601 Di=0.925972 Ti=-1 Pi=0.526107
6 Fi=0.845444 Di=0.931348 Ti=-1 Pi=0.525227
7 Fi=0.848946 Di=0.926044 Ti=-1 Pi=0.522772
8 Fi=0.848289 Di=0.926625 Ti=-1 Pi=0.523121
9 Fi=0.863902 Di=0.946386 Ti=-1 Pi=0.523835
10 Fi=0.792916 Di=0.931239 Ti=-1 Pi=0.541162
11 Fi=0.806449 Di=0.951507 Ti=-1 Pi=0.542306
12 Fi=0.727548 Di=0.936687 Ti=-1 Pi=0.563872
13 Fi=0.746042 Di=0.932437 Ti=-1 Pi=0.556567
14 Fi=0.743562 Di=0.940029 Ti=-1 Pi=0.559389
15 Fi=0.762056 Di=0.952379 Ti=-1 Pi=0.556549
16 Fi=0.754614 Di=0.949255 Ti=-1 Pi=0.558159
17 Fi=0.705625 Di=0.950127 Ti=-1 Pi=0.574866
18 Fi=0.680346 Di=0.939811 Ti=-1 Pi=0.581102
19 Fi=0.677902 Di=0.948093 Ti=-1 Pi=0.584111
20 Fi=0.688152 Di=0.951035 Ti=-1 Pi=0.581215
21 Fi=0.683738 Di=0.955394 Ti=-1 Pi=0.583892
22 Fi=0.656052 Di=0.951144 Ti=-1 Pi=0.592823
23 Fi=0.674655 Di=0.951943 Ti=-1 Pi=0.58626
24 Fi=0.656307 Di=0.956193 Ti=-1 Pi=0.594007
25 Fi=0.656125 Di=0.956448 Ti=-1 Pi=0.594138
26 Fi=0.637412 Di=0.957029 Ti=-1 Pi=0.601241
27 Fi=0.616072 Di=0.953723 Ti=-1 Pi=0.608553
28 Fi=0.613409 Di=0.944969 Ti=-1 Pi=0.607387
29 Fi=0.610382 Di=0.956121 Ti=-1 Pi=0.611358
30 Fi=0.607755 Di=0.957283 Ti=-1 Pi=0.61267
31 Fi=0.598417 Di=0.957283 Ti=-1 Pi=0.616338
32 Fi=0.589407 Di=0.956992 Ti=-1 Pi=0.619848
33 Fi=0.611075 Di=0.959608 Ti=-1 Pi=0.611953
34 Fi=0.594988 Di=0.957973 Ti=-1 Pi=0.617866
35 Fi=0.588276 Di=0.960116 Ti=-1 Pi=0.621067
36 Fi=0.587729 Di=0.959099 Ti=-1 Pi=0.621037
37 Fi=0.582148 Di=0.956593 Ti=-1 Pi=0.622665
38 Fi=0.581309 Di=0.957574 Ti=-1 Pi=0.623245
39 Fi=0.575436 Di=0.959317 Ti=-1 Pi=0.626052
40 Fi=0.575837 Di=0.954014 Ti=-1 Pi=0.62459
41 Fi=0.571825 Di=0.957174 Ti=-1 Pi=0.627002
42 Fi=0.563581 Di=0.958373 Ti=-1 Pi=0.630683
43 Fi=0.559386 Di=0.958191 Ti=-1 Pi=0.632378
44 Fi=0.571533 Di=0.960407 Ti=-1 Pi=0.627909
45 Fi=0.563945 Di=0.959099 Ti=-1 Pi=0.630709
46 Fi=0.560444 Di=0.961787 Ti=-1 Pi=0.632809
47 Fi=0.560371 Di=0.958518 Ti=-1 Pi=0.632048
48 Fi=0.559714 Di=0.961133 Ti=-1 Pi=0.632954
49 Fi=0.557343 Di=0.961823 Ti=-1 Pi=0.634106
50 Fi=0.554133 Di=0.960225 Ti=-1 Pi=0.63506
51 Fi=0.554315 Di=0.962332 Ti=-1 Pi=0.635491
52 Fi=0.554133 Di=0.963422 Ti=-1 Pi=0.63583
53 Fi=0.54567 Di=0.961569 Ti=-1 Pi=0.638942
54 Fi=0.546071 Di=0.962187 Ti=-1 Pi=0.63892
55 Fi=0.544977 Di=0.961642 Ti=-1 Pi=0.639252
56 Fi=0.539141 Di=0.962441 Ti=-1 Pi=0.641923
57 Fi=0.53531 Di=0.961351 Ti=-1 Pi=0.6433
58 Fi=0.532502 Di=0.962332 Ti=-1 Pi=0.64474
59 Fi=0.529875 Di=0.956593 Ti=-1 Pi=0.644502
60 Fi=0.536076 Di=0.962368 Ti=-1 Pi=0.643214
61 Fi=0.532939 Di=0.963385 Ti=-1 Pi=0.644802
62 Fi=0.532648 Di=0.959644 Ti=-1 Pi=0.644036
63 Fi=0.528197 Di=0.962114 Ti=-1 Pi=0.646545
64 Fi=0.145765 Di=0.810352 Ti=-0.5 Pi=0.84809
Layer 2    pos=27530 neg=3999
65 Fi=0.145692 Di=0.806684 Ti=-1 Pi=0.847569
66 Fi=0.145801 Di=0.807919 Ti=-1 Pi=0.847669
67 Fi=0.145765 Di=0.807773 Ti=-1 Pi=0.847679
68 Fi=0.145692 Di=0.807301 Ti=-1 Pi=0.847668
69 Fi=0.145619 Di=0.807628 Ti=-1 Pi=0.847785
70 Fi=0.145583 Di=0.808173 Ti=-1 Pi=0.847904
71 Fi=0.145765 Di=0.808863 Ti=-1 Pi=0.847853
72 Fi=0.145692 Di=0.809226 Ti=-1 Pi=0.847975
73 Fi=0.145765 Di=0.80879 Ti=-1 Pi=0.847841
74 Fi=0.145546 Di=0.808355 Ti=-1 Pi=0.847965
75 Fi=0.145765 Di=0.808681 Ti=-1 Pi=0.847824
76 Fi=0.145437 Di=0.807773 Ti=-1 Pi=0.847969
77 Fi=0.145364 Di=0.8081 Ti=-1 Pi=0.848086
78 Fi=0.145327 Di=0.808391 Ti=-1 Pi=0.848165
79 Fi=0.145035 Di=0.80632 Ti=-1 Pi=0.848094
80 Fi=0.14405 Di=0.807483 Ti=-1 Pi=0.849154
81 Fi=0.143102 Di=0.807047 Ti=-1 Pi=0.849929
82 Fi=0.143321 Di=0.806647 Ti=-1 Pi=0.849671
83 Fi=0.142628 Di=0.807337 Ti=-1 Pi=0.850398
84 Fi=0.142664 Di=0.807192 Ti=-1 Pi=0.850342
85 Fi=0.142373 Di=0.80741 Ti=-1 Pi=0.850637
86 Fi=0.142227 Di=0.806248 Ti=-1 Pi=0.850584
87 Fi=0.141278 Di=0.80603 Ti=-1 Pi=0.851399
88 Fi=0.141388 Di=0.80603 Ti=-1 Pi=0.851301
89 Fi=0.141169 Di=0.806938 Ti=-1 Pi=0.851639
90 Fi=0.14033 Di=0.806611 Ti=-1 Pi=0.852339
91 Fi=0.13971 Di=0.806829 Ti=-1 Pi=0.85293
92 Fi=0.139126 Di=0.80712 Ti=-1 Pi=0.853499
93 Fi=0.139454 Di=0.80494 Ti=-1 Pi=0.852865
94 Fi=0.138542 Di=0.804577 Ti=-1 Pi=0.85363
95 Fi=0.138396 Di=0.806284 Ti=-1 Pi=0.854026
96 Fi=0.137667 Di=0.805739 Ti=-1 Pi=0.8546
97 Fi=0.137156 Di=0.803996 Ti=-1 Pi=0.854793
98 Fi=0.136573 Di=0.80632 Ti=-1 Pi=0.855678
99 Fi=0.136244 Di=0.80385 Ti=-1 Pi=0.855596
100 Fi=0.135916 Di=0.80494 Ti=-1 Pi=0.856061
101 Fi=0.135661 Di=0.805376 Ti=-1 Pi=0.856359
102 Fi=0.135515 Di=0.804831 Ti=-1 Pi=0.856408
103 Fi=0.135223 Di=0.804722 Ti=-1 Pi=0.856657
104 Fi=0.134493 Di=0.804468 Ti=-1 Pi=0.857281
105 Fi=0.134566 Di=0.804541 Ti=-1 Pi=0.857226
106 Fi=0.133399 Di=0.803887 Ti=-1 Pi=0.85819
107 Fi=0.133581 Di=0.803814 Ti=-1 Pi=0.858012
108 Fi=0.132742 Di=0.804141 Ti=-1 Pi=0.858828
109 Fi=0.133217 Di=0.804831 Ti=-1 Pi=0.858499
110 Fi=0.133107 Di=0.803269 Ti=-1 Pi=0.858363
111 Fi=0.132633 Di=0.805376 Ti=-1 Pi=0.859113
112 Fi=0.132487 Di=0.804214 Ti=-1 Pi=0.859072
113 Fi=0.132049 Di=0.805122 Ti=-1 Pi=0.859608
114 Fi=0.13194 Di=0.804468 Ti=-1 Pi=0.85961
115 Fi=0.131502 Di=0.803596 Ti=-1 Pi=0.85988
116 Fi=0.131283 Di=0.804541 Ti=-1 Pi=0.860222
117 Fi=0.130809 Di=0.804686 Ti=-1 Pi=0.860678
118 Fi=0.130663 Di=0.804395 Ti=-1 Pi=0.860769
119 Fi=0.130335 Di=0.80385 Ti=-1 Pi=0.860989
