Strong Text    Ftarget:0.005 f=0.62 d:0.85
Layer 1    pos=27530 neg=27414
1 Fi=0.89695 Di=0.866618 Ti=-1 Pi=0.492456
2 Fi=0.897534 Di=0.903596 Ti=-1 Pi=0.502738
3 Fi=0.940104 Di=0.919506 Ti=-1 Pi=0.495517
4 Fi=0.93434 Di=0.910062 Ti=-1 Pi=0.494474
5 Fi=0.839535 Di=0.908536 Ti=-1 Pi=0.52079
6 Fi=0.851098 Di=0.945478 Ti=-1 Pi=0.527319
7 Fi=0.844131 Di=0.922267 Ti=-1 Pi=0.523171
8 Fi=0.84807 Di=0.937268 Ti=-1 Pi=0.526034
9 Fi=0.863354 Di=0.941845 Ti=-1 Pi=0.522794
10 Fi=0.807069 Di=0.932583 Ti=-1 Pi=0.537124
11 Fi=0.811447 Di=0.94417 Ti=-1 Pi=0.538849
12 Fi=0.73426 Di=0.937159 Ti=-1 Pi=0.561737
13 Fi=0.741957 Di=0.932292 Ti=-1 Pi=0.557884
14 Fi=0.751441 Di=0.947802 Ti=-1 Pi=0.55882
15 Fi=0.763004 Di=0.947403 Ti=-1 Pi=0.554948
16 Fi=0.756949 Di=0.95514 Ti=-1 Pi=0.558921
17 Fi=0.706938 Di=0.950272 Ti=-1 Pi=0.574449
18 Fi=0.680273 Di=0.947911 Ti=-1 Pi=0.583216
19 Fi=0.681951 Di=0.944933 Ti=-1 Pi=0.581852
20 Fi=0.687277 Di=0.950854 Ti=-1 Pi=0.581479
21 Fi=0.684395 Di=0.959135 Ti=-1 Pi=0.584608
22 Fi=0.654702 Di=0.951398 Ti=-1 Pi=0.593385
23 Fi=0.678449 Di=0.958845 Ti=-1 Pi=0.586652
24 Fi=0.653754 Di=0.952198 Ti=-1 Pi=0.593937
25 Fi=0.657328 Di=0.956774 Ti=-1 Pi=0.593778
26 Fi=0.636791 Di=0.959608 Ti=-1 Pi=0.60212
27 Fi=0.616875 Di=0.954595 Ti=-1 Pi=0.60846
Layer 2    pos=27530 neg=17080
28 Fi=0.618005 Di=0.954086 Ti=-1 Pi=0.607897
29 Fi=0.616109 Di=0.946458 Ti=-1 Pi=0.606715
30 Fi=0.616546 Di=0.953832 Ti=-1 Pi=0.608396
31 Fi=0.617203 Di=0.949655 Ti=-1 Pi=0.607096
32 Fi=0.616437 Di=0.956012 Ti=-1 Pi=0.608982
33 Fi=0.61713 Di=0.954304 Ti=-1 Pi=0.608289
34 Fi=0.615598 Di=0.951544 Ti=-1 Pi=0.608191
35 Fi=0.618662 Di=0.953542 Ti=-1 Pi=0.607507
36 Fi=0.619246 Di=0.954486 Ti=-1 Pi=0.607519
37 Fi=0.616327 Di=0.957247 Ti=-1 Pi=0.609332
38 Fi=0.618844 Di=0.958663 Ti=-1 Pi=0.608714
39 Fi=0.608047 Di=0.956811 Ti=-1 Pi=0.612439
40 Fi=0.60812 Di=0.956629 Ti=-1 Pi=0.612365
41 Fi=0.609287 Di=0.956411 Ti=-1 Pi=0.611856
42 Fi=0.607172 Di=0.957428 Ti=-1 Pi=0.612934
43 Fi=0.573649 Di=0.949255 Ti=-1 Pi=0.62431
44 Fi=0.575326 Di=0.952416 Ti=-1 Pi=0.624405
45 Fi=0.573685 Di=0.950454 Ti=-1 Pi=0.624591
46 Fi=0.549099 Di=0.946277 Ti=-1 Pi=0.633783
47 Fi=0.524586 Di=0.937922 Ti=-1 Pi=0.642281
48 Fi=0.526446 Di=0.941264 Ti=-1 Pi=0.642285
49 Fi=0.528854 Di=0.942063 Ti=-1 Pi=0.641432
50 Fi=0.552309 Di=0.944134 Ti=-1 Pi=0.631901
51 Fi=0.541366 Di=0.948493 Ti=-1 Pi=0.637609
52 Fi=0.527139 Di=0.946894 Ti=-1 Pi=0.643353
53 Fi=0.531809 Di=0.947003 Ti=-1 Pi=0.641353
54 Fi=0.531334 Di=0.946713 Ti=-1 Pi=0.641488
55 Fi=0.50828 Di=0.944134 Ti=-1 Pi=0.651004
56 Fi=0.491464 Di=0.938358 Ti=-1 Pi=0.657228
57 Fi=0.51284 Di=0.945659 Ti=-1 Pi=0.64934
58 Fi=0.506858 Di=0.944969 Ti=-1 Pi=0.651842
59 Fi=0.503137 Di=0.944751 Ti=-1 Pi=0.65346
60 Fi=0.48333 Di=0.941373 Ti=-1 Pi=0.661696
61 Fi=0.494091 Di=0.943298 Ti=-1 Pi=0.65721
62 Fi=0.483694 Di=0.943916 Ti=-1 Pi=0.662131
63 Fi=0.47742 Di=0.941482 Ti=-1 Pi=0.66447
64 Fi=0.47432 Di=0.942826 Ti=-1 Pi=0.666239
65 Fi=0.475742 Di=0.943552 Ti=-1 Pi=0.665744
66 Fi=0.482746 Di=0.944679 Ti=-1 Pi=0.662751
67 Fi=0.479281 Di=0.944969 Ti=-1 Pi=0.664428
68 Fi=0.469359 Di=0.943444 Ti=-1 Pi=0.668718
69 Fi=0.464106 Di=0.940429 Ti=-1 Pi=0.6705
70 Fi=0.469869 Di=0.942027 Ti=-1 Pi=0.668144
71 Fi=0.466149 Di=0.941046 Ti=-1 Pi=0.669674
72 Fi=0.458415 Di=0.940429 Ti=-1 Pi=0.673219
73 Fi=0.45692 Di=0.942426 Ti=-1 Pi=0.674404
74 Fi=0.454111 Di=0.941991 Ti=-1 Pi=0.675655
75 Fi=0.449478 Di=0.940574 Ti=-1 Pi=0.67757
76 Fi=0.449004 Di=0.941155 Ti=-1 Pi=0.677935
77 Fi=0.449077 Di=0.941991 Ti=-1 Pi=0.678093
78 Fi=0.446305 Di=0.940901 Ti=-1 Pi=0.679191
79 Fi=0.443095 Di=0.940756 Ti=-1 Pi=0.680729
80 Fi=0.440833 Di=0.940647 Ti=-1 Pi=0.681815
81 Fi=0.439155 Di=0.940574 Ti=-1 Pi=0.682625
82 Fi=0.436055 Di=0.940247 Ti=-1 Pi=0.684083
83 Fi=0.433684 Di=0.941119 Ti=-1 Pi=0.68546
84 Fi=0.429489 Di=0.939702 Ti=-1 Pi=0.687228
85 Fi=0.424892 Di=0.940029 Ti=-1 Pi=0.68961
86 Fi=0.423798 Di=0.939738 Ti=-1 Pi=0.690096
87 Fi=0.420734 Di=0.940283 Ti=-1 Pi=0.691769
88 Fi=0.417889 Di=0.939121 Ti=-1 Pi=0.692951
89 Fi=0.413621 Di=0.939775 Ti=-1 Pi=0.695278
90 Fi=0.419165 Di=0.940501 Ti=-1 Pi=0.692614
91 Fi=0.416648 Di=0.939811 Ti=-1 Pi=0.693739
92 Fi=0.415591 Di=0.940973 Ti=-1 Pi=0.694541
93 Fi=0.414496 Di=0.940065 Ti=-1 Pi=0.694896
94 Fi=0.412818 Di=0.941155 Ti=-1 Pi=0.696
95 Fi=0.411578 Di=0.939157 Ti=-1 Pi=0.696187
96 Fi=0.410046 Di=0.940501 Ti=-1 Pi=0.697277
97 Fi=0.40742 Di=0.941482 Ti=-1 Pi=0.698851
98 Fi=0.406289 Di=0.939884 Ti=-1 Pi=0.699079
99 Fi=0.406398 Di=0.939884 Ti=-1 Pi=0.699022
100 Fi=0.405049 Di=0.940756 Ti=-1 Pi=0.699916
101 Fi=0.402313 Di=0.939956 Ti=-1 Pi=0.70116
102 Fi=0.400343 Di=0.940065 Ti=-1 Pi=0.702211
103 Fi=0.398045 Di=0.941591 Ti=-1 Pi=0.703752
104 Fi=0.398519 Di=0.939956 Ti=-1 Pi=0.703141
105 Fi=0.396513 Di=0.940211 Ti=-1 Pi=0.70425
106 Fi=0.395637 Di=0.940865 Ti=-1 Pi=0.704855
107 Fi=0.394506 Di=0.941809 Ti=-1 Pi=0.705658
108 Fi=0.392901 Di=0.9417 Ti=-1 Pi=0.70648
109 Fi=0.390713 Di=0.939811 Ti=-1 Pi=0.707222
110 Fi=0.389181 Di=0.938394 Ti=-1 Pi=0.707723
111 Fi=0.392354 Di=0.941773 Ti=-1 Pi=0.706785
112 Fi=0.392062 Di=0.940683 Ti=-1 Pi=0.706699
113 Fi=0.392099 Di=0.940538 Ti=-1 Pi=0.706648
114 Fi=0.390202 Di=0.939266 Ti=-1 Pi=0.707372
115 Fi=0.388597 Di=0.940138 Ti=-1 Pi=0.708417
116 Fi=0.387284 Di=0.940065 Ti=-1 Pi=0.709099
117 Fi=0.385606 Di=0.939775 Ti=-1 Pi=0.709931
