Strong Text    Ftarget:0.005 f=0.5 d:0.87
Layer 1    pos=27530 neg=27414
1 Fi=0.89126 Di=0.900254 Ti=-1 Pi=0.503566
2 Fi=0.911615 Di=0.909771 Ti=-1 Pi=0.50055
3 Fi=0.92471 Di=0.924046 Ti=-1 Pi=0.500876
4 Fi=0.942803 Di=0.932546 Ti=-1 Pi=0.498321
5 Fi=0.853761 Di=0.932183 Ti=-1 Pi=0.523009
6 Fi=0.853031 Di=0.937014 Ti=-1 Pi=0.524511
7 Fi=0.865288 Di=0.951725 Ti=-1 Pi=0.524839
8 Fi=0.85978 Di=0.950599 Ti=-1 Pi=0.526136
9 Fi=0.866492 Di=0.958155 Ti=-1 Pi=0.526171
10 Fi=0.807799 Di=0.955176 Ti=-1 Pi=0.542846
11 Fi=0.804662 Di=0.944134 Ti=-1 Pi=0.540925
12 Fi=0.738491 Di=0.934471 Ti=-1 Pi=0.559614
13 Fi=0.750201 Di=0.942208 Ti=-1 Pi=0.557768
14 Fi=0.751186 Di=0.951507 Ti=-1 Pi=0.559866
15 Fi=0.761399 Di=0.949364 Ti=-1 Pi=0.555979
16 Fi=0.755745 Di=0.954304 Ti=-1 Pi=0.559098
17 Fi=0.706172 Di=0.94842 Ti=-1 Pi=0.574237
18 Fi=0.680492 Di=0.94486 Ti=-1 Pi=0.582354
19 Fi=0.683811 Di=0.957574 Ti=-1 Pi=0.58442
20 Fi=0.686365 Di=0.95049 Ti=-1 Pi=0.581709
21 Fi=0.682316 Di=0.948819 Ti=-1 Pi=0.58272
22 Fi=0.655322 Di=0.948529 Ti=-1 Pi=0.592427
23 Fi=0.678449 Di=0.962114 Ti=-1 Pi=0.587477
24 Fi=0.658094 Di=0.953178 Ti=-1 Pi=0.592588
25 Fi=0.656198 Di=0.958009 Ti=-1 Pi=0.594504
26 Fi=0.63701 Di=0.956012 Ti=-1 Pi=0.601137
27 Fi=0.616656 Di=0.951108 Ti=-1 Pi=0.607672
28 Fi=0.614941 Di=0.953905 Ti=-1 Pi=0.609035
29 Fi=0.610929 Di=0.955321 Ti=-1 Pi=0.610946
30 Fi=0.606442 Di=0.956484 Ti=-1 Pi=0.612985
31 Fi=0.598891 Di=0.955612 Ti=-1 Pi=0.615737
32 Fi=0.589772 Di=0.957501 Ti=-1 Pi=0.619827
33 Fi=0.611075 Di=0.953069 Ti=-1 Pi=0.610328
34 Fi=0.594769 Di=0.955249 Ti=-1 Pi=0.61728
35 Fi=0.58751 Di=0.956847 Ti=-1 Pi=0.620571
36 Fi=0.586562 Di=0.957719 Ti=-1 Pi=0.621166
37 Fi=0.582403 Di=0.960734 Ti=-1 Pi=0.623577
38 Fi=0.581455 Di=0.95939 Ti=-1 Pi=0.623631
39 Fi=0.577479 Di=0.957392 Ti=-1 Pi=0.624751
40 Fi=0.577114 Di=0.958264 Ti=-1 Pi=0.625113
41 Fi=0.57146 Di=0.956992 Ti=-1 Pi=0.627107
42 Fi=0.564894 Di=0.957283 Ti=-1 Pi=0.629876
43 Fi=0.560517 Di=0.957792 Ti=-1 Pi=0.631811
44 Fi=0.571752 Di=0.961932 Ti=-1 Pi=0.628191
45 Fi=0.56493 Di=0.956012 Ti=-1 Pi=0.629551
46 Fi=0.560006 Di=0.959971 Ti=-1 Pi=0.632551
47 Fi=0.559568 Di=0.962296 Ti=-1 Pi=0.633295
48 Fi=0.55913 Di=0.963349 Ti=-1 Pi=0.633731
49 Fi=0.558328 Di=0.961242 Ti=-1 Pi=0.633556
50 Fi=0.554534 Di=0.963058 Ti=-1 Pi=0.635575
51 Fi=0.554899 Di=0.962041 Ti=-1 Pi=0.635178
52 Fi=0.553476 Di=0.962332 Ti=-1 Pi=0.635842
53 Fi=0.545561 Di=0.962296 Ti=-1 Pi=0.639162
54 Fi=0.547932 Di=0.96295 Ti=-1 Pi=0.638318
55 Fi=0.545196 Di=0.963313 Ti=-1 Pi=0.63956
56 Fi=0.540053 Di=0.959535 Ti=-1 Pi=0.640838
57 Fi=0.534362 Di=0.959172 Ti=-1 Pi=0.643186
58 Fi=0.532319 Di=0.962477 Ti=-1 Pi=0.644853
59 Fi=0.530422 Di=0.961533 Ti=-1 Pi=0.645445
60 Fi=0.536076 Di=0.962223 Ti=-1 Pi=0.64318
61 Fi=0.532793 Di=0.960116 Ti=-1 Pi=0.644086
62 Fi=0.532392 Di=0.964076 Ti=-1 Pi=0.645201
63 Fi=0.527869 Di=0.962078 Ti=-1 Pi=0.646678
64 Fi=0.525316 Di=0.961061 Ti=-1 Pi=0.647544
65 Fi=0.529875 Di=0.963821 Ti=-1 Pi=0.646225
66 Fi=0.536186 Di=0.963494 Ti=-1 Pi=0.643436
67 Fi=0.532648 Di=0.963894 Ti=-1 Pi=0.645048
68 Fi=0.528781 Di=0.965783 Ti=-1 Pi=0.647162
69 Fi=0.523856 Di=0.963894 Ti=-1 Pi=0.64885
70 Fi=0.519917 Di=0.963022 Ti=-1 Pi=0.650362
71 Fi=0.513898 Di=0.962877 Ti=-1 Pi=0.652971
72 Fi=0.51729 Di=0.963821 Ti=-1 Pi=0.651701
73 Fi=0.514846 Di=0.96571 Ti=-1 Pi=0.653219
74 Fi=0.511089 Di=0.961969 Ti=-1 Pi=0.653998
75 Fi=0.509083 Di=0.962841 Ti=-1 Pi=0.655092
76 Fi=0.512402 Di=0.963821 Ti=-1 Pi=0.653853
77 Fi=0.513716 Di=0.963385 Ti=-1 Pi=0.653171
78 Fi=0.51025 Di=0.965202 Ti=-1 Pi=0.655128
79 Fi=0.511418 Di=0.965601 Ti=-1 Pi=0.654705
80 Fi=0.509922 Di=0.965165 Ti=-1 Pi=0.655265
81 Fi=0.506566 Di=0.966291 Ti=-1 Pi=0.657018
82 Fi=0.504815 Di=0.965456 Ti=-1 Pi=0.657603
83 Fi=0.505143 Di=0.966291 Ti=-1 Pi=0.657651
84 Fi=0.501204 Di=0.964911 Ti=-1 Pi=0.659091
85 Fi=0.506384 Di=0.966546 Ti=-1 Pi=0.657158
86 Fi=0.50445 Di=0.965492 Ti=-1 Pi=0.657774
