Strong Text    Ftarget:0.005 f=0.48 d:0.86
Layer 1    pos=27530 neg=27414
1 Fi=0.922485 Di=0.918489 Ti=-1 Pi=0.49997
2 Fi=0.880353 Di=0.910788 Ti=-1 Pi=0.509551
3 Fi=0.928686 Di=0.881983 Ti=-1 Pi=0.488158
4 Fi=0.936091 Di=0.916963 Ti=-1 Pi=0.495894
5 Fi=0.822208 Di=0.924519 Ti=-1 Pi=0.530338
6 Fi=0.858612 Di=0.929858 Ti=-1 Pi=0.520972
7 Fi=0.856132 Di=0.931166 Ti=-1 Pi=0.522045
8 Fi=0.840884 Di=0.941627 Ti=-1 Pi=0.529311
9 Fi=0.859853 Di=0.949982 Ti=-1 Pi=0.525953
10 Fi=0.798169 Di=0.93923 Ti=-1 Pi=0.541644
11 Fi=0.806595 Di=0.931275 Ti=-1 Pi=0.536921
12 Fi=0.734698 Di=0.942426 Ti=-1 Pi=0.562969
13 Fi=0.740169 Di=0.936506 Ti=-1 Pi=0.55959
14 Fi=0.75031 Di=0.944933 Ti=-1 Pi=0.558444
15 Fi=0.756001 Di=0.944243 Ti=-1 Pi=0.5564
16 Fi=0.758481 Di=0.956629 Ti=-1 Pi=0.558807
17 Fi=0.701904 Di=0.948747 Ti=-1 Pi=0.575803
18 Fi=0.67885 Di=0.953687 Ti=-1 Pi=0.5852
19 Fi=0.678084 Di=0.953178 Ti=-1 Pi=0.585345
20 Fi=0.688809 Di=0.955612 Ti=-1 Pi=0.582151
21 Fi=0.68144 Di=0.953251 Ti=-1 Pi=0.584164
22 Fi=0.65576 Di=0.955539 Ti=-1 Pi=0.594043
23 Fi=0.676844 Di=0.958009 Ti=-1 Pi=0.587015
24 Fi=0.657839 Di=0.956774 Ti=-1 Pi=0.593591
25 Fi=0.652769 Di=0.951798 Ti=-1 Pi=0.594199
26 Fi=0.635588 Di=0.95543 Ti=-1 Pi=0.601528
27 Fi=0.617057 Di=0.955321 Ti=-1 Pi=0.608571
28 Fi=0.613628 Di=0.94802 Ti=-1 Pi=0.608071
29 Fi=0.612205 Di=0.956629 Ti=-1 Pi=0.610775
30 Fi=0.606734 Di=0.954813 Ti=-1 Pi=0.612456
31 Fi=0.598089 Di=0.955576 Ti=-1 Pi=0.616046
32 Fi=0.590465 Di=0.955576 Ti=-1 Pi=0.619076
33 Fi=0.60936 Di=0.955067 Ti=-1 Pi=0.611494
34 Fi=0.595645 Di=0.959789 Ti=-1 Pi=0.618053
35 Fi=0.584884 Di=0.957864 Ti=-1 Pi=0.621875
36 Fi=0.587474 Di=0.957283 Ti=-1 Pi=0.620693
37 Fi=0.5843 Di=0.960516 Ti=-1 Pi=0.62276
38 Fi=0.583242 Di=0.957792 Ti=-1 Pi=0.622518
39 Fi=0.576603 Di=0.958518 Ti=-1 Pi=0.625382
40 Fi=0.576968 Di=0.958046 Ti=-1 Pi=0.625119
41 Fi=0.572189 Di=0.958845 Ti=-1 Pi=0.62726
42 Fi=0.563544 Di=0.955685 Ti=-1 Pi=0.630044
43 Fi=0.559787 Di=0.958155 Ti=-1 Pi=0.632202
44 Fi=0.571095 Di=0.956084 Ti=-1 Pi=0.627034
45 Fi=0.56442 Di=0.960516 Ti=-1 Pi=0.630857
46 Fi=0.559969 Di=0.959971 Ti=-1 Pi=0.632567
47 Fi=0.55851 Di=0.958373 Ti=-1 Pi=0.632786
48 Fi=0.557416 Di=0.960225 Ti=-1 Pi=0.63369
49 Fi=0.558401 Di=0.96215 Ti=-1 Pi=0.633745
50 Fi=0.553294 Di=0.959644 Ti=-1 Pi=0.635271
51 Fi=0.553294 Di=0.959608 Ti=-1 Pi=0.635262
52 Fi=0.553403 Di=0.959571 Ti=-1 Pi=0.635207
53 Fi=0.545451 Di=0.960552 Ti=-1 Pi=0.63879
54 Fi=0.547458 Di=0.959571 Ti=-1 Pi=0.637707
55 Fi=0.544977 Di=0.960153 Ti=-1 Pi=0.638895
56 Fi=0.539177 Di=0.961351 Ti=-1 Pi=0.641647
57 Fi=0.53604 Di=0.959898 Ti=-1 Pi=0.64264
58 Fi=0.53159 Di=0.960262 Ti=-1 Pi=0.644639
59 Fi=0.529255 Di=0.959135 Ti=-1 Pi=0.645378
60 Fi=0.536113 Di=0.96393 Ti=-1 Pi=0.643571
61 Fi=0.532611 Di=0.960262 Ti=-1 Pi=0.644199
62 Fi=0.531772 Di=0.961969 Ti=-1 Pi=0.644967
63 Fi=0.527431 Di=0.962187 Ti=-1 Pi=0.646894
64 Fi=0.525206 Di=0.962041 Ti=-1 Pi=0.647824
65 Fi=0.530313 Di=0.963131 Ti=-1 Pi=0.645872
66 Fi=0.536405 Di=0.965819 Ti=-1 Pi=0.643895
67 Fi=0.532246 Di=0.962913 Ti=-1 Pi=0.644988
68 Fi=0.528307 Di=0.963022 Ti=-1 Pi=0.646713
69 Fi=0.524002 Di=0.963022 Ti=-1 Pi=0.64858
70 Fi=0.520099 Di=0.961714 Ti=-1 Pi=0.649973
71 Fi=0.513606 Di=0.962586 Ti=-1 Pi=0.653031
72 Fi=0.51729 Di=0.962514 Ti=-1 Pi=0.651393
73 Fi=0.514299 Di=0.96295 Ti=-1 Pi=0.652811
74 Fi=0.510542 Di=0.961097 Ti=-1 Pi=0.654035
75 Fi=0.509046 Di=0.963422 Ti=-1 Pi=0.655245
76 Fi=0.512038 Di=0.963058 Ti=-1 Pi=0.653835
77 Fi=0.513241 Di=0.963349 Ti=-1 Pi=0.653371
78 Fi=0.510943 Di=0.964039 Ti=-1 Pi=0.654549
79 Fi=0.511381 Di=0.966073 Ti=-1 Pi=0.654832
80 Fi=0.509849 Di=0.964548 Ti=-1 Pi=0.655153
81 Fi=0.506274 Di=0.962368 Ti=-1 Pi=0.656231
82 Fi=0.505763 Di=0.96542 Ti=-1 Pi=0.657172
83 Fi=0.505107 Di=0.961932 Ti=-1 Pi=0.656649
84 Fi=0.500255 Di=0.961424 Ti=-1 Pi=0.658703
85 Fi=0.505763 Di=0.964221 Ti=-1 Pi=0.656892
86 Fi=0.503575 Di=0.964402 Ti=-1 Pi=0.657911
87 Fi=0.504086 Di=0.963022 Ti=-1 Pi=0.65736
88 Fi=0.504013 Di=0.964838 Ti=-1 Pi=0.657817
89 Fi=0.502371 Di=0.963095 Ti=-1 Pi=0.658144
90 Fi=0.502663 Di=0.964911 Ti=-1 Pi=0.658437
91 Fi=0.499854 Di=0.962114 Ti=-1 Pi=0.659045
92 Fi=0.498577 Di=0.964148 Ti=-1 Pi=0.660093
93 Fi=0.497082 Di=0.963095 Ti=-1 Pi=0.660522
94 Fi=0.495732 Di=0.964657 Ti=-1 Pi=0.661494
95 Fi=0.494638 Di=0.964984 Ti=-1 Pi=0.662064
96 Fi=0.498176 Di=0.965238 Ti=-1 Pi=0.660527
97 Fi=0.494857 Di=0.964875 Ti=-1 Pi=0.66194
98 Fi=0.491865 Di=0.963349 Ti=-1 Pi=0.662942
99 Fi=0.490516 Di=0.963567 Ti=-1 Pi=0.663606
100 Fi=0.490662 Di=0.961678 Ti=-1 Pi=0.663102
101 Fi=0.488254 Di=0.964548 Ti=-1 Pi=0.664864
102 Fi=0.487233 Di=0.958373 Ti=-1 Pi=0.663899
103 Fi=0.486321 Di=0.965165 Ti=-1 Pi=0.66589
104 Fi=0.484533 Di=0.963276 Ti=-1 Pi=0.666273
105 Fi=0.483767 Di=0.962877 Ti=-1 Pi=0.666533
106 Fi=0.481323 Di=0.963167 Ti=-1 Pi=0.667724
107 Fi=0.480521 Di=0.964039 Ti=-1 Pi=0.668295
108 Fi=0.483986 Di=0.964911 Ti=-1 Pi=0.666901
109 Fi=0.480922 Di=0.96393 Ti=-1 Pi=0.668085
110 Fi=0.486321 Di=0.965492 Ti=-1 Pi=0.665965
111 Fi=0.484825 Di=0.966219 Ti=-1 Pi=0.666817
112 Fi=0.48592 Di=0.965311 Ti=-1 Pi=0.666107
113 Fi=0.482892 Di=0.966182 Ti=-1 Pi=0.667696
114 Fi=0.481323 Di=0.964584 Ti=-1 Pi=0.66805
115 Fi=0.477603 Di=0.965492 Ti=-1 Pi=0.669977
Layer 2    pos=27530 neg=13134
