Strong Text    Ftarget:0.005 f=0.61 d:0.84
Layer 1    pos=27530 neg=27414
1 Fi=0.897169 Di=0.879368 Ti=-1 Pi=0.496045
2 Fi=0.900635 Di=0.890919 Ti=-1 Pi=0.498344
3 Fi=0.910848 Di=0.914493 Ti=-1 Pi=0.502054
4 Fi=0.91508 Di=0.91344 Ti=-1 Pi=0.500607
5 Fi=0.832531 Di=0.926771 Ti=-1 Pi=0.527836
6 Fi=0.837784 Di=0.928551 Ti=-1 Pi=0.526746
7 Fi=0.833844 Di=0.926553 Ti=-1 Pi=0.527384
8 Fi=0.849201 Di=0.936469 Ti=-1 Pi=0.525489
9 Fi=0.863427 Di=0.935525 Ti=-1 Pi=0.521093
10 Fi=0.800285 Di=0.943407 Ti=-1 Pi=0.542088
11 Fi=0.806559 Di=0.94486 Ti=-1 Pi=0.540532
12 Fi=0.735865 Di=0.935961 Ti=-1 Pi=0.560884
13 Fi=0.747757 Di=0.939956 Ti=-1 Pi=0.557983
14 Fi=0.758518 Di=0.957683 Ti=-1 Pi=0.559066
15 Fi=0.764354 Di=0.954522 Ti=-1 Pi=0.55636
16 Fi=0.752572 Di=0.952924 Ti=-1 Pi=0.559778
17 Fi=0.704749 Di=0.945732 Ti=-1 Pi=0.574037
18 Fi=0.681805 Di=0.951181 Ti=-1 Pi=0.583506
19 Fi=0.679799 Di=0.94951 Ti=-1 Pi=0.583795
20 Fi=0.683301 Di=0.946967 Ti=-1 Pi=0.581894
21 Fi=0.683629 Di=0.957356 Ti=-1 Pi=0.584429
22 Fi=0.655213 Di=0.957101 Ti=-1 Pi=0.594638
23 Fi=0.675677 Di=0.963821 Ti=-1 Pi=0.588899
24 Fi=0.657839 Di=0.960371 Ti=-1 Pi=0.594496
25 Fi=0.654337 Di=0.955067 Ti=-1 Pi=0.594447
26 Fi=0.639491 Di=0.956883 Ti=-1 Pi=0.600424
27 Fi=0.615561 Di=0.952815 Ti=-1 Pi=0.608523
28 Fi=0.614649 Di=0.954995 Ti=-1 Pi=0.60942
29 Fi=0.611476 Di=0.955866 Ti=-1 Pi=0.610869
30 Fi=0.607062 Di=0.957864 Ti=-1 Pi=0.613085
Layer 2    pos=27530 neg=16778
31 Fi=0.606843 Di=0.952016 Ti=-1 Pi=0.611717
32 Fi=0.606478 Di=0.95445 Ti=-1 Pi=0.612466
33 Fi=0.606916 Di=0.956012 Ti=-1 Pi=0.612682
34 Fi=0.607244 Di=0.955866 Ti=-1 Pi=0.612518
35 Fi=0.605311 Di=0.957465 Ti=-1 Pi=0.613671
36 Fi=0.607354 Di=0.958336 Ti=-1 Pi=0.613088
37 Fi=0.607938 Di=0.956411 Ti=-1 Pi=0.612383
38 Fi=0.607609 Di=0.954631 Ti=-1 Pi=0.612069
39 Fi=0.58689 Di=0.954413 Ti=-1 Pi=0.62022
40 Fi=0.595134 Di=0.956883 Ti=-1 Pi=0.61754
41 Fi=0.594258 Di=0.954958 Ti=-1 Pi=0.617412
