Strong Text    Ftarget:0.005 f=0.53 d:0.87
Layer 1    pos=27530 neg=27414
1 Fi=0.915226 Di=0.908754 Ti=-1 Pi=0.499282
2 Fi=0.925658 Di=0.908209 Ti=-1 Pi=0.496298
3 Fi=0.94138 Di=0.951725 Ti=-1 Pi=0.503788
4 Fi=0.937915 Di=0.937922 Ti=-1 Pi=0.501058
5 Fi=0.839717 Di=0.917835 Ti=-1 Pi=0.523277
6 Fi=0.848399 Di=0.943952 Ti=-1 Pi=0.527708
7 Fi=0.842599 Di=0.934181 Ti=-1 Pi=0.526825
8 Fi=0.843839 Di=0.9336 Ti=-1 Pi=0.526303
9 Fi=0.858795 Di=0.936578 Ti=-1 Pi=0.522716
10 Fi=0.797476 Di=0.935489 Ti=-1 Pi=0.540869
11 Fi=0.806705 Di=0.94032 Ti=-1 Pi=0.53929
12 Fi=0.734698 Di=0.942935 Ti=-1 Pi=0.563102
13 Fi=0.748304 Di=0.943516 Ti=-1 Pi=0.558734
14 Fi=0.750748 Di=0.948129 Ti=-1 Pi=0.559133
15 Fi=0.760305 Di=0.944388 Ti=-1 Pi=0.555036
16 Fi=0.755563 Di=0.951362 Ti=-1 Pi=0.558396
17 Fi=0.709346 Di=0.954631 Ti=-1 Pi=0.574737
18 Fi=0.683337 Di=0.949183 Ti=-1 Pi=0.582449
19 Fi=0.6802 Di=0.945514 Ti=-1 Pi=0.582626
20 Fi=0.688371 Di=0.958554 Ti=-1 Pi=0.583053
21 Fi=0.68403 Di=0.955467 Ti=-1 Pi=0.583807
22 Fi=0.655687 Di=0.95129 Ti=-1 Pi=0.592994
23 Fi=0.678194 Di=0.960007 Ti=-1 Pi=0.587037
24 Fi=0.657985 Di=0.956157 Ti=-1 Pi=0.593382
25 Fi=0.654264 Di=0.949401 Ti=-1 Pi=0.593039
26 Fi=0.640257 Di=0.957937 Ti=-1 Pi=0.600401
27 Fi=0.616036 Di=0.949292 Ti=-1 Pi=0.607457
28 Fi=0.616182 Di=0.9583 Ti=-1 Pi=0.60965
29 Fi=0.612023 Di=0.955212 Ti=-1 Pi=0.610493
30 Fi=0.6075 Di=0.955503 Ti=-1 Pi=0.612328
31 Fi=0.599511 Di=0.957065 Ti=-1 Pi=0.615852
32 Fi=0.589991 Di=0.954341 Ti=-1 Pi=0.61896
33 Fi=0.611111 Di=0.958482 Ti=-1 Pi=0.61166
34 Fi=0.595024 Di=0.958082 Ti=-1 Pi=0.617879
35 Fi=0.58824 Di=0.959826 Ti=-1 Pi=0.621011
36 Fi=0.587583 Di=0.955975 Ti=-1 Pi=0.620327
37 Fi=0.583279 Di=0.959499 Ti=-1 Pi=0.622922
38 Fi=0.581637 Di=0.960153 Ti=-1 Pi=0.623743
39 Fi=0.577406 Di=0.957138 Ti=-1 Pi=0.624718
40 Fi=0.576311 Di=0.957283 Ti=-1 Pi=0.625199
41 Fi=0.572007 Di=0.958554 Ti=-1 Pi=0.627264
42 Fi=0.564091 Di=0.958881 Ti=-1 Pi=0.630596
43 Fi=0.560079 Di=0.959462 Ti=-1 Pi=0.632398
44 Fi=0.570694 Di=0.960298 Ti=-1 Pi=0.628226
45 Fi=0.564967 Di=0.958155 Ti=-1 Pi=0.630058
46 Fi=0.561064 Di=0.960697 Ti=-1 Pi=0.632289
47 Fi=0.559641 Di=0.960371 Ti=-1 Pi=0.6328
48 Fi=0.559057 Di=0.960407 Ti=-1 Pi=0.633051
49 Fi=0.558766 Di=0.960915 Ti=-1 Pi=0.633295
50 Fi=0.554133 Di=0.960988 Ti=-1 Pi=0.635244
51 Fi=0.554753 Di=0.960189 Ti=-1 Pi=0.634792
52 Fi=0.553951 Di=0.958518 Ti=-1 Pi=0.634724
53 Fi=0.545816 Di=0.961642 Ti=-1 Pi=0.638898
54 Fi=0.548078 Di=0.962586 Ti=-1 Pi=0.63817
55 Fi=0.544211 Di=0.96008 Ti=-1 Pi=0.639202
56 Fi=0.539396 Di=0.960262 Ti=-1 Pi=0.641292
57 Fi=0.535821 Di=0.963749 Ti=-1 Pi=0.643653
58 Fi=0.5321 Di=0.962296 Ti=-1 Pi=0.644904
59 Fi=0.53024 Di=0.961642 Ti=-1 Pi=0.64555
60 Fi=0.53604 Di=0.964039 Ti=-1 Pi=0.643628
61 Fi=0.532648 Di=0.962804 Ti=-1 Pi=0.644789
62 Fi=0.531809 Di=0.960806 Ti=-1 Pi=0.644675
63 Fi=0.527942 Di=0.962514 Ti=-1 Pi=0.64675
Layer 2    pos=27530 neg=14534
64 Fi=0.527577 Di=0.960879 Ti=-1 Pi=0.64652
65 Fi=0.528124 Di=0.959208 Ti=-1 Pi=0.645885
66 Fi=0.527066 Di=0.959099 Ti=-1 Pi=0.646317
67 Fi=0.527869 Di=0.959353 Ti=-1 Pi=0.64603
68 Fi=0.527066 Di=0.960334 Ti=-1 Pi=0.646611
69 Fi=0.527978 Di=0.959027 Ti=-1 Pi=0.645905
70 Fi=0.528708 Di=0.96077 Ti=-1 Pi=0.646004
71 Fi=0.529073 Di=0.96186 Ti=-1 Pi=0.646106
72 Fi=0.527577 Di=0.960443 Ti=-1 Pi=0.646416
73 Fi=0.51729 Di=0.95514 Ti=-1 Pi=0.649644
74 Fi=0.520902 Di=0.959499 Ti=-1 Pi=0.649097
75 Fi=0.520719 Di=0.958445 Ti=-1 Pi=0.648926
76 Fi=0.521194 Di=0.961678 Ti=-1 Pi=0.649486
77 Fi=0.520865 Di=0.960879 Ti=-1 Pi=0.64944
78 Fi=0.521558 Di=0.960225 Ti=-1 Pi=0.648982
79 Fi=0.521704 Di=0.959281 Ti=-1 Pi=0.648694
80 Fi=0.521558 Di=0.960588 Ti=-1 Pi=0.649069
81 Fi=0.521741 Di=0.959499 Ti=-1 Pi=0.64873
82 Fi=0.511855 Di=0.959426 Ti=-1 Pi=0.65306
83 Fi=0.49285 Di=0.955975 Ti=-1 Pi=0.660775
84 Fi=0.494054 Di=0.95474 Ti=-1 Pi=0.659938
85 Fi=0.496133 Di=0.95721 Ti=-1 Pi=0.659575
86 Fi=0.490042 Di=0.95267 Ti=-1 Pi=0.661279
87 Fi=0.490151 Di=0.951653 Ti=-1 Pi=0.66099
88 Fi=0.480047 Di=0.950309 Ti=-1 Pi=0.665327
89 Fi=0.48198 Di=0.95227 Ti=-1 Pi=0.664891
90 Fi=0.479755 Di=0.951035 Ti=-1 Pi=0.665633
91 Fi=0.478442 Di=0.953578 Ti=-1 Pi=0.666836
92 Fi=0.472642 Di=0.953142 Ti=-1 Pi=0.669439
93 Fi=0.472532 Di=0.953033 Ti=-1 Pi=0.669465
94 Fi=0.464398 Di=0.951616 Ti=-1 Pi=0.672969
95 Fi=0.462391 Di=0.950527 Ti=-1 Pi=0.673669
96 Fi=0.46137 Di=0.949364 Ti=-1 Pi=0.673886
97 Fi=0.451229 Di=0.948384 Ti=-1 Pi=0.678526
98 Fi=0.45039 Di=0.947512 Ti=-1 Pi=0.678731
99 Fi=0.440797 Di=0.947367 Ti=-1 Pi=0.683375
100 Fi=0.439629 Di=0.94911 Ti=-1 Pi=0.684346
101 Fi=0.436492 Di=0.946386 Ti=-1 Pi=0.685271
102 Fi=0.438316 Di=0.947839 Ti=-1 Pi=0.684702
103 Fi=0.432297 Di=0.946713 Ti=-1 Pi=0.687424
104 Fi=0.430765 Di=0.946422 Ti=-1 Pi=0.688121
105 Fi=0.437368 Di=0.948819 Ti=-1 Pi=0.685393
106 Fi=0.433501 Di=0.947621 Ti=-1 Pi=0.687033
107 Fi=0.439192 Di=0.948093 Ti=-1 Pi=0.684329
108 Fi=0.428978 Di=0.945877 Ti=-1 Pi=0.688889
109 Fi=0.426643 Di=0.945659 Ti=-1 Pi=0.690008
110 Fi=0.42533 Di=0.946495 Ti=-1 Pi=0.690856
111 Fi=0.423397 Di=0.946458 Ti=-1 Pi=0.69182
112 Fi=0.423762 Di=0.94664 Ti=-1 Pi=0.691677
113 Fi=0.418071 Di=0.945405 Ti=-1 Pi=0.694276
114 Fi=0.414387 Di=0.944642 Ti=-1 Pi=0.69598
115 Fi=0.413621 Di=0.944933 Ti=-1 Pi=0.696437
116 Fi=0.412453 Di=0.944788 Ti=-1 Pi=0.697001
117 Fi=0.409718 Di=0.944788 Ti=-1 Pi=0.698405
118 Fi=0.409827 Di=0.946713 Ti=-1 Pi=0.698777
119 Fi=0.408222 Di=0.945587 Ti=-1 Pi=0.699353
120 Fi=0.407164 Di=0.945005 Ti=-1 Pi=0.699769
121 Fi=0.405705 Di=0.944424 Ti=-1 Pi=0.700393
122 Fi=0.405049 Di=0.945151 Ti=-1 Pi=0.700894
123 Fi=0.404392 Di=0.944679 Ti=-1 Pi=0.70113
124 Fi=0.402896 Di=0.944824 Ti=-1 Pi=0.701938
125 Fi=0.402203 Di=0.94526 Ti=-1 Pi=0.702394
126 Fi=0.400452 Di=0.945405 Ti=-1 Pi=0.703337
127 Fi=0.399394 Di=0.945732 Ti=-1 Pi=0.703961
128 Fi=0.396732 Di=0.945696 Ti=-1 Pi=0.705345
129 Fi=0.394835 Di=0.94555 Ti=-1 Pi=0.706309
130 Fi=0.393595 Di=0.944715 Ti=-1 Pi=0.706778
