Strong Text    Ftarget:0.005 f=0.48 d:0.8
Layer 1    pos=27530 neg=27414
1 Fi=0.924783 Di=0.927861 Ti=-1 Pi=0.501886
2 Fi=0.914314 Di=0.928042 Ti=-1 Pi=0.504781
3 Fi=0.917451 Di=0.889248 Ti=-1 Pi=0.49325
4 Fi=0.919822 Di=0.902979 Ti=-1 Pi=0.496435
5 Fi=0.827315 Di=0.907374 Ti=-1 Pi=0.524129
6 Fi=0.835595 Di=0.91344 Ti=-1 Pi=0.523307
7 Fi=0.838367 Di=0.916673 Ti=-1 Pi=0.523362
8 Fi=0.849602 Di=0.938867 Ti=-1 Pi=0.526008
9 Fi=0.867914 Di=0.945696 Ti=-1 Pi=0.522497
10 Fi=0.796381 Di=0.939012 Ti=-1 Pi=0.542143
11 Fi=0.809915 Di=0.952924 Ti=-1 Pi=0.541611
12 Fi=0.733822 Di=0.931711 Ti=-1 Pi=0.560447
13 Fi=0.749581 Di=0.940538 Ti=-1 Pi=0.557534
14 Fi=0.755672 Di=0.945005 Ti=-1 Pi=0.556706
15 Fi=0.764463 Di=0.957465 Ti=-1 Pi=0.557084
16 Fi=0.756657 Di=0.950381 Ti=-1 Pi=0.557785
17 Fi=0.702269 Di=0.93429 Ti=-1 Pi=0.571921
18 Fi=0.686656 Di=0.953178 Ti=-1 Pi=0.582292
19 Fi=0.680929 Di=0.956665 Ti=-1 Pi=0.585215
20 Fi=0.686656 Di=0.950708 Ti=-1 Pi=0.581661
21 Fi=0.683118 Di=0.954159 Ti=-1 Pi=0.583798
22 Fi=0.655869 Di=0.946168 Ti=-1 Pi=0.591624
23 Fi=0.675275 Di=0.954232 Ti=-1 Pi=0.58662
24 Fi=0.659079 Di=0.956193 Ti=-1 Pi=0.59299
25 Fi=0.654082 Di=0.958409 Ti=-1 Pi=0.595383
26 Fi=0.637193 Di=0.952815 Ti=-1 Pi=0.600265
27 Fi=0.616437 Di=0.945732 Ti=-1 Pi=0.606405
28 Fi=0.613446 Di=0.950563 Ti=-1 Pi=0.60878
29 Fi=0.60936 Di=0.953469 Ti=-1 Pi=0.611096
30 Fi=0.606114 Di=0.958009 Ti=-1 Pi=0.613492
31 Fi=0.599438 Di=0.956629 Ti=-1 Pi=0.615773
32 Fi=0.588021 Di=0.951253 Ti=-1 Pi=0.618985
33 Fi=0.611148 Di=0.95939 Ti=-1 Pi=0.61187
34 Fi=0.59579 Di=0.958046 Ti=-1 Pi=0.617566
35 Fi=0.58875 Di=0.954995 Ti=-1 Pi=0.619618
36 Fi=0.586525 Di=0.953941 Ti=-1 Pi=0.62025
37 Fi=0.582914 Di=0.957937 Ti=-1 Pi=0.622686
38 Fi=0.582002 Di=0.956956 Ti=-1 Pi=0.622813
39 Fi=0.577333 Di=0.954595 Ti=-1 Pi=0.624124
40 Fi=0.574889 Di=0.954377 Ti=-1 Pi=0.625065
41 Fi=0.571241 Di=0.957392 Ti=-1 Pi=0.627294
42 Fi=0.563216 Di=0.954886 Ti=-1 Pi=0.629985
43 Fi=0.559568 Di=0.952561 Ti=-1 Pi=0.630931
44 Fi=0.571314 Di=0.959426 Ti=-1 Pi=0.62776
45 Fi=0.564274 Di=0.961351 Ti=-1 Pi=0.63112
46 Fi=0.5611 Di=0.955394 Ti=-1 Pi=0.630986
47 Fi=0.559787 Di=0.959789 Ti=-1 Pi=0.632598
48 Fi=0.559021 Di=0.95692 Ti=-1 Pi=0.632221
49 Fi=0.557817 Di=0.958373 Ti=-1 Pi=0.633074
50 Fi=0.553513 Di=0.956302 Ti=-1 Pi=0.63437
51 Fi=0.153462 Di=0.801417 Ti=0 Pi=0.839855
Layer 2    pos=27530 neg=4210
52 Fi=0.153462 Di=0.795714 Ti=-1 Pi=0.838893
53 Fi=0.153498 Di=0.79615 Ti=-1 Pi=0.838934
54 Fi=0.153389 Di=0.797276 Ti=-1 Pi=0.839222
55 Fi=0.153133 Di=0.796513 Ti=-1 Pi=0.839317
56 Fi=0.153389 Di=0.796295 Ti=-1 Pi=0.839055
57 Fi=0.153133 Di=0.796912 Ti=-1 Pi=0.839385
58 Fi=0.153462 Di=0.794442 Ti=-1 Pi=0.838676
59 Fi=0.153279 Di=0.797893 Ti=-1 Pi=0.839422
60 Fi=0.153462 Di=0.798838 Ti=-1 Pi=0.839421
61 Fi=0.153352 Di=0.797784 Ti=-1 Pi=0.83934
62 Fi=0.153316 Di=0.797276 Ti=-1 Pi=0.839286
63 Fi=0.153352 Di=0.796876 Ti=-1 Pi=0.839186
64 Fi=0.153206 Di=0.795568 Ti=-1 Pi=0.839093
65 Fi=0.153316 Di=0.798365 Ti=-1 Pi=0.83947
66 Fi=0.151711 Di=0.798583 Ti=-1 Pi=0.84092
67 Fi=0.151674 Di=0.795024 Ti=-1 Pi=0.840353
68 Fi=0.1512 Di=0.795568 Ti=-1 Pi=0.840865
69 Fi=0.150106 Di=0.795677 Ti=-1 Pi=0.841852
70 Fi=0.149157 Di=0.793861 Ti=-1 Pi=0.842391
71 Fi=0.149522 Di=0.79713 Ti=-1 Pi=0.842613
