Strong Text    Ftarget:0.005 f=0.63 d:0.86
Layer 1    pos=27530 neg=27414
1 Fi=0.916101 Di=0.874065 Ti=-1 Pi=0.489314
2 Fi=0.938608 Di=0.87737 Ti=-1 Pi=0.484194
3 Fi=0.946122 Di=0.911805 Ti=-1 Pi=0.49182
4 Fi=0.94076 Di=0.926299 Ti=-1 Pi=0.497183
5 Fi=0.843 Di=0.92441 Ti=-1 Pi=0.524084
6 Fi=0.845298 Di=0.925826 Ti=-1 Pi=0.523787
7 Fi=0.855512 Di=0.945005 Ti=-1 Pi=0.525905
8 Fi=0.849566 Di=0.935271 Ti=-1 Pi=0.525062
9 Fi=0.866455 Di=0.946386 Ti=-1 Pi=0.523099
10 Fi=0.799883 Di=0.947475 Ti=-1 Pi=0.543281
11 Fi=0.807434 Di=0.944352 Ti=-1 Pi=0.540128
12 Fi=0.738674 Di=0.940174 Ti=-1 Pi=0.561052
13 Fi=0.750565 Di=0.939702 Ti=-1 Pi=0.556991
14 Fi=0.752462 Di=0.942245 Ti=-1 Pi=0.557035
15 Fi=0.769023 Di=0.955467 Ti=-1 Pi=0.555101
16 Fi=0.756001 Di=0.953905 Ti=-1 Pi=0.558911
17 Fi=0.706902 Di=0.952851 Ti=-1 Pi=0.575124
18 Fi=0.682389 Di=0.951762 Ti=-1 Pi=0.583447
19 Fi=0.67947 Di=0.951072 Ti=-1 Pi=0.584312
20 Fi=0.688991 Di=0.95049 Ti=-1 Pi=0.580779
21 Fi=0.683702 Di=0.950854 Ti=-1 Pi=0.582747
22 Fi=0.653316 Di=0.945623 Ti=-1 Pi=0.592427
23 Fi=0.676589 Di=0.95692 Ti=-1 Pi=0.586831
24 Fi=0.657839 Di=0.956048 Ti=-1 Pi=0.593408
25 Fi=0.655906 Di=0.9502 Ti=-1 Pi=0.592637
26 Fi=0.63774 Di=0.9579 Ti=-1 Pi=0.601336
27 Fi=0.617276 Di=0.950563 Ti=-1 Pi=0.607296
Layer 2    pos=27530 neg=17080
28 Fi=0.617714 Di=0.954958 Ti=-1 Pi=0.608227
29 Fi=0.616583 Di=0.954777 Ti=-1 Pi=0.608618
30 Fi=0.614102 Di=0.953578 Ti=-1 Pi=0.609279
31 Fi=0.616984 Di=0.951616 Ti=-1 Pi=0.607673
32 Fi=0.616583 Di=0.952307 Ti=-1 Pi=0.608001
33 Fi=0.618443 Di=0.955685 Ti=-1 Pi=0.608127
34 Fi=0.617787 Di=0.957465 Ti=-1 Pi=0.608823
35 Fi=0.615087 Di=0.950527 Ti=-1 Pi=0.608134
36 Fi=0.615817 Di=0.95652 Ti=-1 Pi=0.609349
37 Fi=0.617057 Di=0.953796 Ti=-1 Pi=0.60819
38 Fi=0.616948 Di=0.953142 Ti=-1 Pi=0.608069
39 Fi=0.606807 Di=0.956084 Ti=-1 Pi=0.612743
40 Fi=0.609506 Di=0.955176 Ti=-1 Pi=0.611464
