Strong Text    Ftarget:0.005 f=0.61 d:0.87
Layer 1    pos=27530 neg=27414
1 Fi=0.897352 Di=0.889466 Ti=-1 Pi=0.498849
2 Fi=0.915189 Di=0.900835 Ti=-1 Pi=0.497104
3 Fi=0.929525 Di=0.942208 Ti=-1 Pi=0.504444
4 Fi=0.928868 Di=0.932147 Ti=-1 Pi=0.501936
5 Fi=0.829759 Di=0.917835 Ti=-1 Pi=0.526252
6 Fi=0.850697 Di=0.935016 Ti=-1 Pi=0.524663
7 Fi=0.836616 Di=0.931021 Ti=-1 Pi=0.527756
8 Fi=0.851098 Di=0.945478 Ti=-1 Pi=0.527319
9 Fi=0.863209 Di=0.9417 Ti=-1 Pi=0.522797
10 Fi=0.79795 Di=0.940937 Ti=-1 Pi=0.542163
11 Fi=0.807033 Di=0.943698 Ti=-1 Pi=0.54008
12 Fi=0.730612 Di=0.933309 Ti=-1 Pi=0.561949
13 Fi=0.746808 Di=0.937087 Ti=-1 Pi=0.557541
14 Fi=0.751003 Di=0.947149 Ti=-1 Pi=0.558794
15 Fi=0.75538 Di=0.949982 Ti=-1 Pi=0.558097
16 Fi=0.756074 Di=0.955104 Ti=-1 Pi=0.559197
17 Fi=0.705515 Di=0.945986 Ti=-1 Pi=0.573837
18 Fi=0.67885 Di=0.944642 Ti=-1 Pi=0.582885
19 Fi=0.677719 Di=0.946713 Ti=-1 Pi=0.583822
20 Fi=0.680784 Di=0.951544 Ti=-1 Pi=0.583963
21 Fi=0.684322 Di=0.950418 Ti=-1 Pi=0.582415
22 Fi=0.654593 Di=0.950091 Ti=-1 Pi=0.593093
23 Fi=0.677391 Di=0.959063 Ti=-1 Pi=0.587086
24 Fi=0.657912 Di=0.961424 Ti=-1 Pi=0.594733
25 Fi=0.652915 Di=0.956375 Ti=-1 Pi=0.595302
26 Fi=0.639272 Di=0.959099 Ti=-1 Pi=0.601061
27 Fi=0.617239 Di=0.952706 Ti=-1 Pi=0.607847
28 Fi=0.614576 Di=0.951181 Ti=-1 Pi=0.608496
29 Fi=0.610455 Di=0.954195 Ti=-1 Pi=0.61085
30 Fi=0.605822 Di=0.950926 Ti=-1 Pi=0.611845
Layer 2    pos=27530 neg=16778
31 Fi=0.606442 Di=0.953069 Ti=-1 Pi=0.612136
32 Fi=0.6075 Di=0.955939 Ti=-1 Pi=0.612436
33 Fi=0.605858 Di=0.956048 Ti=-1 Pi=0.613105
34 Fi=0.606442 Di=0.951907 Ti=-1 Pi=0.611847
35 Fi=0.607026 Di=0.956339 Ti=-1 Pi=0.612721
36 Fi=0.607463 Di=0.958809 Ti=-1 Pi=0.613162
37 Fi=0.607719 Di=0.95761 Ti=-1 Pi=0.612765
38 Fi=0.608011 Di=0.957646 Ti=-1 Pi=0.61266
39 Fi=0.586926 Di=0.950454 Ti=-1 Pi=0.619226
40 Fi=0.591668 Di=0.954304 Ti=-1 Pi=0.618281
41 Fi=0.596119 Di=0.955939 Ti=-1 Pi=0.616916
42 Fi=0.597578 Di=0.952089 Ti=-1 Pi=0.615383
43 Fi=0.599767 Di=0.958445 Ti=-1 Pi=0.616092
44 Fi=0.592653 Di=0.955721 Ti=-1 Pi=0.618239
45 Fi=0.590173 Di=0.95445 Ti=-1 Pi=0.618914
46 Fi=0.567338 Di=0.9502 Ti=-1 Pi=0.627134
47 Fi=0.563398 Di=0.951362 Ti=-1 Pi=0.629047
48 Fi=0.563033 Di=0.95129 Ti=-1 Pi=0.62918
49 Fi=0.567921 Di=0.951653 Ti=-1 Pi=0.627251
50 Fi=0.546691 Di=0.946749 Ti=-1 Pi=0.634918
51 Fi=0.557234 Di=0.951616 Ti=-1 Pi=0.631673
52 Fi=0.558839 Di=0.952561 Ti=-1 Pi=0.631234
53 Fi=0.544868 Di=0.949655 Ti=-1 Pi=0.636401
54 Fi=0.53469 Di=0.948602 Ti=-1 Pi=0.640497
55 Fi=0.527431 Di=0.945659 Ti=-1 Pi=0.642926
56 Fi=0.527176 Di=0.950054 Ti=-1 Pi=0.644101
57 Fi=0.523711 Di=0.948093 Ti=-1 Pi=0.645138
58 Fi=0.511965 Di=0.94704 Ti=-1 Pi=0.650061
59 Fi=0.510688 Di=0.945114 Ti=-1 Pi=0.650166
60 Fi=0.509046 Di=0.945623 Ti=-1 Pi=0.65102
61 Fi=0.500474 Di=0.946676 Ti=-1 Pi=0.65512
62 Fi=0.500985 Di=0.946858 Ti=-1 Pi=0.654933
63 Fi=0.498504 Di=0.948166 Ti=-1 Pi=0.656366
64 Fi=0.49161 Di=0.946458 Ti=-1 Pi=0.659095
65 Fi=0.484533 Di=0.946785 Ti=-1 Pi=0.662422
66 Fi=0.483147 Di=0.94526 Ti=-1 Pi=0.662702
67 Fi=0.478296 Di=0.945623 Ti=-1 Pi=0.66504
68 Fi=0.472788 Di=0.943988 Ti=-1 Pi=0.667232
69 Fi=0.469796 Di=0.945187 Ti=-1 Pi=0.66892
70 Fi=0.467316 Di=0.941954 Ti=-1 Pi=0.669334
71 Fi=0.473043 Di=0.94486 Ti=-1 Pi=0.667317
72 Fi=0.47111 Di=0.943044 Ti=-1 Pi=0.667798
73 Fi=0.468155 Di=0.943516 Ti=-1 Pi=0.669304
74 Fi=0.462136 Di=0.944424 Ti=-1 Pi=0.672373
75 Fi=0.460677 Di=0.944461 Ti=-1 Pi=0.673078
76 Fi=0.458269 Di=0.945296 Ti=-1 Pi=0.674424
77 Fi=0.449405 Di=0.942862 Ti=-1 Pi=0.678136
78 Fi=0.445977 Di=0.943407 Ti=-1 Pi=0.679931
79 Fi=0.444408 Di=0.941627 Ti=-1 Pi=0.680287
80 Fi=0.439885 Di=0.944679 Ti=-1 Pi=0.683208
81 Fi=0.438936 Di=0.943807 Ti=-1 Pi=0.683475
82 Fi=0.43507 Di=0.94308 Ti=-1 Pi=0.68522
83 Fi=0.433246 Di=0.943625 Ti=-1 Pi=0.68625
84 Fi=0.429634 Di=0.942027 Ti=-1 Pi=0.687686
85 Fi=0.427446 Di=0.941373 Ti=-1 Pi=0.688633
86 Fi=0.424965 Di=0.94417 Ti=-1 Pi=0.690514
87 Fi=0.424272 Di=0.942354 Ti=-1 Pi=0.690451
88 Fi=0.423616 Di=0.942935 Ti=-1 Pi=0.690913
89 Fi=0.418618 Di=0.943117 Ti=-1 Pi=0.693483
90 Fi=0.414715 Di=0.941991 Ti=-1 Pi=0.695217
91 Fi=0.416284 Di=0.94032 Ti=-1 Pi=0.69404
92 Fi=0.41497 Di=0.942681 Ti=-1 Pi=0.695242
93 Fi=0.413074 Di=0.941373 Ti=-1 Pi=0.695918
94 Fi=0.416831 Di=0.942027 Ti=-1 Pi=0.694146
95 Fi=0.416575 Di=0.942971 Ti=-1 Pi=0.694489
96 Fi=0.413584 Di=0.942572 Ti=-1 Pi=0.695926
97 Fi=0.41176 Di=0.941446 Ti=-1 Pi=0.696608
98 Fi=0.41187 Di=0.943444 Ti=-1 Pi=0.697
99 Fi=0.409937 Di=0.942281 Ti=-1 Pi=0.697733
100 Fi=0.410046 Di=0.942899 Ti=-1 Pi=0.697814
101 Fi=0.405596 Di=0.940429 Ti=-1 Pi=0.69956
102 Fi=0.403115 Di=0.941555 Ti=-1 Pi=0.701098
103 Fi=0.407164 Di=0.941518 Ti=-1 Pi=0.698991
104 Fi=0.404757 Di=0.941809 Ti=-1 Pi=0.700303
105 Fi=0.403334 Di=0.941191 Ti=-1 Pi=0.700903
106 Fi=0.40224 Di=0.942172 Ti=-1 Pi=0.701691
107 Fi=0.399212 Di=0.942245 Ti=-1 Pi=0.703286
108 Fi=0.398665 Di=0.941882 Ti=-1 Pi=0.703492
109 Fi=0.398264 Di=0.941991 Ti=-1 Pi=0.703726
110 Fi=0.396148 Di=0.9413 Ti=-1 Pi=0.704683
111 Fi=0.396039 Di=0.941155 Ti=-1 Pi=0.704708
112 Fi=0.392938 Di=0.941918 Ti=-1 Pi=0.706509
113 Fi=0.392391 Di=0.940756 Ti=-1 Pi=0.706542
114 Fi=0.390749 Di=0.940792 Ti=-1 Pi=0.707418
115 Fi=0.388597 Di=0.941555 Ti=-1 Pi=0.708728
116 Fi=0.387649 Di=0.941555 Ti=-1 Pi=0.709232
117 Fi=0.385752 Di=0.94061 Ti=-1 Pi=0.710036
118 Fi=0.385642 Di=0.941119 Ti=-1 Pi=0.710205
119 Fi=0.384657 Di=0.939811 Ti=-1 Pi=0.710445
120 Fi=0.384402 Di=0.940756 Ti=-1 Pi=0.710788
121 Fi=0.382177 Di=0.9413 Ti=-1 Pi=0.712099
122 Fi=0.384986 Di=0.941954 Ti=-1 Pi=0.710738
123 Fi=0.383454 Di=0.941446 Ti=-1 Pi=0.711447
124 Fi=0.382943 Di=0.941373 Ti=-1 Pi=0.711704
125 Fi=0.383417 Di=0.94061 Ti=-1 Pi=0.711284
126 Fi=0.382031 Di=0.940719 Ti=-1 Pi=0.712051
127 Fi=0.380535 Di=0.941773 Ti=-1 Pi=0.713083
128 Fi=0.379222 Di=0.941409 Ti=-1 Pi=0.713711
129 Fi=0.379842 Di=0.941882 Ti=-1 Pi=0.71348
