Strong Text    Ftarget:0.005 f=0.54 d:0.84
Layer 1    pos=27530 neg=27414
1 Fi=0.904064 Di=0.912532 Ti=-1 Pi=0.503386
2 Fi=0.903553 Di=0.904795 Ti=-1 Pi=0.501399
3 Fi=0.939629 Di=0.905703 Ti=-1 Pi=0.491863
4 Fi=0.943751 Di=0.915256 Ti=-1 Pi=0.493391
5 Fi=0.850952 Di=0.907192 Ti=-1 Pi=0.517049
6 Fi=0.857883 Di=0.931856 Ti=-1 Pi=0.52172
7 Fi=0.851718 Di=0.93883 Ti=-1 Pi=0.525379
8 Fi=0.849384 Di=0.935997 Ti=-1 Pi=0.525309
9 Fi=0.864522 Di=0.95267 Ti=-1 Pi=0.525307
10 Fi=0.804625 Di=0.935198 Ti=-1 Pi=0.538574
11 Fi=0.807617 Di=0.940538 Ti=-1 Pi=0.539067
12 Fi=0.734187 Di=0.937523 Ti=-1 Pi=0.561856
13 Fi=0.751769 Di=0.943371 Ti=-1 Pi=0.557557
14 Fi=0.756256 Di=0.946822 Ti=-1 Pi=0.55699
15 Fi=0.765047 Di=0.956665 Ti=-1 Pi=0.55669
16 Fi=0.754213 Di=0.950236 Ti=-1 Pi=0.558545
17 Fi=0.704932 Di=0.95089 Ti=-1 Pi=0.575303
18 Fi=0.683155 Di=0.94871 Ti=-1 Pi=0.582393
19 Fi=0.681695 Di=0.947258 Ti=-1 Pi=0.58254
20 Fi=0.68983 Di=0.954559 Ti=-1 Pi=0.581522
21 Fi=0.685635 Di=0.953832 Ti=-1 Pi=0.582821
22 Fi=0.65638 Di=0.953251 Ti=-1 Pi=0.593236
23 Fi=0.675494 Di=0.958445 Ti=-1 Pi=0.587609
24 Fi=0.657657 Di=0.95267 Ti=-1 Pi=0.59262
25 Fi=0.656635 Di=0.955285 Ti=-1 Pi=0.593657
26 Fi=0.639199 Di=0.9583 Ti=-1 Pi=0.600888
27 Fi=0.617787 Di=0.95445 Ti=-1 Pi=0.608072
28 Fi=0.616072 Di=0.95623 Ti=-1 Pi=0.609178
29 Fi=0.61268 Di=0.958627 Ti=-1 Pi=0.611087
30 Fi=0.607792 Di=0.953905 Ti=-1 Pi=0.611817
31 Fi=0.59973 Di=0.950745 Ti=-1 Pi=0.614197
32 Fi=0.590574 Di=0.953905 Ti=-1 Pi=0.618619
33 Fi=0.611038 Di=0.960407 Ti=-1 Pi=0.612165
34 Fi=0.594951 Di=0.95623 Ti=-1 Pi=0.61745
35 Fi=0.587948 Di=0.958227 Ti=-1 Pi=0.620735
36 Fi=0.587948 Di=0.956992 Ti=-1 Pi=0.620431
37 Fi=0.584373 Di=0.957973 Ti=-1 Pi=0.622107
38 Fi=0.582914 Di=0.9587 Ti=-1 Pi=0.622873
