Strong Text    Ftarget:0.005 f=0.5 d:0.81
Layer 1    pos=27530 neg=27414
1 Fi=0.858941 Di=0.909408 Ti=-1 Pi=0.515324
2 Fi=0.918144 Di=0.899382 Ti=-1 Pi=0.495894
3 Fi=0.941016 Di=0.922267 Ti=-1 Pi=0.496024
4 Fi=0.914496 Di=0.931856 Ti=-1 Pi=0.505757
5 Fi=0.843985 Di=0.937559 Ti=-1 Pi=0.527315
6 Fi=0.837601 Di=0.906393 Ti=-1 Pi=0.520776
7 Fi=0.848836 Di=0.931021 Ti=-1 Pi=0.524141
8 Fi=0.843693 Di=0.93113 Ti=-1 Pi=0.525685
9 Fi=0.855366 Di=0.950527 Ti=-1 Pi=0.5274
10 Fi=0.800175 Di=0.943879 Ti=-1 Pi=0.542247
11 Fi=0.813489 Di=0.937014 Ti=-1 Pi=0.536333
12 Fi=0.734807 Di=0.929422 Ti=-1 Pi=0.559511
13 Fi=0.747647 Di=0.941155 Ti=-1 Pi=0.558333
14 Fi=0.751769 Di=0.940356 Ti=-1 Pi=0.556767
15 Fi=0.764026 Di=0.953687 Ti=-1 Pi=0.55625
16 Fi=0.756767 Di=0.958809 Ti=-1 Pi=0.559925
17 Fi=0.707704 Di=0.953542 Ti=-1 Pi=0.575024
18 Fi=0.682717 Di=0.949873 Ti=-1 Pi=0.582847
19 Fi=0.683337 Di=0.954413 Ti=-1 Pi=0.583785
20 Fi=0.685197 Di=0.951544 Ti=-1 Pi=0.582392
21 Fi=0.684468 Di=0.955176 Ti=-1 Pi=0.583577
22 Fi=0.65379 Di=0.951035 Ti=-1 Pi=0.593629
23 Fi=0.676625 Di=0.960843 Ti=-1 Pi=0.587809
24 Fi=0.655979 Di=0.948275 Ti=-1 Pi=0.59212
25 Fi=0.656818 Di=0.958082 Ti=-1 Pi=0.594295
26 Fi=0.637922 Di=0.954559 Ti=-1 Pi=0.60043
27 Fi=0.61713 Di=0.956012 Ti=-1 Pi=0.608715
28 Fi=0.612023 Di=0.95376 Ti=-1 Pi=0.610131
29 Fi=0.609907 Di=0.955503 Ti=-1 Pi=0.611389
30 Fi=0.605858 Di=0.951798 Ti=-1 Pi=0.612048
31 Fi=0.59838 Di=0.959281 Ti=-1 Pi=0.616845
32 Fi=0.590173 Di=0.95623 Ti=-1 Pi=0.619353
33 Fi=0.612023 Di=0.960044 Ti=-1 Pi=0.611692
34 Fi=0.595207 Di=0.957283 Ti=-1 Pi=0.617609
35 Fi=0.587729 Di=0.958845 Ti=-1 Pi=0.620974
36 Fi=0.586671 Di=0.956992 Ti=-1 Pi=0.620943
37 Fi=0.582476 Di=0.957428 Ti=-1 Pi=0.622738
38 Fi=0.582075 Di=0.958845 Ti=-1 Pi=0.623247
39 Fi=0.575217 Di=0.954123 Ti=-1 Pi=0.624869
40 Fi=0.577442 Di=0.959353 Ti=-1 Pi=0.625246
41 Fi=0.572335 Di=0.956774 Ti=-1 Pi=0.626695
42 Fi=0.564711 Di=0.958518 Ti=-1 Pi=0.630251
43 Fi=0.559678 Di=0.956629 Ti=-1 Pi=0.631877
44 Fi=0.571788 Di=0.959862 Ti=-1 Pi=0.627672
45 Fi=0.56493 Di=0.961642 Ti=-1 Pi=0.630919
46 Fi=0.561027 Di=0.960443 Ti=-1 Pi=0.632242
47 Fi=0.558948 Di=0.96146 Ti=-1 Pi=0.633351
48 Fi=0.559276 Di=0.960879 Ti=-1 Pi=0.633074
49 Fi=0.558583 Di=0.961678 Ti=-1 Pi=0.633555
50 Fi=0.554169 Di=0.962586 Ti=-1 Pi=0.635614
51 Fi=0.55479 Di=0.962005 Ti=-1 Pi=0.635215
52 Fi=0.553768 Di=0.959789 Ti=-1 Pi=0.635107
53 Fi=0.546509 Di=0.962223 Ti=-1 Pi=0.638744
54 Fi=0.548114 Di=0.959208 Ti=-1 Pi=0.637342
55 Fi=0.544977 Di=0.961388 Ti=-1 Pi=0.639191
56 Fi=0.539177 Di=0.961932 Ti=-1 Pi=0.641786
57 Fi=0.535785 Di=0.961642 Ti=-1 Pi=0.643166
58 Fi=0.531626 Di=0.95968 Ti=-1 Pi=0.644485
59 Fi=0.530058 Di=0.959172 Ti=-1 Pi=0.64504
60 Fi=0.535967 Di=0.960189 Ti=-1 Pi=0.642741
61 Fi=0.533012 Di=0.963385 Ti=-1 Pi=0.644771
62 Fi=0.147479 Di=0.810461 Ti=0 Pi=0.846595
Layer 2    pos=27530 neg=4046
63 Fi=0.147516 Di=0.808572 Ti=-1 Pi=0.846259
64 Fi=0.147078 Di=0.807555 Ti=-1 Pi=0.846482
65 Fi=0.147443 Di=0.805449 Ti=-1 Pi=0.845819
66 Fi=0.147552 Di=0.809517 Ti=-1 Pi=0.846379
67 Fi=0.147443 Di=0.807919 Ti=-1 Pi=0.846218
68 Fi=0.147406 Di=0.808463 Ti=-1 Pi=0.846338
69 Fi=0.147479 Di=0.80741 Ti=-1 Pi=0.846104
70 Fi=0.147516 Di=0.808463 Ti=-1 Pi=0.846242
71 Fi=0.147479 Di=0.808318 Ti=-1 Pi=0.84625
72 Fi=0.147443 Di=0.808209 Ti=-1 Pi=0.846265
73 Fi=0.14737 Di=0.808463 Ti=-1 Pi=0.84637
74 Fi=0.147479 Di=0.809117 Ti=-1 Pi=0.846379
75 Fi=0.147479 Di=0.808609 Ti=-1 Pi=0.846297
76 Fi=0.147224 Di=0.807446 Ti=-1 Pi=0.846335
77 Fi=0.147297 Di=0.806575 Ti=-1 Pi=0.84613
78 Fi=0.146349 Di=0.808173 Ti=-1 Pi=0.847226
79 Fi=0.146385 Di=0.807737 Ti=-1 Pi=0.847124
80 Fi=0.145619 Di=0.805957 Ti=-1 Pi=0.847517
81 Fi=0.144306 Di=0.806938 Ti=-1 Pi=0.84884
82 Fi=0.144707 Di=0.807301 Ti=-1 Pi=0.848542
83 Fi=0.14405 Di=0.804904 Ti=-1 Pi=0.848744
84 Fi=0.143795 Di=0.804541 Ti=-1 Pi=0.848913
85 Fi=0.143686 Di=0.808463 Ti=-1 Pi=0.849634
86 Fi=0.143686 Di=0.805884 Ti=-1 Pi=0.849225
87 Fi=0.141534 Di=0.806175 Ti=-1 Pi=0.851193
88 Fi=0.141497 Di=0.806429 Ti=-1 Pi=0.851265
89 Fi=0.141205 Di=0.804541 Ti=-1 Pi=0.85123
90 Fi=0.140585 Di=0.805267 Ti=-1 Pi=0.8519
91 Fi=0.140366 Di=0.805194 Ti=-1 Pi=0.852085
92 Fi=0.139929 Di=0.805049 Ti=-1 Pi=0.852456
93 Fi=0.140257 Di=0.805122 Ti=-1 Pi=0.852172
94 Fi=0.138725 Di=0.805449 Ti=-1 Pi=0.853601
95 Fi=0.137703 Di=0.805521 Ti=-1 Pi=0.854534
96 Fi=0.137667 Di=0.804068 Ti=-1 Pi=0.854342
97 Fi=0.137193 Di=0.804686 Ti=-1 Pi=0.854866
98 Fi=0.136791 Di=0.805449 Ti=-1 Pi=0.855346
99 Fi=0.136646 Di=0.804577 Ti=-1 Pi=0.855344
100 Fi=0.136427 Di=0.803814 Ti=-1 Pi=0.855425
101 Fi=0.136135 Di=0.804286 Ti=-1 Pi=0.855763
102 Fi=0.135697 Di=0.805231 Ti=-1 Pi=0.856304
103 Fi=0.135588 Di=0.803669 Ti=-1 Pi=0.856164
104 Fi=0.135551 Di=0.80425 Ti=-1 Pi=0.856286
105 Fi=0.135405 Di=0.804686 Ti=-1 Pi=0.856486
106 Fi=0.13515 Di=0.804831 Ti=-1 Pi=0.85674
107 Fi=0.134493 Di=0.804286 Ti=-1 Pi=0.857253
108 Fi=0.134056 Di=0.80425 Ti=-1 Pi=0.857646
109 Fi=0.134056 Di=0.804286 Ti=-1 Pi=0.857652
110 Fi=0.134311 Di=0.804577 Ti=-1 Pi=0.857464
111 Fi=0.13391 Di=0.804214 Ti=-1 Pi=0.857774
112 Fi=0.133654 Di=0.804976 Ti=-1 Pi=0.858122
113 Fi=0.133837 Di=0.805013 Ti=-1 Pi=0.857961
114 Fi=0.133253 Di=0.803887 Ti=-1 Pi=0.858323
115 Fi=0.132596 Di=0.803996 Ti=-1 Pi=0.858939
116 Fi=0.132451 Di=0.803378 Ti=-1 Pi=0.858979
117 Fi=0.132159 Di=0.803705 Ti=-1 Pi=0.859296
118 Fi=0.131757 Di=0.802797 Ti=-1 Pi=0.859526
119 Fi=0.13183 Di=0.803342 Ti=-1 Pi=0.859541
120 Fi=0.131721 Di=0.80385 Ti=-1 Pi=0.859718
121 Fi=0.131028 Di=0.804177 Ti=-1 Pi=0.860402
122 Fi=0.130773 Di=0.803814 Ti=-1 Pi=0.860582
123 Fi=0.130627 Di=0.804432 Ti=-1 Pi=0.860808
124 Fi=0.130627 Di=0.803414 Ti=-1 Pi=0.860656
125 Fi=0.13008 Di=0.802652 Ti=-1 Pi=0.861045
126 Fi=0.131028 Di=0.803959 Ti=-1 Pi=0.860369
127 Fi=0.130444 Di=0.802579 Ti=-1 Pi=0.860699
128 Fi=0.12997 Di=0.803778 Ti=-1 Pi=0.861313
129 Fi=0.129861 Di=0.803741 Ti=-1 Pi=0.861408
130 Fi=0.129204 Di=0.803015 Ti=-1 Pi=0.861905
131 Fi=0.129168 Di=0.80425 Ti=-1 Pi=0.862121
132 Fi=0.128402 Di=0.803269 Ti=-1 Pi=0.862682
133 Fi=0.12873 Di=0.804177 Ti=-1 Pi=0.862514
134 Fi=0.128292 Di=0.803705 Ti=-1 Pi=0.862848
135 Fi=0.128 Di=0.804323 Ti=-1 Pi=0.863208
136 Fi=0.127672 Di=0.803414 Ti=-1 Pi=0.863377
137 Fi=0.127307 Di=0.804214 Ti=-1 Pi=0.863831
138 Fi=0.126359 Di=0.803414 Ti=-1 Pi=0.864592
139 Fi=0.126724 Di=0.803269 Ti=-1 Pi=0.864233
140 Fi=0.125994 Di=0.804541 Ti=-1 Pi=0.865094
141 Fi=0.125885 Di=0.803923 Ti=-1 Pi=0.865106
142 Fi=0.125921 Di=0.803705 Ti=-1 Pi=0.86504
143 Fi=0.12603 Di=0.803015 Ti=-1 Pi=0.864838
144 Fi=0.125958 Di=0.803959 Ti=-1 Pi=0.865043
145 Fi=0.126249 Di=0.803414 Ti=-1 Pi=0.864694
146 Fi=0.126067 Di=0.803741 Ti=-1 Pi=0.86491
147 Fi=0.125629 Di=0.803596 Ti=-1 Pi=0.865295
148 Fi=0.126103 Di=0.802942 Ti=-1 Pi=0.86476
149 Fi=0.126359 Di=0.804068 Ti=-1 Pi=0.864688
150 Fi=0.0315167 Di=0.656629 Ti=0 Pi=0.954385
Layer 3    pos=27530 neg=864
151 Fi=0.0315167 Di=0.656556 Ti=-1 Pi=0.95438
152 Fi=0.0315167 Di=0.656375 Ti=-1 Pi=0.954368
153 Fi=0.0315167 Di=0.657247 Ti=-1 Pi=0.954426
154 Fi=0.0315167 Di=0.65721 Ti=-1 Pi=0.954423
155 Fi=0.0315167 Di=0.657138 Ti=-1 Pi=0.954418
156 Fi=0.0315167 Di=0.656847 Ti=-1 Pi=0.954399
157 Fi=0.0315167 Di=0.656883 Ti=-1 Pi=0.954402
158 Fi=0.0315167 Di=0.656774 Ti=-1 Pi=0.954394
159 Fi=0.0315167 Di=0.657029 Ti=-1 Pi=0.954411
160 Fi=0.0315167 Di=0.656992 Ti=-1 Pi=0.954409
161 Fi=0.0315167 Di=0.656593 Ti=-1 Pi=0.954382
162 Fi=0.0315167 Di=0.657428 Ti=-1 Pi=0.954438
163 Fi=0.0315167 Di=0.65652 Ti=-1 Pi=0.954377
164 Fi=0.0315167 Di=0.656847 Ti=-1 Pi=0.954399
165 Fi=0.0315167 Di=0.656738 Ti=-1 Pi=0.954392
166 Fi=0.0315167 Di=0.657755 Ti=-1 Pi=0.954459
167 Fi=0.0315167 Di=0.657319 Ti=-1 Pi=0.95443
168 Fi=0.0315167 Di=0.65761 Ti=-1 Pi=0.95445
169 Fi=0.0314803 Di=0.657683 Ti=-1 Pi=0.954505
170 Fi=0.0314803 Di=0.657574 Ti=-1 Pi=0.954498
171 Fi=0.0314803 Di=0.657101 Ti=-1 Pi=0.954466
172 Fi=0.0314803 Di=0.656811 Ti=-1 Pi=0.954447
173 Fi=0.0314803 Di=0.657465 Ti=-1 Pi=0.95449
174 Fi=0.0314803 Di=0.658082 Ti=-1 Pi=0.954531
175 Fi=0.0312614 Di=0.657392 Ti=-1 Pi=0.954788
176 Fi=0.0312614 Di=0.65692 Ti=-1 Pi=0.954757
177 Fi=0.0312614 Di=0.656883 Ti=-1 Pi=0.954754
178 Fi=0.0312614 Di=0.656738 Ti=-1 Pi=0.954745
179 Fi=0.0312249 Di=0.657029 Ti=-1 Pi=0.954814
180 Fi=0.0311155 Di=0.656339 Ti=-1 Pi=0.95492
181 Fi=0.031152 Di=0.656992 Ti=-1 Pi=0.954913
182 Fi=0.031079 Di=0.657029 Ti=-1 Pi=0.955016
183 Fi=0.031079 Di=0.656084 Ti=-1 Pi=0.954954
184 Fi=0.0310425 Di=0.656702 Ti=-1 Pi=0.955045
185 Fi=0.0310425 Di=0.65692 Ti=-1 Pi=0.955059
186 Fi=0.0308966 Di=0.657501 Ti=-1 Pi=0.955299
