Strong Text    Ftarget:0.005 f=0.51 d:0.86
Layer 1    pos=27530 neg=27414
1 Fi=0.896805 Di=0.885834 Ti=-1 Pi=0.497978
2 Fi=0.899103 Di=0.904722 Ti=-1 Pi=0.502613
3 Fi=0.925184 Di=0.926807 Ti=-1 Pi=0.501494
4 Fi=0.945429 Di=0.947512 Ti=-1 Pi=0.501606
5 Fi=0.841796 Di=0.92964 Ti=-1 Pi=0.525848
6 Fi=0.847268 Di=0.952016 Ti=-1 Pi=0.53016
7 Fi=0.860801 Di=0.937959 Ti=-1 Pi=0.522501
8 Fi=0.852922 Di=0.934363 Ti=-1 Pi=0.523837
9 Fi=0.854782 Di=0.947984 Ti=-1 Pi=0.526902
10 Fi=0.802656 Di=0.948747 Ti=-1 Pi=0.542755
11 Fi=0.810206 Di=0.948529 Ti=-1 Pi=0.540373
12 Fi=0.733166 Di=0.939121 Ti=-1 Pi=0.562618
13 Fi=0.747355 Di=0.942971 Ti=-1 Pi=0.558905
14 Fi=0.753265 Di=0.95336 Ti=-1 Pi=0.559664
15 Fi=0.761946 Di=0.958082 Ti=-1 Pi=0.558057
16 Fi=0.752535 Di=0.9502 Ti=-1 Pi=0.559084
17 Fi=0.704895 Di=0.947948 Ti=-1 Pi=0.574558
18 Fi=0.682534 Di=0.944134 Ti=-1 Pi=0.581437
19 Fi=0.68206 Di=0.952779 Ti=-1 Pi=0.583823
20 Fi=0.688334 Di=0.958009 Ti=-1 Pi=0.582928
21 Fi=0.684103 Di=0.890737 Ti=-1 Pi=0.566642
22 Fi=0.654483 Di=0.950454 Ti=-1 Pi=0.593226
23 Fi=0.676771 Di=0.959063 Ti=-1 Pi=0.587308
24 Fi=0.658824 Di=0.959862 Ti=-1 Pi=0.594007
25 Fi=0.656489 Di=0.958009 Ti=-1 Pi=0.594397
26 Fi=0.638178 Di=0.956339 Ti=-1 Pi=0.60078
27 Fi=0.617823 Di=0.955467 Ti=-1 Pi=0.608312
28 Fi=0.61381 Di=0.954995 Ti=-1 Pi=0.609745
29 Fi=0.610345 Di=0.953869 Ti=-1 Pi=0.610811
30 Fi=0.606551 Di=0.956302 Ti=-1 Pi=0.612897
31 Fi=0.599402 Di=0.959027 Ti=-1 Pi=0.61638
32 Fi=0.589991 Di=0.958227 Ti=-1 Pi=0.619918
33 Fi=0.611221 Di=0.958772 Ti=-1 Pi=0.611689
34 Fi=0.592726 Di=0.95652 Ti=-1 Pi=0.618407
35 Fi=0.587765 Di=0.955939 Ti=-1 Pi=0.620245
36 Fi=0.587328 Di=0.959281 Ti=-1 Pi=0.621242
37 Fi=0.584446 Di=0.958518 Ti=-1 Pi=0.622212
38 Fi=0.58182 Di=0.956702 Ti=-1 Pi=0.622824
39 Fi=0.576859 Di=0.961061 Ti=-1 Pi=0.625899
40 Fi=0.576713 Di=0.959063 Ti=-1 Pi=0.625471
41 Fi=0.572226 Di=0.957101 Ti=-1 Pi=0.62682
42 Fi=0.565952 Di=0.956012 Ti=-1 Pi=0.629129
43 Fi=0.560626 Di=0.959063 Ti=-1 Pi=0.632074
44 Fi=0.571241 Di=0.961206 Ti=-1 Pi=0.628223
45 Fi=0.564711 Di=0.963204 Ti=-1 Pi=0.631387
46 Fi=0.561027 Di=0.959499 Ti=-1 Pi=0.632013
47 Fi=0.558948 Di=0.961424 Ti=-1 Pi=0.633342
48 Fi=0.559641 Di=0.961896 Ti=-1 Pi=0.633168
49 Fi=0.558875 Di=0.961351 Ti=-1 Pi=0.633355
50 Fi=0.553148 Di=0.960915 Ti=-1 Pi=0.635638
51 Fi=0.554498 Di=0.96186 Ti=-1 Pi=0.635301
52 Fi=0.553914 Di=0.960262 Ti=-1 Pi=0.63516
53 Fi=0.546035 Di=0.961751 Ti=-1 Pi=0.638831
54 Fi=0.547458 Di=0.96215 Ti=-1 Pi=0.638327
55 Fi=0.545998 Di=0.96324 Ti=-1 Pi=0.639204
56 Fi=0.538885 Di=0.960407 Ti=-1 Pi=0.641545
57 Fi=0.53469 Di=0.9587 Ti=-1 Pi=0.642932
58 Fi=0.531954 Di=0.962841 Ti=-1 Pi=0.645096
59 Fi=0.528963 Di=0.959172 Ti=-1 Pi=0.645513
60 Fi=0.536149 Di=0.962187 Ti=-1 Pi=0.64314
61 Fi=0.533778 Di=0.963749 Ti=-1 Pi=0.644528
62 Fi=0.53159 Di=0.962332 Ti=-1 Pi=0.645132
63 Fi=0.528197 Di=0.963494 Ti=-1 Pi=0.646872
64 Fi=0.524185 Di=0.962368 Ti=-1 Pi=0.648346
65 Fi=0.531043 Di=0.962296 Ti=-1 Pi=0.645359
66 Fi=0.535967 Di=0.965637 Ti=-1 Pi=0.644039
67 Fi=0.533268 Di=0.963821 Ti=-1 Pi=0.644765
68 Fi=0.529292 Di=0.96571 Ti=-1 Pi=0.646924
69 Fi=0.523346 Di=0.964693 Ti=-1 Pi=0.64926
70 Fi=0.519917 Di=0.965238 Ti=-1 Pi=0.650884
71 Fi=0.515065 Di=0.96393 Ti=-1 Pi=0.652704
72 Fi=0.517072 Di=0.963785 Ti=-1 Pi=0.651788
73 Fi=0.514737 Di=0.963458 Ti=-1 Pi=0.652738
74 Fi=0.511199 Di=0.963676 Ti=-1 Pi=0.654351
75 Fi=0.509594 Di=0.964511 Ti=-1 Pi=0.655258
Layer 2    pos=27530 neg=14013
76 Fi=0.509192 Di=0.960262 Ti=-1 Pi=0.654437
77 Fi=0.50901 Di=0.96186 Ti=-1 Pi=0.654894
78 Fi=0.510068 Di=0.961061 Ti=-1 Pi=0.654237
79 Fi=0.508755 Di=0.96117 Ti=-1 Pi=0.654846
80 Fi=0.509083 Di=0.961896 Ti=-1 Pi=0.654871
81 Fi=0.509046 Di=0.962368 Ti=-1 Pi=0.654998
82 Fi=0.50901 Di=0.961206 Ti=-1 Pi=0.654741
83 Fi=0.509557 Di=0.960806 Ti=-1 Pi=0.654404
84 Fi=0.50974 Di=0.963603 Ti=-1 Pi=0.65498
85 Fi=0.508572 Di=0.961024 Ti=-1 Pi=0.654892
86 Fi=0.509667 Di=0.963058 Ti=-1 Pi=0.654885
87 Fi=0.509484 Di=0.963458 Ti=-1 Pi=0.655059
88 Fi=0.509338 Di=0.96295 Ti=-1 Pi=0.655005
89 Fi=0.474502 Di=0.95296 Ti=-1 Pi=0.668527
90 Fi=0.472715 Di=0.951689 Ti=-1 Pi=0.669067
91 Fi=0.472386 Di=0.951616 Ti=-1 Pi=0.669204
92 Fi=0.490589 Di=0.958518 Ti=-1 Pi=0.662399
93 Fi=0.482637 Di=0.953033 Ti=-1 Pi=0.664766
94 Fi=0.483694 Di=0.955612 Ti=-1 Pi=0.664881
95 Fi=0.485336 Di=0.954995 Ti=-1 Pi=0.663981
96 Fi=0.485737 Di=0.956375 Ti=-1 Pi=0.664119
97 Fi=0.487123 Di=0.958227 Ti=-1 Pi=0.663915
98 Fi=0.487488 Di=0.9579 Ti=-1 Pi=0.663672
99 Fi=0.468483 Di=0.952234 Ti=-1 Pi=0.671181
100 Fi=0.461115 Di=0.950563 Ti=-1 Pi=0.674285
101 Fi=0.462136 Di=0.953251 Ti=-1 Pi=0.674419
102 Fi=0.473043 Di=0.955757 Ti=-1 Pi=0.669857
103 Fi=0.472569 Di=0.954631 Ti=-1 Pi=0.669819
104 Fi=0.458963 Di=0.952416 Ti=-1 Pi=0.675738
105 Fi=0.457832 Di=0.953433 Ti=-1 Pi=0.676512
