Strong Text    Ftarget:0.005 f=0.52 d:0.82
Layer 1    pos=27530 neg=27414
1 Fi=0.90596 Di=0.905376 Ti=-1 Pi=0.500894
2 Fi=0.917378 Di=0.906284 Ti=-1 Pi=0.498014
3 Fi=0.921318 Di=0.874065 Ti=-1 Pi=0.487895
4 Fi=0.924272 Di=0.930004 Ti=-1 Pi=0.502601
5 Fi=0.836726 Di=0.916564 Ti=-1 Pi=0.523821
6 Fi=0.846283 Di=0.924519 Ti=-1 Pi=0.523144
7 Fi=0.84942 Di=0.933636 Ti=-1 Pi=0.524669
8 Fi=0.841322 Di=0.93705 Ti=-1 Pi=0.527967
9 Fi=0.857555 Di=0.943698 Ti=-1 Pi=0.524965
10 Fi=0.794156 Di=0.933927 Ti=-1 Pi=0.541489
11 Fi=0.812359 Di=0.94951 Ti=-1 Pi=0.539971
12 Fi=0.737069 Di=0.942935 Ti=-1 Pi=0.562309
13 Fi=0.745933 Di=0.930403 Ti=-1 Pi=0.556065
14 Fi=0.751842 Di=0.943843 Ti=-1 Pi=0.557656
15 Fi=0.763223 Di=0.956956 Ti=-1 Pi=0.557354
16 Fi=0.758116 Di=0.95296 Ti=-1 Pi=0.557978
17 Fi=0.70712 Di=0.950563 Ti=-1 Pi=0.574461
18 Fi=0.681805 Di=0.936106 Ti=-1 Pi=0.579619
19 Fi=0.67947 Di=0.945151 Ti=-1 Pi=0.582794
20 Fi=0.686036 Di=0.957283 Ti=-1 Pi=0.583557
21 Fi=0.682243 Di=0.952779 Ti=-1 Pi=0.583758
22 Fi=0.655504 Di=0.954232 Ti=-1 Pi=0.593807
23 Fi=0.67254 Di=0.951834 Ti=-1 Pi=0.586994
24 Fi=0.658569 Di=0.957574 Ti=-1 Pi=0.593525
25 Fi=0.657146 Di=0.9583 Ti=-1 Pi=0.594229
26 Fi=0.637849 Di=0.959753 Ti=-1 Pi=0.601758
27 Fi=0.615087 Di=0.951798 Ti=-1 Pi=0.608452
28 Fi=0.613409 Di=0.95336 Ti=-1 Pi=0.609493
29 Fi=0.610856 Di=0.957792 Ti=-1 Pi=0.611588
30 Fi=0.607828 Di=0.954922 Ti=-1 Pi=0.612055
31 Fi=0.598745 Di=0.956956 Ti=-1 Pi=0.616128
32 Fi=0.59083 Di=0.957683 Ti=-1 Pi=0.619449
33 Fi=0.612716 Di=0.962078 Ti=-1 Pi=0.611926
34 Fi=0.595426 Di=0.95939 Ti=-1 Pi=0.618041
35 Fi=0.58751 Di=0.960915 Ti=-1 Pi=0.62157
36 Fi=0.586817 Di=0.958591 Ti=-1 Pi=0.621277
37 Fi=0.583425 Di=0.958772 Ti=-1 Pi=0.622685
38 Fi=0.582987 Di=0.961315 Ti=-1 Pi=0.623483
39 Fi=0.577187 Di=0.957247 Ti=-1 Pi=0.624834
40 Fi=0.577004 Di=0.956339 Ti=-1 Pi=0.624686
41 Fi=0.572554 Di=0.958881 Ti=-1 Pi=0.62712
42 Fi=0.565186 Di=0.961823 Ti=-1 Pi=0.630858
43 Fi=0.560553 Di=0.961497 Ti=-1 Pi=0.632694
44 Fi=0.57073 Di=0.961024 Ti=-1 Pi=0.628388
45 Fi=0.564456 Di=0.961388 Ti=-1 Pi=0.631053
46 Fi=0.560991 Di=0.962114 Ti=-1 Pi=0.632661
47 Fi=0.559641 Di=0.961061 Ti=-1 Pi=0.632967
48 Fi=0.559021 Di=0.958954 Ti=-1 Pi=0.632714
49 Fi=0.557598 Di=0.961133 Ti=-1 Pi=0.633833
50 Fi=0.554534 Di=0.962695 Ti=-1 Pi=0.635487
51 Fi=0.555008 Di=0.962368 Ti=-1 Pi=0.635211
52 Fi=0.554023 Di=0.961242 Ti=-1 Pi=0.635351
53 Fi=0.545451 Di=0.960588 Ti=-1 Pi=0.638799
54 Fi=0.547713 Di=0.961533 Ti=-1 Pi=0.638071
55 Fi=0.54443 Di=0.960843 Ti=-1 Pi=0.639292
56 Fi=0.539104 Di=0.961896 Ti=-1 Pi=0.641808
57 Fi=0.535237 Di=0.962187 Ti=-1 Pi=0.64353
58 Fi=0.532173 Di=0.962223 Ti=-1 Pi=0.644855
59 Fi=0.530167 Di=0.962477 Ti=-1 Pi=0.64578
60 Fi=0.536186 Di=0.962732 Ti=-1 Pi=0.643254
61 Fi=0.533596 Di=0.96255 Ti=-1 Pi=0.644321
62 Fi=0.532429 Di=0.963022 Ti=-1 Pi=0.644935
63 Fi=0.527905 Di=0.963313 Ti=-1 Pi=0.646956
64 Fi=0.524586 Di=0.960879 Ti=-1 Pi=0.647818
65 Fi=0.530678 Di=0.96255 Ti=-1 Pi=0.645577
66 Fi=0.536405 Di=0.966037 Ti=-1 Pi=0.643947
67 Fi=0.532283 Di=0.964838 Ti=-1 Pi=0.645429
68 Fi=0.52889 Di=0.964875 Ti=-1 Pi=0.6469
69 Fi=0.523747 Di=0.964584 Ti=-1 Pi=0.64906
70 Fi=0.520209 Di=0.963458 Ti=-1 Pi=0.650337
71 Fi=0.514992 Di=0.964039 Ti=-1 Pi=0.652762
Layer 2    pos=27530 neg=14151
72 Fi=0.514701 Di=0.962877 Ti=-1 Pi=0.652617
73 Fi=0.51481 Di=0.961932 Ti=-1 Pi=0.652346
74 Fi=0.514701 Di=0.962768 Ti=-1 Pi=0.652591
75 Fi=0.514737 Di=0.961206 Ti=-1 Pi=0.652207
76 Fi=0.514701 Di=0.963603 Ti=-1 Pi=0.652788
77 Fi=0.514555 Di=0.962623 Ti=-1 Pi=0.652621
78 Fi=0.514044 Di=0.961932 Ti=-1 Pi=0.652684
79 Fi=0.514299 Di=0.962986 Ti=-1 Pi=0.65282
80 Fi=0.513934 Di=0.96324 Ti=-1 Pi=0.65304
81 Fi=0.514336 Di=0.961896 Ti=-1 Pi=0.652547
82 Fi=0.514226 Di=0.95968 Ti=-1 Pi=0.652072
83 Fi=0.513862 Di=0.962913 Ti=-1 Pi=0.652995
84 Fi=0.514701 Di=0.963276 Ti=-1 Pi=0.652711
85 Fi=0.511089 Di=0.962259 Ti=-1 Pi=0.654066
86 Fi=0.511162 Di=0.961932 Ti=-1 Pi=0.653957
87 Fi=0.50704 Di=0.960479 Ti=-1 Pi=0.655446
88 Fi=0.508207 Di=0.961424 Ti=-1 Pi=0.655149
89 Fi=0.508937 Di=0.960843 Ti=-1 Pi=0.654688
90 Fi=0.484132 Di=0.954849 Ti=-1 Pi=0.664501
91 Fi=0.48446 Di=0.954849 Ti=-1 Pi=0.66435
92 Fi=0.490589 Di=0.955394 Ti=-1 Pi=0.661669
93 Fi=0.480521 Di=0.953542 Ti=-1 Pi=0.665863
94 Fi=0.481287 Di=0.954341 Ti=-1 Pi=0.665695
95 Fi=0.49285 Di=0.958409 Ti=-1 Pi=0.661344
96 Fi=0.482162 Di=0.953614 Ti=-1 Pi=0.665121
97 Fi=0.492522 Di=0.957864 Ti=-1 Pi=0.661366
98 Fi=0.492157 Di=0.956448 Ti=-1 Pi=0.661201
99 Fi=0.475961 Di=0.953832 Ti=-1 Pi=0.668049
100 Fi=0.474794 Di=0.954377 Ti=-1 Pi=0.66872
101 Fi=0.471438 Di=0.955358 Ti=-1 Pi=0.670516
102 Fi=0.457978 Di=0.950091 Ti=-1 Pi=0.675674
103 Fi=0.464945 Di=0.952343 Ti=-1 Pi=0.672878
104 Fi=0.460531 Di=0.953433 Ti=-1 Pi=0.675224
105 Fi=0.45568 Di=0.951907 Ti=-1 Pi=0.677193
106 Fi=0.455242 Di=0.952779 Ti=-1 Pi=0.677603
107 Fi=0.447253 Di=0.950454 Ti=-1 Pi=0.680927
108 Fi=0.443678 Di=0.950672 Ti=-1 Pi=0.682718
109 Fi=0.444809 Di=0.949764 Ti=-1 Pi=0.681959
110 Fi=0.428832 Di=0.948565 Ti=-1 Pi=0.68957
111 Fi=0.433282 Di=0.948202 Ti=-1 Pi=0.687273
112 Fi=0.423579 Di=0.948275 Ti=-1 Pi=0.692136
113 Fi=0.430036 Di=0.948602 Ti=-1 Pi=0.688977
114 Fi=0.420916 Di=0.949037 Ti=-1 Pi=0.693649
115 Fi=0.423725 Di=0.947076 Ti=-1 Pi=0.691793
116 Fi=0.419384 Di=0.947221 Ti=-1 Pi=0.694017
117 Fi=0.418217 Di=0.947911 Ti=-1 Pi=0.694763
118 Fi=0.416247 Di=0.94842 Ti=-1 Pi=0.695877
119 Fi=0.411724 Di=0.94733 Ti=-1 Pi=0.697942
120 Fi=0.409353 Di=0.947984 Ti=-1 Pi=0.699303
121 Fi=0.408332 Di=0.947367 Ti=-1 Pi=0.699691
