Strong Text    Ftarget:0.005 f=0.57 d:0.83
Layer 1    pos=27530 neg=27414
1 Fi=0.913803 Di=0.893861 Ti=-1 Pi=0.49554
2 Fi=0.921208 Di=0.915874 Ti=-1 Pi=0.499604
3 Fi=0.908587 Di=0.918017 Ti=-1 Pi=0.503637
4 Fi=0.91767 Di=0.907083 Ti=-1 Pi=0.498155
5 Fi=0.836288 Di=0.912205 Ti=-1 Pi=0.522763
6 Fi=0.846137 Di=0.922848 Ti=-1 Pi=0.522736
7 Fi=0.83793 Di=0.905376 Ti=-1 Pi=0.520398
8 Fi=0.850806 Di=0.930222 Ti=-1 Pi=0.523348
9 Fi=0.857445 Di=0.947367 Ti=-1 Pi=0.525964
10 Fi=0.797002 Di=0.931275 Ti=-1 Pi=0.539895
11 Fi=0.806121 Di=0.939157 Ti=-1 Pi=0.539163
12 Fi=0.72908 Di=0.931239 Ti=-1 Pi=0.561919
13 Fi=0.746589 Di=0.93883 Ti=-1 Pi=0.558072
14 Fi=0.74907 Di=0.945768 Ti=-1 Pi=0.55907
15 Fi=0.761107 Di=0.954995 Ti=-1 Pi=0.557532
16 Fi=0.752936 Di=0.959426 Ti=-1 Pi=0.561334
17 Fi=0.706865 Di=0.957065 Ti=-1 Pi=0.576215
18 Fi=0.682024 Di=0.947403 Ti=-1 Pi=0.582461
19 Fi=0.68403 Di=0.956121 Ti=-1 Pi=0.583973
20 Fi=0.685015 Di=0.956084 Ti=-1 Pi=0.583614
21 Fi=0.681987 Di=0.956811 Ti=-1 Pi=0.584875
22 Fi=0.651857 Di=0.945877 Ti=-1 Pi=0.593031
23 Fi=0.674363 Di=0.950854 Ti=-1 Pi=0.586087
24 Fi=0.655432 Di=0.951072 Ti=-1 Pi=0.593033
25 Fi=0.654629 Di=0.957937 Ti=-1 Pi=0.595063
26 Fi=0.636135 Di=0.956157 Ti=-1 Pi=0.601504
27 Fi=0.61899 Di=0.95543 Ti=-1 Pi=0.607853
28 Fi=0.613665 Di=0.947802 Ti=-1 Pi=0.608002
29 Fi=0.60947 Di=0.956339 Ti=-1 Pi=0.611767
30 Fi=0.607244 Di=0.955176 Ti=-1 Pi=0.612347
31 Fi=0.598563 Di=0.956702 Ti=-1 Pi=0.616137
32 Fi=0.59083 Di=0.95405 Ti=-1 Pi=0.618553
33 Fi=0.611184 Di=0.957828 Ti=-1 Pi=0.611469
34 Fi=0.594514 Di=0.9587 Ti=-1 Pi=0.618233
35 Fi=0.58824 Di=0.959244 Ti=-1 Pi=0.620868
36 Fi=0.586343 Di=0.955104 Ti=-1 Pi=0.62061
37 Fi=0.584045 Di=0.958954 Ti=-1 Pi=0.62248
38 Fi=0.582002 Di=0.957973 Ti=-1 Pi=0.623063
39 Fi=0.575363 Di=0.958155 Ti=-1 Pi=0.625798
40 Fi=0.576129 Di=0.960407 Ti=-1 Pi=0.626036
41 Fi=0.572299 Di=0.959426 Ti=-1 Pi=0.627357
42 Fi=0.565332 Di=0.961279 Ti=-1 Pi=0.630666
Layer 2    pos=27530 neg=15577
43 Fi=0.563982 Di=0.958046 Ti=-1 Pi=0.630438
44 Fi=0.564529 Di=0.956847 Ti=-1 Pi=0.62992
45 Fi=0.565222 Di=0.960334 Ti=-1 Pi=0.630482
46 Fi=0.563289 Di=0.957247 Ti=-1 Pi=0.63053
47 Fi=0.56493 Di=0.958082 Ti=-1 Pi=0.630055
48 Fi=0.562778 Di=0.954922 Ti=-1 Pi=0.630175
49 Fi=0.56493 Di=0.958627 Ti=-1 Pi=0.630188
50 Fi=0.564347 Di=0.957501 Ti=-1 Pi=0.630155
51 Fi=0.546801 Di=0.954014 Ti=-1 Pi=0.636641
52 Fi=0.55271 Di=0.957356 Ti=-1 Pi=0.634962
53 Fi=0.552893 Di=0.957646 Ti=-1 Pi=0.634956
54 Fi=0.553257 Di=0.955176 Ti=-1 Pi=0.634204
55 Fi=0.554242 Di=0.958482 Ti=-1 Pi=0.634593
56 Fi=0.554571 Di=0.95692 Ti=-1 Pi=0.634077
57 Fi=0.55012 Di=0.954813 Ti=-1 Pi=0.635434
58 Fi=0.551032 Di=0.954922 Ti=-1 Pi=0.635077
59 Fi=0.527504 Di=0.953832 Ti=-1 Pi=0.644867
60 Fi=0.506821 Di=0.949364 Ti=-1 Pi=0.65291
61 Fi=0.506092 Di=0.949364 Ti=-1 Pi=0.653237
62 Fi=0.509083 Di=0.950781 Ti=-1 Pi=0.652239
63 Fi=0.525753 Di=0.953069 Ti=-1 Pi=0.645445
64 Fi=0.513934 Di=0.950854 Ti=-1 Pi=0.650102
65 Fi=0.515102 Di=0.952198 Ti=-1 Pi=0.649907
66 Fi=0.510506 Di=0.951362 Ti=-1 Pi=0.651744
67 Fi=0.501678 Di=0.950127 Ti=-1 Pi=0.6554
68 Fi=0.500255 Di=0.946204 Ti=-1 Pi=0.655107
69 Fi=0.492121 Di=0.947657 Ti=-1 Pi=0.659146
70 Fi=0.486613 Di=0.94526 Ti=-1 Pi=0.661103
71 Fi=0.486832 Di=0.945986 Ti=-1 Pi=0.661174
72 Fi=0.476071 Di=0.944243 Ti=-1 Pi=0.665753
73 Fi=0.471329 Di=0.943661 Ti=-1 Pi=0.667841
74 Fi=0.485081 Di=0.945805 Ti=-1 Pi=0.661938
