Strong Text    Ftarget:0.005 f=0.45 d:0.86
Layer 1    pos=27530 neg=27414
1 Fi=0.838002 Di=0.894551 Ti=-27.5 Pi=0.517374
2 Fi=0.888159 Di=0.879223 Ti=-1 Pi=0.498527
3 Fi=0.89633 Di=0.865964 Ti=-1 Pi=0.49244
4 Fi=0.899504 Di=0.89288 Ti=-1 Pi=0.499208
5 Fi=0.832057 Di=0.907265 Ti=-1 Pi=0.522674
6 Fi=0.824688 Di=0.909553 Ti=-1 Pi=0.52552
7 Fi=0.833698 Di=0.920777 Ti=-1 Pi=0.525869
8 Fi=0.838987 Di=0.919288 Ti=-1 Pi=0.523888
9 Fi=0.847085 Di=0.936542 Ti=-1 Pi=0.52613
10 Fi=0.786532 Di=0.933927 Ti=-1 Pi=0.543883
11 Fi=0.80178 Di=0.939738 Ti=-1 Pi=0.540657
12 Fi=0.729007 Di=0.92579 Ti=-1 Pi=0.560499
13 Fi=0.739841 Di=0.939956 Ti=-1 Pi=0.560606
14 Fi=0.75228 Di=0.94555 Ti=-1 Pi=0.557959
15 Fi=0.761326 Di=0.947621 Ti=-1 Pi=0.555548
16 Fi=0.754943 Di=0.944025 Ti=-1 Pi=0.556688
17 Fi=0.706573 Di=0.953941 Ti=-1 Pi=0.575517
18 Fi=0.683264 Di=0.950636 Ti=-1 Pi=0.582847
19 Fi=0.678814 Di=0.943625 Ti=-1 Pi=0.582636
20 Fi=0.68527 Di=0.954995 Ti=-1 Pi=0.583246
21 Fi=0.684833 Di=0.95049 Ti=-1 Pi=0.582252
22 Fi=0.653936 Di=0.952161 Ti=-1 Pi=0.59386
23 Fi=0.673196 Di=0.950018 Ti=-1 Pi=0.586294
24 Fi=0.655687 Di=0.953469 Ti=-1 Pi=0.593546
25 Fi=0.65576 Di=0.951253 Ti=-1 Pi=0.592958
26 Fi=0.639491 Di=0.956012 Ti=-1 Pi=0.600205
27 Fi=0.618407 Di=0.95198 Ti=-1 Pi=0.607215
28 Fi=0.614649 Di=0.95514 Ti=-1 Pi=0.609456
29 Fi=0.611768 Di=0.955467 Ti=-1 Pi=0.610656
30 Fi=0.604436 Di=0.952234 Ti=-1 Pi=0.612715
31 Fi=0.599073 Di=0.959244 Ti=-1 Pi=0.616563
32 Fi=0.589188 Di=0.954777 Ti=-1 Pi=0.619389
33 Fi=0.60936 Di=0.95583 Ti=-1 Pi=0.611683
34 Fi=0.594587 Di=0.959317 Ti=-1 Pi=0.618356
35 Fi=0.587036 Di=0.958591 Ti=-1 Pi=0.62119
36 Fi=0.587291 Di=0.952706 Ti=-1 Pi=0.619637
37 Fi=0.583789 Di=0.957937 Ti=-1 Pi=0.622333
38 Fi=0.581528 Di=0.95652 Ti=-1 Pi=0.622898
39 Fi=0.574342 Di=0.950309 Ti=-1 Pi=0.624287
40 Fi=0.576567 Di=0.957683 Ti=-1 Pi=0.625193
41 Fi=0.571934 Di=0.959935 Ti=-1 Pi=0.62763
42 Fi=0.565332 Di=0.957247 Ti=-1 Pi=0.629686
43 Fi=0.560042 Di=0.955939 Ti=-1 Pi=0.631557
44 Fi=0.570767 Di=0.955685 Ti=-1 Pi=0.627071
45 Fi=0.563179 Di=0.960879 Ti=-1 Pi=0.631457
46 Fi=0.561465 Di=0.95405 Ti=-1 Pi=0.630506
47 Fi=0.557927 Di=0.961424 Ti=-1 Pi=0.633767
48 Fi=0.559203 Di=0.960843 Ti=-1 Pi=0.633096
49 Fi=0.558656 Di=0.960044 Ti=-1 Pi=0.63313
50 Fi=0.553659 Di=0.958518 Ti=-1 Pi=0.634846
51 Fi=0.554096 Di=0.959608 Ti=-1 Pi=0.634926
52 Fi=0.553659 Di=0.961242 Ti=-1 Pi=0.635503
53 Fi=0.546217 Di=0.962804 Ti=-1 Pi=0.639007
54 Fi=0.548041 Di=0.963821 Ti=-1 Pi=0.638481
55 Fi=0.544831 Di=0.961714 Ti=-1 Pi=0.639332
56 Fi=0.538703 Di=0.957065 Ti=-1 Pi=0.640821
57 Fi=0.53531 Di=0.959135 Ti=-1 Pi=0.64277
58 Fi=0.531626 Di=0.959971 Ti=-1 Pi=0.644554
59 Fi=0.52951 Di=0.959281 Ti=-1 Pi=0.645302
60 Fi=0.535602 Di=0.961714 Ti=-1 Pi=0.643261
61 Fi=0.532575 Di=0.956992 Ti=-1 Pi=0.643433
62 Fi=0.532137 Di=0.962259 Ti=-1 Pi=0.644879
63 Fi=0.527687 Di=0.96117 Ti=-1 Pi=0.646541
64 Fi=0.525316 Di=0.963894 Ti=-1 Pi=0.648216
65 Fi=0.529875 Di=0.961896 Ti=-1 Pi=0.645768
66 Fi=0.536076 Di=0.966328 Ti=-1 Pi=0.644156
67 Fi=0.532538 Di=0.964185 Ti=-1 Pi=0.645164
68 Fi=0.528124 Di=0.965274 Ti=-1 Pi=0.647325
69 Fi=0.524039 Di=0.965456 Ti=-1 Pi=0.649139
70 Fi=0.520099 Di=0.963095 Ti=-1 Pi=0.650299
71 Fi=0.514482 Di=0.963313 Ti=-1 Pi=0.652816
72 Fi=0.517947 Di=0.963749 Ti=-1 Pi=0.651396
73 Fi=0.51481 Di=0.961823 Ti=-1 Pi=0.652321
74 Fi=0.511746 Di=0.961279 Ti=-1 Pi=0.653545
75 Fi=0.509265 Di=0.962223 Ti=-1 Pi=0.654866
76 Fi=0.512402 Di=0.958663 Ti=-1 Pi=0.652637
77 Fi=0.513971 Di=0.962732 Ti=-1 Pi=0.652904
78 Fi=0.51036 Di=0.962732 Ti=-1 Pi=0.654501
79 Fi=0.511819 Di=0.965165 Ti=-1 Pi=0.654426
80 Fi=0.509885 Di=0.96324 Ti=-1 Pi=0.65483
81 Fi=0.505581 Di=0.965093 Ti=-1 Pi=0.657177
82 Fi=0.506019 Di=0.964003 Ti=-1 Pi=0.656727
83 Fi=0.504596 Di=0.960262 Ti=-1 Pi=0.656485
84 Fi=0.501423 Di=0.963749 Ti=-1 Pi=0.658722
85 Fi=0.506785 Di=0.963494 Ti=-1 Pi=0.656267
86 Fi=0.504377 Di=0.965492 Ti=-1 Pi=0.657807
87 Fi=0.504815 Di=0.962586 Ti=-1 Pi=0.656932
88 Fi=0.504013 Di=0.964911 Ti=-1 Pi=0.657834
89 Fi=0.502955 Di=0.965347 Ti=-1 Pi=0.658408
90 Fi=0.503247 Di=0.964293 Ti=-1 Pi=0.658032
91 Fi=0.500948 Di=0.965783 Ti=-1 Pi=0.659408
92 Fi=0.498614 Di=0.965347 Ti=-1 Pi=0.660355
93 Fi=0.497957 Di=0.964402 Ti=-1 Pi=0.660431
94 Fi=0.495331 Di=0.964802 Ti=-1 Pi=0.661709
95 Fi=0.494601 Di=0.964148 Ti=-1 Pi=0.661887
96 Fi=0.498395 Di=0.962623 Ti=-1 Pi=0.65982
97 Fi=0.495003 Di=0.965238 Ti=-1 Pi=0.661958
98 Fi=0.491938 Di=0.96462 Ti=-1 Pi=0.663204
99 Fi=0.491136 Di=0.965311 Ti=-1 Pi=0.663728
100 Fi=0.491172 Di=0.964729 Ti=-1 Pi=0.663577
101 Fi=0.488291 Di=0.962659 Ti=-1 Pi=0.66441
102 Fi=0.487525 Di=0.964076 Ti=-1 Pi=0.665088
103 Fi=0.48654 Di=0.965601 Ti=-1 Pi=0.66589
104 Fi=0.485336 Di=0.964039 Ti=-1 Pi=0.666081
105 Fi=0.484023 Di=0.964984 Ti=-1 Pi=0.666901
106 Fi=0.480703 Di=0.962841 Ti=-1 Pi=0.667935
107 Fi=0.479901 Di=0.963676 Ti=-1 Pi=0.668498
108 Fi=0.484862 Di=0.964475 Ti=-1 Pi=0.666399
109 Fi=0.480594 Di=0.965674 Ti=-1 Pi=0.668637
110 Fi=0.485956 Di=0.965783 Ti=-1 Pi=0.666199
111 Fi=0.485008 Di=0.966255 Ti=-1 Pi=0.666742
112 Fi=0.485591 Di=0.964984 Ti=-1 Pi=0.666182
113 Fi=0.48333 Di=0.965383 Ti=-1 Pi=0.667311
114 Fi=0.482126 Di=0.965746 Ti=-1 Pi=0.667948
115 Fi=0.478259 Di=0.965674 Ti=-1 Pi=0.669715
