Strong Text    Ftarget:0.005 f=0.48 d:0.82
Layer 1    pos=27530 neg=27414
1 Fi=0.882505 Di=0.846858 Ti=-1 Pi=0.490749
2 Fi=0.904793 Di=0.894878 Ti=-1 Pi=0.498301
3 Fi=0.923178 Di=0.895568 Ti=-1 Pi=0.493465
4 Fi=0.933793 Di=0.918852 Ti=-1 Pi=0.497023
5 Fi=0.836361 Di=0.9251 Ti=-1 Pi=0.526242
6 Fi=0.840118 Di=0.922666 Ti=-1 Pi=0.524467
7 Fi=0.85263 Di=0.945623 Ti=-1 Pi=0.526909
8 Fi=0.848727 Di=0.948638 Ti=-1 Pi=0.528846
9 Fi=0.862552 Di=0.947621 Ti=-1 Pi=0.524551
10 Fi=0.804589 Di=0.949873 Ti=-1 Pi=0.542452
11 Fi=0.803896 Di=0.933527 Ti=-1 Pi=0.538355
12 Fi=0.737506 Di=0.94348 Ti=-1 Pi=0.562305
13 Fi=0.740789 Di=0.935198 Ti=-1 Pi=0.559039
14 Fi=0.752791 Di=0.948202 Ti=-1 Pi=0.558482
15 Fi=0.765813 Di=0.95376 Ti=-1 Pi=0.555692
16 Fi=0.757788 Di=0.960516 Ti=-1 Pi=0.560031
17 Fi=0.704202 Di=0.953178 Ti=-1 Pi=0.576143
18 Fi=0.682607 Di=0.953723 Ti=-1 Pi=0.583869
19 Fi=0.683264 Di=0.949074 Ti=-1 Pi=0.582447
20 Fi=0.686766 Di=0.950163 Ti=-1 Pi=0.581483
21 Fi=0.682863 Di=0.957501 Ti=-1 Pi=0.584738
22 Fi=0.652367 Di=0.945478 Ti=-1 Pi=0.59274
23 Fi=0.675494 Di=0.950454 Ti=-1 Pi=0.585579
24 Fi=0.658204 Di=0.956375 Ti=-1 Pi=0.593356
25 Fi=0.656416 Di=0.956012 Ti=-1 Pi=0.593921
26 Fi=0.634749 Di=0.949001 Ti=-1 Pi=0.600225
27 Fi=0.615926 Di=0.947875 Ti=-1 Pi=0.607143
28 Fi=0.614686 Di=0.958518 Ti=-1 Pi=0.610282
29 Fi=0.611038 Di=0.956593 Ti=-1 Pi=0.611219
30 Fi=0.60626 Di=0.957574 Ti=-1 Pi=0.613327
31 Fi=0.597687 Di=0.950672 Ti=-1 Pi=0.614987
32 Fi=0.590757 Di=0.955358 Ti=-1 Pi=0.618905
33 Fi=0.610746 Di=0.958881 Ti=-1 Pi=0.611901
34 Fi=0.59517 Di=0.957537 Ti=-1 Pi=0.617686
35 Fi=0.585978 Di=0.953324 Ti=-1 Pi=0.620317
36 Fi=0.587072 Di=0.958409 Ti=-1 Pi=0.62113
37 Fi=0.582914 Di=0.954341 Ti=-1 Pi=0.621802
38 Fi=0.581856 Di=0.958772 Ti=-1 Pi=0.623317
39 Fi=0.576494 Di=0.954922 Ti=-1 Pi=0.624546
40 Fi=0.577077 Di=0.959535 Ti=-1 Pi=0.625438
41 Fi=0.572445 Di=0.953941 Ti=-1 Pi=0.625956
42 Fi=0.564602 Di=0.958118 Ti=-1 Pi=0.630199
43 Fi=0.559386 Di=0.959063 Ti=-1 Pi=0.632589
44 Fi=0.571059 Di=0.960334 Ti=-1 Pi=0.628085
45 Fi=0.563362 Di=0.961787 Ti=-1 Pi=0.631602
46 Fi=0.561976 Di=0.962187 Ti=-1 Pi=0.632271
47 Fi=0.558401 Di=0.959281 Ti=-1 Pi=0.633051
48 Fi=0.56048 Di=0.96146 Ti=-1 Pi=0.632715
49 Fi=0.55789 Di=0.963204 Ti=-1 Pi=0.634211
50 Fi=0.55282 Di=0.956375 Ti=-1 Pi=0.634678
51 Fi=0.554534 Di=0.960516 Ti=-1 Pi=0.634962
52 Fi=0.553732 Di=0.961751 Ti=-1 Pi=0.635595
53 Fi=0.545415 Di=0.960371 Ti=-1 Pi=0.638762
54 Fi=0.547312 Di=0.955612 Ti=-1 Pi=0.636813
55 Fi=0.544357 Di=0.959135 Ti=-1 Pi=0.638913
56 Fi=0.539214 Di=0.958445 Ti=-1 Pi=0.640935
57 Fi=0.535055 Di=0.959717 Ti=-1 Pi=0.643019
58 Fi=0.5321 Di=0.961061 Ti=-1 Pi=0.64461
59 Fi=0.53024 Di=0.961569 Ti=-1 Pi=0.645533
60 Fi=0.535675 Di=0.96324 Ti=-1 Pi=0.643594
61 Fi=0.532173 Di=0.962223 Ti=-1 Pi=0.644855
62 Fi=0.532611 Di=0.964475 Ti=-1 Pi=0.645202
63 Fi=0.527723 Di=0.96146 Ti=-1 Pi=0.646595
64 Fi=0.52506 Di=0.95968 Ti=-1 Pi=0.647327
65 Fi=0.530495 Di=0.96295 Ti=-1 Pi=0.645751
66 Fi=0.536076 Di=0.964257 Ti=-1 Pi=0.643664
67 Fi=0.532392 Di=0.965928 Ti=-1 Pi=0.645641
68 Fi=0.527796 Di=0.965093 Ti=-1 Pi=0.647424
69 Fi=0.52382 Di=0.96324 Ti=-1 Pi=0.648711
70 Fi=0.51864 Di=0.961678 Ti=-1 Pi=0.650603
71 Fi=0.513752 Di=0.960479 Ti=-1 Pi=0.65247
72 Fi=0.516889 Di=0.963676 Ti=-1 Pi=0.651843
73 Fi=0.514664 Di=0.963785 Ti=-1 Pi=0.652847
