Strong Text    Ftarget:0.005 f=0.45 d:0.85
Layer 1    pos=27530 neg=27414
1 Fi=0.881849 Di=0.893026 Ti=-1 Pi=0.504204
2 Fi=0.931276 Di=0.915874 Ti=-1 Pi=0.496886
3 Fi=0.921245 Di=0.913948 Ti=-1 Pi=0.499068
4 Fi=0.932954 Di=0.894624 Ti=-1 Pi=0.490569
5 Fi=0.815131 Di=0.905667 Ti=-1 Pi=0.527359
6 Fi=0.840118 Di=0.92826 Ti=-1 Pi=0.525975
7 Fi=0.847158 Di=0.924373 Ti=-1 Pi=0.522847
8 Fi=0.838258 Di=0.937159 Ti=-1 Pi=0.528905
9 Fi=0.848727 Di=0.931348 Ti=-1 Pi=0.52426
10 Fi=0.789706 Di=0.93211 Ti=-1 Pi=0.542401
11 Fi=0.802984 Di=0.945296 Ti=-1 Pi=0.541749
12 Fi=0.73094 Di=0.938031 Ti=-1 Pi=0.563081
13 Fi=0.738418 Di=0.939993 Ti=-1 Pi=0.561089
14 Fi=0.752681 Di=0.950272 Ti=-1 Pi=0.559055
15 Fi=0.76253 Di=0.962368 Ti=-1 Pi=0.558969
16 Fi=0.753192 Di=0.952416 Ti=-1 Pi=0.559444
17 Fi=0.706136 Di=0.949873 Ti=-1 Pi=0.574624
18 Fi=0.680601 Di=0.943988 Ti=-1 Pi=0.58209
19 Fi=0.680163 Di=0.95227 Ti=-1 Pi=0.58437
20 Fi=0.685489 Di=0.956665 Ti=-1 Pi=0.583594
21 Fi=0.683191 Di=0.959027 Ti=-1 Pi=0.585008
22 Fi=0.653133 Di=0.956992 Ti=-1 Pi=0.595376
23 Fi=0.675093 Di=0.960007 Ti=-1 Pi=0.588148
24 Fi=0.655249 Di=0.955975 Ti=-1 Pi=0.594341
25 Fi=0.652951 Di=0.961642 Ti=-1 Pi=0.596611
26 Fi=0.639418 Di=0.955358 Ti=-1 Pi=0.600068
27 Fi=0.616729 Di=0.954232 Ti=-1 Pi=0.608426
28 Fi=0.612935 Di=0.95089 Ti=-1 Pi=0.60906
29 Fi=0.60947 Di=0.94951 Ti=-1 Pi=0.610063
30 Fi=0.605822 Di=0.951326 Ti=-1 Pi=0.611944
31 Fi=0.597468 Di=0.953287 Ti=-1 Pi=0.615724
32 Fi=0.589735 Di=0.954886 Ti=-1 Pi=0.619197
33 Fi=0.611512 Di=0.959281 Ti=-1 Pi=0.611702
34 Fi=0.594404 Di=0.95474 Ti=-1 Pi=0.6173
35 Fi=0.587838 Di=0.959898 Ti=-1 Pi=0.621189
36 Fi=0.587218 Di=0.960952 Ti=-1 Pi=0.621695
37 Fi=0.584118 Di=0.954849 Ti=-1 Pi=0.621442
38 Fi=0.581491 Di=0.9583 Ti=-1 Pi=0.623349
39 Fi=0.575655 Di=0.957792 Ti=-1 Pi=0.62559
40 Fi=0.576822 Di=0.959317 Ti=-1 Pi=0.625488
41 Fi=0.572043 Di=0.9579 Ti=-1 Pi=0.62709
42 Fi=0.564566 Di=0.955903 Ti=-1 Pi=0.629675
43 Fi=0.559823 Di=0.957537 Ti=-1 Pi=0.632037
44 Fi=0.570803 Di=0.960806 Ti=-1 Pi=0.628305
45 Fi=0.564821 Di=0.956375 Ti=-1 Pi=0.629685
